,TP9,AF7,AF8,TP10
0,-32.227,-29.785,-35.156,-24.902
1,-17.578,-18.555,-31.738,-22.461
2,-20.02,-15.137,-30.273,-23.438
3,-28.809,-21.973,-34.18,-26.367
4,-22.461,-26.855,-37.598,-24.414
5,-20.508,-25.879,-35.156,-16.113
6,-25.391,-23.438,-32.715,-18.555
7,-28.809,-24.902,-32.227,-23.926
8,-25.391,-24.902,-29.297,-20.996
9,-23.438,-29.785,-25.879,-25.879
10,-27.344,-37.109,-29.297,-29.297
11,-38.574,-38.086,-34.668,-28.809
12,-38.086,-33.203,-32.227,-32.227
13,-29.785,-34.668,-30.762,-32.227
14,-32.715,-36.621,-33.691,-30.273
15,-44.922,-36.133,-35.156,-33.691
16,-46.387,-36.133,-31.25,-33.691
17,-36.133,-37.598,-30.762,-26.855
18,-31.738,-33.691,-27.344,-26.855
19,-39.062,-33.203,-29.297,-33.691
20,-39.062,-34.18,-34.18,-33.691
21,-29.785,-34.18,-32.715,-34.18
22,-25.879,-37.109,-35.645,-35.156
23,-33.203,-42.969,-41.992,-37.109
24,-45.41,-42.48,-38.574,-41.992
25,-38.086,-33.203,-38.086,-42.48
26,-29.297,-35.645,-40.039,-33.691
27,-31.25,-41.504,-40.039,-30.762
28,-37.598,-38.086,-41.016,-41.504
29,-43.457,-36.621,-39.551,-44.434
30,-40.527,-31.25,-46.387,-41.992
31,-8.789,-20.508,-49.805,-20.996
32,-2.441,-28.809,-33.691,-8.789
33,-43.457,-40.039,-19.043,-30.273
34,-60.059,-44.922,-29.297,-48.828
35,-38.574,-42.969,-34.18,-28.809
36,-39.062,-35.645,-24.414,-20.996
37,-55.176,-38.574,-25.879,-28.809
38,-40.039,-37.598,-21.973,-19.043
39,-36.621,-33.203,-20.02,-19.043
40,-45.898,-37.109,-27.344,-20.996
41,-50.293,-41.992,-26.855,-27.344
42,-42.969,-41.504,-22.949,-25.391
43,-36.621,-36.133,-24.902,-20.508
44,-34.668,-27.344,-26.855,-22.461
45,-34.668,-26.855,-23.438,-25.879
46,-41.504,-34.668,-23.438,-34.18
47,-38.086,-38.086,-26.855,-35.156
48,-28.809,-35.645,-25.879,-30.273
49,-35.645,-32.715,-25.879,-26.855
50,-41.016,-35.156,-25.879,-27.832
51,-31.738,-35.645,-27.344,-31.738
52,-24.902,-33.691,-32.227,-25.391
53,-31.25,-34.668,-34.18,-20.02
54,-38.574,-31.25,-28.809,-14.648
55,-30.762,-32.227,-26.367,-20.02
56,-25.391,-32.715,-28.809,-27.344
57,-37.598,-35.156,-28.809,-30.273
58,-46.387,-35.645,-34.18,-33.203
59,-44.922,-36.621,-38.574,-38.574
60,-40.039,-39.062,-38.574,-41.992
61,-36.133,-28.809,-38.574,-33.691
62,-38.574,-27.344,-35.645,-30.762
63,-31.738,-34.668,-33.203,-32.715
64,-32.227,-33.691,-36.133,-31.25
65,-29.785,-28.809,-37.598,-23.438
66,-21.973,-26.367,-30.273,-21.484
67,-30.762,-27.832,-30.273,-29.297
68,-27.344,-26.855,-28.32,-22.949
69,-23.438,-28.32,-26.367,-21.973
70,-25.879,-27.344,-32.715,-31.738
71,-32.227,-28.32,-35.156,-36.621
72,-32.227,-27.344,-34.18,-37.598
73,-22.461,-22.949,-30.762,-30.273
74,-22.461,-25.879,-30.762,-29.785
75,-26.855,-26.855,-32.715,-29.785
76,-27.832,-32.227,-33.203,-31.738
77,-31.25,-34.668,-34.668,-34.18
78,-31.738,-36.133,-35.156,-33.203
79,-37.109,-36.621,-34.18,-36.621
80,-45.41,-32.227,-36.133,-38.086
81,-40.527,-29.785,-37.109,-38.574
82,-37.598,-29.297,-37.109,-39.062
83,-44.434,-27.344,-36.133,-40.039
84,-51.758,-29.785,-38.574,-46.875
85,-53.223,-29.785,-42.48,-51.758
86,-41.016,-28.809,-35.156,-40.039
87,-40.527,-39.062,-35.156,-31.25
88,-46.875,-39.551,-37.109,-34.668
89,-33.691,-33.691,-35.156,-36.621
90,-28.32,-36.133,-35.645,-37.598
91,-32.715,-38.574,-33.691,-38.086
92,-37.109,-36.133,-32.715,-36.621
93,-36.621,-34.18,-39.062,-35.645
94,-30.762,-29.785,-40.039,-32.715
95,-38.574,-31.25,-37.109,-30.273
96,-42.48,-37.598,-37.109,-31.738
97,-38.574,-37.109,-33.203,-33.203
98,-38.086,-34.668,-32.715,-40.527
99,-29.785,-31.25,-29.785,-39.062
100,-30.273,-28.809,-27.832,-36.621
101,-35.156,-29.297,-32.227,-37.598
102,-30.762,-32.227,-35.156,-36.621
103,-27.832,-31.25,-33.691,-36.621
104,-32.227,-28.809,-32.227,-35.645
105,-34.18,-28.32,-31.25,-39.551
106,-27.832,-28.32,-31.738,-44.922
107,-16.113,-36.133,-33.203,-44.922
108,-12.695,-42.48,-31.738,-37.598
109,-28.32,-39.551,-33.203,-33.203
110,-36.621,-38.086,-31.738,-33.203
111,-34.668,-34.668,-30.273,-30.762
112,-38.086,-32.715,-30.273,-33.203
113,-43.945,-35.156,-29.297,-40.527
114,-41.992,-31.25,-27.832,-40.039
115,-36.133,-31.25,-33.203,-32.227
116,-36.133,-36.133,-35.645,-32.227
117,-45.41,-37.109,-33.203,-36.621
118,-50.293,-32.715,-35.156,-27.344
119,-43.945,-31.25,-37.109,-22.949
120,-35.156,-30.273,-34.18,-23.438
121,-31.25,-32.227,-31.738,-14.16
122,-40.527,-38.574,-31.25,-22.461
123,-45.41,-41.504,-29.785,-28.32
124,-39.551,-41.992,-30.273,-22.461
125,-36.133,-38.574,-33.691,-25.391
126,-43.457,-37.598,-37.598,-30.273
127,-47.852,-34.668,-40.527,-28.32
128,-39.062,-31.25,-41.016,-26.855
129,-28.809,-31.738,-33.691,-30.273
130,-29.785,-30.762,-30.273,-30.273
131,-38.574,-34.668,-27.344,-23.926
132,-24.414,-34.668,-26.367,-9.766
133,-12.207,-29.297,-31.738,-16.602
134,-27.344,-30.762,-35.645,-35.645
135,-46.387,-31.738,-33.203,-44.922
136,-41.016,-28.809,-35.645,-41.992
137,-24.414,-25.391,-38.574,-36.133
138,-32.715,-26.367,-35.645,-37.598
139,-45.898,-30.762,-36.621,-36.621
140,-39.551,-32.227,-34.18,-38.574
141,-31.25,-32.227,-33.203,-37.598
142,-34.668,-39.551,-32.715,-31.25
143,-41.992,-41.992,-31.738,-28.809
144,-41.016,-40.039,-33.691,-28.32
145,-30.273,-34.18,-32.227,-24.414
146,-30.762,-38.086,-37.109,-31.25
147,-36.133,-44.434,-38.086,-38.086
148,-39.551,-38.086,-37.109,-38.086
149,-35.645,-33.691,-38.574,-38.086
150,-23.438,-31.25,-36.621,-32.227
151,-30.762,-33.691,-39.062,-32.227
152,-38.574,-35.645,-37.109,-37.598
153,-33.691,-35.156,-35.645,-38.574
154,-28.32,-38.574,-36.133,-35.156
155,-27.832,-31.738,-39.062,-29.785
156,-36.133,-26.367,-36.133,-35.645
157,-32.715,-19.531,-28.809,-35.156
158,-20.996,-18.555,-31.25,-28.809
159,-21.484,-25.879,-30.273,-28.32
160,-31.25,-26.855,-29.785,-30.762
161,-32.715,-23.438,-28.809,-23.926
162,-20.508,-18.066,-26.367,-23.926
163,-18.066,-21.484,-33.691,-28.809
164,-29.785,-30.273,-32.715,-26.367
165,-35.645,-35.156,-37.109,-29.297
166,-32.227,-37.109,-37.109,-31.25
167,-25.391,-33.203,-31.738,-28.809
168,-24.902,-33.691,-31.738,-29.297
169,-40.039,-36.133,-33.691,-36.133
170,-39.551,-29.785,-36.621,-38.086
171,-27.344,-32.227,-32.715,-34.18
172,-34.668,-38.574,-33.203,-34.668
173,-45.41,-34.668,-35.645,-36.621
174,-41.992,-35.645,-30.762,-36.133
175,-37.598,-36.133,-33.691,-41.016
176,-32.227,-35.156,-37.109,-34.668
177,-30.762,-38.574,-31.25,-20.508
178,-42.969,-41.016,-31.738,-32.715
179,-43.945,-34.668,-34.668,-42.48
180,-37.109,-32.715,-34.668,-35.156
181,-42.969,-37.109,-34.18,-35.645
182,-44.922,-34.18,-33.691,-35.645
183,-41.992,-28.809,-36.621,-32.715
184,-37.109,-30.273,-40.039,-29.785
185,-35.156,-34.668,-37.109,-25.391
186,-44.434,-37.598,-35.645,-27.832
187,-42.48,-40.527,-35.156,-30.273
188,-37.109,-41.992,-35.156,-30.273
189,-37.598,-38.086,-34.18,-30.762
190,-40.039,-35.156,-29.297,-34.18
191,-45.898,-31.738,-30.762,-38.086
192,-35.156,-27.832,-34.18,-38.086
193,-24.414,-27.344,-37.109,-37.598
194,-31.738,-29.297,-38.086,-37.109
195,-34.18,-27.344,-35.156,-32.715
196,-25.391,-20.996,-37.109,-23.438
197,-15.625,-23.438,-34.18,-18.555
198,-20.996,-24.902,-28.32,-24.414
199,-39.062,-22.461,-27.832,-30.273
200,-32.227,-30.762,-30.273,-25.391
201,-21.484,-31.25,-34.668,-27.344
202,-25.391,-28.32,-36.621,-32.715
203,-38.574,-33.203,-34.668,-37.598
204,-42.969,-34.18,-35.156,-44.434
205,-29.297,-28.32,-35.645,-41.504
206,-26.855,-30.273,-36.621,-38.574
207,-33.203,-36.133,-35.645,-37.109
208,-32.715,-30.273,-33.691,-31.738
209,-30.762,-24.414,-33.203,-27.832
210,-30.273,-30.273,-35.156,-33.691
211,-33.203,-31.738,-34.18,-34.18
212,-39.551,-26.367,-32.227,-24.414
213,-41.016,-26.367,-37.109,-25.391
214,-32.715,-28.32,-40.039,-29.785
215,-37.109,-30.273,-39.062,-34.668
216,-50.781,-32.715,-40.527,-41.504
217,-46.387,-35.645,-41.504,-42.969
218,-36.133,-32.715,-43.945,-40.527
219,-33.203,-27.832,-39.551,-36.133
220,-44.434,-31.738,-36.621,-41.992
221,-50.293,-31.738,-43.945,-45.898
222,-32.227,-28.32,-44.922,-31.738
223,-33.203,-33.203,-43.945,-31.25
224,-43.945,-40.039,-46.875,-36.133
225,-42.48,-39.062,-43.945,-31.738
226,-34.668,-35.156,-37.598,-29.785
227,-29.297,-36.621,-35.156,-29.297
228,-30.273,-35.645,-33.203,-31.738
229,-41.504,-32.715,-31.25,-34.668
230,-42.969,-33.691,-35.156,-33.691
231,-25.879,-33.203,-38.086,-23.926
232,-23.438,-31.738,-36.621,-19.043
233,-32.715,-31.25,-33.203,-19.531
234,-31.25,-28.32,-30.273,-11.719
235,-24.902,-26.367,-31.25,-9.766
236,-23.438,-26.855,-35.156,-18.555
237,-30.273,-31.738,-40.527,-17.09
238,-37.109,-35.156,-37.109,-16.602
239,-26.367,-32.227,-34.668,-21.973
240,-25.879,-33.691,-37.109,-27.344
241,-36.621,-31.738,-36.133,-31.25
242,-45.898,-31.738,-35.156,-25.391
243,-45.41,-28.809,-30.762,-19.043
244,-27.344,-25.391,-34.668,-20.996
245,-30.762,-32.715,-42.48,-29.297
246,-34.668,-33.203,-33.203,-26.367
247,-32.227,-30.273,-30.273,-21.973
248,-24.902,-26.855,-33.203,-25.879
249,-15.625,-23.926,-31.25,-26.855
250,-23.926,-24.902,-30.273,-24.414
251,-30.273,-23.438,-31.25,-27.344
252,-22.461,-25.879,-36.621,-29.785
253,-20.508,-31.25,-35.645,-25.879
254,-24.414,-28.32,-31.25,-25.879
255,-25.391,-25.391,-32.715,-24.414
256,-18.555,-25.391,-34.668,-21.484
257,-16.602,-26.855,-34.18,-22.461
258,-29.785,-27.832,-35.156,-31.25
259,-37.109,-26.855,-35.645,-30.762
260,-34.668,-27.832,-36.621,-29.297
261,-28.809,-27.344,-35.645,-30.762
262,-30.273,-26.367,-29.785,-35.645
263,-37.109,-28.32,-29.785,-44.922
264,-44.922,-24.414,-33.203,-46.387
265,-40.527,-25.391,-35.645,-46.387
266,-38.086,-22.461,-34.668,-45.898
267,-41.504,-20.508,-33.691,-46.875
268,-34.18,-28.809,-32.227,-43.457
269,-27.832,-28.32,-30.762,-39.551
270,-29.785,-27.344,-38.574,-41.504
271,-31.738,-27.832,-37.598,-40.527
272,-25.391,-26.855,-34.18,-35.156
273,-22.461,-27.344,-38.086,-32.227
274,-23.926,-36.133,-42.969,-34.668
275,-27.832,-42.48,-42.48,-34.668
276,-31.25,-37.598,-41.016,-30.762
277,-28.32,-31.738,-39.062,-28.809
278,-22.461,-32.227,-34.668,-28.809
279,-20.02,-32.227,-33.691,-20.996
280,-31.738,-35.156,-32.227,-21.973
281,-36.133,-33.691,-31.25,-33.691
282,-23.926,-27.344,-33.203,-32.227
283,-37.109,-28.32,-30.762,-32.227
284,-44.434,-26.855,-27.832,-29.785
285,-30.273,-29.785,-24.902,-29.785
286,-26.855,-31.25,-25.391,-33.691
287,-29.785,-29.785,-26.367,-33.203
288,-41.504,-30.273,-26.855,-38.574
289,-43.945,-29.297,-27.344,-40.527
290,-34.668,-32.227,-28.32,-37.598
291,-31.738,-33.203,-32.227,-36.621
292,-34.668,-31.738,-36.133,-40.527
293,-42.48,-35.645,-35.156,-42.969
294,-42.48,-32.715,-28.809,-42.969
295,-35.156,-27.344,-28.809,-45.41
296,-39.551,-26.367,-31.738,-41.992
297,-44.922,-29.297,-31.25,-33.691
298,-46.387,-28.809,-34.18,-36.621
299,-39.062,-26.367,-34.18,-34.18
300,-38.086,-23.438,-33.203,-26.855
301,-50.293,-28.809,-34.18,-32.227
302,-51.27,-34.18,-30.762,-31.25
303,-42.969,-35.645,-32.715,-30.273
304,-38.086,-36.133,-32.227,-34.18
305,-43.945,-35.156,-30.273,-35.156
306,-45.898,-36.133,-30.762,-37.109
307,-50.293,-35.645,-29.785,-31.25
308,-46.387,-34.18,-34.668,-28.32
309,-35.156,-34.18,-33.691,-38.574
310,-47.852,-34.668,-29.297,-43.945
311,-46.875,-34.668,-29.785,-43.457
312,-35.156,-33.691,-30.273,-35.156
313,-32.715,-32.227,-34.668,-34.18
314,-30.273,-22.949,-38.086,-38.086
315,-26.367,-23.926,-35.156,-33.691
316,-18.555,-29.297,-32.715,-36.133
317,-17.09,-30.762,-32.715,-43.945
318,-22.461,-35.645,-33.691,-44.434
319,-24.902,-35.156,-37.598,-38.086
320,-23.438,-30.273,-34.668,-35.645
321,-33.203,-32.715,-34.18,-36.621
322,-43.457,-33.203,-34.18,-31.738
323,-48.34,-29.785,-33.691,-30.273
324,-50.293,-33.691,-38.086,-36.621
325,-36.133,-29.785,-38.086,-32.715
326,-27.832,-28.809,-37.598,-21.484
327,-37.598,-42.969,-43.457,-20.02
328,-51.758,-47.852,-48.34,-30.273
329,-45.41,-29.297,-46.387,-30.762
330,-32.227,-14.648,-37.598,-18.555
331,-32.227,-24.902,-33.203,-17.578
332,-37.109,-40.039,-27.344,-25.391
333,-33.203,-33.691,-22.949,-29.297
334,-29.297,-31.738,-30.273,-32.227
335,-35.645,-36.621,-33.203,-33.203
336,-58.105,-41.016,-39.062,-47.852
337,-69.336,8.789,-50.781,-59.082
338,-26.367,51.27,-36.621,-20.996
339,-11.23,-34.18,-22.949,-5.859
340,-44.434,-65.43,-24.902,-26.367
341,-50.293,-24.902,-37.109,-34.668
342,-41.504,-13.184,-50.781,-38.086
343,-40.527,-29.785,-45.41,-42.48
344,-47.852,-36.133,-37.109,-52.246
345,-54.199,-36.621,-42.48,-51.758
346,-59.082,-44.434,-34.668,-59.57
347,-57.617,-44.922,-28.32,-70.801
348,-53.223,-51.27,-34.18,-54.688
349,-43.945,-25.879,-29.785,-39.062
350,-51.758,7.812,-53.223,-48.828
351,-95.215,-1.953,-76.172,-84.961
352,-87.891,26.855,-47.363,-80.566
353,-23.926,17.578,-2.441,-15.625
354,-5.859,-71.289,-20.02,-1.953
355,-20.02,-62.012,-49.316,-31.25
356,-60.547,-46.387,-53.223,-65.43
357,-115.723,0.488,-73.73,-104.004
358,-87.891,94.727,-55.176,-74.219
359,-20.02,38.086,-13.672,-27.832
360,-5.859,1.465,-27.832,-20.996
361,-36.621,41.016,-53.223,-39.551
362,-42.48,103.027,-42.969,-46.387
363,-41.992,127.441,-35.645,-54.199
364,-75.195,122.559,-56.641,-85.449
365,-117.676,192.383,-73.73,-119.141
366,-92.773,239.746,-70.801,-93.262
367,-43.457,190.43,-54.688,-51.758
368,-52.734,173.34,-32.227,-61.035
369,-58.594,177.734,-23.438,-61.035
370,-39.062,174.805,-35.156,-56.152
371,-38.574,202.637,-50.293,-62.012
372,-46.875,217.773,-57.129,-65.918
373,-57.617,246.582,-74.707,-76.172
374,-60.547,262.207,-79.102,-68.848
375,-38.086,255.859,-35.645,-42.969
376,-39.551,222.656,-20.508,-53.711
377,-88.379,260.254,-49.805,-100.586
378,-62.5,247.07,-28.809,-65.918
379,-18.066,159.18,-3.418,-23.438
380,-18.555,176.27,-20.996,-30.273
381,-28.809,198.242,-39.551,-43.945
382,-52.246,195.801,-64.453,-60.547
