,TP9,AF7,AF8,TP10
0,-21.973,-27.344,-33.203,-29.297
1,-36.621,-27.344,-32.715,-34.668
2,-38.574,-26.367,-30.762,-36.621
3,-20.996,-24.902,-31.25,-33.691
4,-20.508,-26.855,-33.691,-34.18
5,-36.133,-36.621,-36.621,-31.738
6,-39.062,-35.645,-32.715,-29.785
7,-26.855,-33.203,-30.762,-29.785
8,-19.043,-33.691,-36.133,-20.996
9,-32.227,-30.273,-37.598,-15.625
10,-35.645,-29.297,-33.203,-19.043
11,-23.438,-31.25,-32.227,-21.973
12,-18.555,-31.25,-32.227,-22.949
13,-20.508,-26.367,-29.297,-18.555
14,-35.645,-29.785,-31.738,-24.414
15,-32.227,-30.273,-31.25,-29.297
16,-18.555,-26.855,-32.715,-28.809
17,-23.438,-30.273,-32.715,-30.762
18,-31.738,-30.273,-29.297,-32.227
19,-32.715,-29.785,-33.691,-31.738
20,-25.879,-28.32,-36.133,-30.273
21,-19.531,-28.32,-34.18,-30.762
22,-28.809,-28.809,-34.668,-27.832
23,-37.598,-29.297,-34.18,-31.738
24,-31.738,-33.691,-32.715,-33.203
25,-21.484,-32.227,-28.32,-31.738
26,-30.762,-24.414,-25.879,-29.297
27,-40.527,-23.926,-27.832,-26.855
28,-30.762,-26.367,-31.25,-28.809
29,-20.508,-29.785,-32.715,-27.344
30,-18.555,-31.738,-31.25,-21.484
31,-28.32,-28.809,-31.25,-20.508
32,-33.691,-27.344,-33.203,-21.973
33,-16.113,-23.438,-29.297,-22.461
34,-12.207,-26.367,-26.855,-25.879
35,-29.785,-31.25,-32.227,-30.762
36,-34.668,-29.785,-33.691,-28.32
37,-24.414,-26.855,-31.25,-22.461
38,-15.625,-25.391,-30.273,-21.484
39,-24.414,-23.926,-28.32,-29.785
40,-40.527,-25.879,-25.879,-37.598
41,-33.203,-28.32,-25.391,-26.855
42,-13.184,-22.949,-25.879,-23.926
43,-19.531,-21.484,-25.879,-31.738
44,-35.645,-23.438,-30.273,-28.809
45,-33.691,-24.902,-30.273,-28.32
46,-29.785,-26.367,-28.32,-32.715
47,-36.621,-25.879,-31.738,-33.691
48,-47.852,-23.438,-29.297,-35.156
49,-41.504,-17.578,-26.855,-28.809
50,-28.809,-20.508,-33.691,-28.32
51,-24.414,-27.344,-39.551,-32.227
52,-29.297,-23.926,-37.598,-28.809
53,-34.668,-24.414,-34.668,-30.273
54,-20.02,-27.832,-33.691,-30.273
55,-8.301,-28.809,-36.133,-23.438
56,-16.113,-26.367,-35.645,-24.414
57,-30.273,-25.879,-35.156,-31.25
58,-28.809,-31.738,-34.18,-34.18
59,-16.113,-35.645,-34.668,-33.691
60,-19.043,-33.203,-35.156,-27.344
61,-35.645,-32.227,-34.18,-28.809
62,-36.133,-32.715,-31.738,-31.738
63,-25.879,-27.832,-28.32,-31.738
64,-31.738,-26.367,-29.297,-39.062
65,-43.457,-29.785,-32.227,-42.48
66,-49.805,-28.32,-34.668,-40.039
67,-38.574,-24.414,-31.738,-35.645
68,-26.855,-22.461,-29.297,-29.297
69,-37.598,-24.902,-33.691,-27.832
70,-42.48,-25.879,-31.25,-28.32
71,-27.344,-23.926,-28.809,-26.855
72,-19.531,-27.832,-36.621,-34.18
73,-27.832,-29.297,-38.086,-36.133
74,-35.156,-21.973,-29.785,-27.832
75,-31.738,-21.973,-31.738,-20.996
76,-18.066,-24.902,-35.156,-12.695
77,-22.461,-24.902,-34.18,-13.672
78,-36.133,-23.926,-35.645,-14.648
79,-26.367,-23.438,-32.227,-16.113
80,-15.137,-24.902,-31.738,-22.461
81,-20.996,-26.855,-30.762,-27.832
82,-34.668,-27.832,-24.414,-27.832
83,-33.691,-26.855,-21.973,-26.855
84,-20.02,-26.855,-23.438,-25.391
85,-20.02,-28.32,-28.32,-26.855
86,-31.738,-28.809,-28.809,-30.762
87,-41.992,-32.227,-26.367,-32.227
88,-35.156,-37.109,-24.902,-23.438
89,-26.367,-33.203,-24.902,-19.531
90,-36.621,-31.738,-30.273,-25.879
91,-47.852,-36.133,-29.297,-32.715
92,-40.039,-31.25,-24.902,-31.25
93,-20.996,-31.25,-24.414,-26.367
94,-25.391,-36.133,-23.926,-35.645
95,-36.133,-31.738,-23.438,-44.922
96,-28.809,-30.762,-23.926,-43.457
97,-15.137,-32.227,-22.949,-40.527
98,-10.742,-28.809,-22.949,-35.156
99,-27.344,-27.344,-24.414,-29.297
100,-43.945,-29.297,-28.32,-26.367
101,-36.621,-32.715,-28.809,-26.855
102,-27.344,-32.227,-29.785,-27.344
103,-35.156,-31.25,-31.738,-32.227
104,-41.504,-31.25,-32.227,-37.109
105,-29.297,-31.738,-32.227,-32.227
