,TP9,AF7,AF8,TP10
0,-37.598,-34.668,-25.391,-27.832
1,-48.34,-35.156,-30.273,-34.18
2,-48.34,-35.156,-30.273,-32.715
3,-37.598,-31.738,-26.367,-16.602
4,-34.18,-25.879,-25.391,-21.484
5,-54.688,-25.391,-26.367,-44.434
6,-66.406,-27.832,-28.809,-44.922
7,-57.617,-33.203,-35.645,-40.527
8,-47.852,-27.344,-35.645,-33.691
9,-53.223,-21.484,-31.738,-32.227
10,-59.082,-29.785,-33.691,-44.434
11,-53.223,-32.715,-36.133,-51.758
12,-42.969,-32.715,-33.203,-45.41
13,-37.109,-29.785,-29.785,-35.156
14,-38.086,-26.367,-28.32,-30.762
15,-44.434,-27.344,-31.738,-29.297
16,-40.039,-27.344,-33.691,-29.297
17,-36.621,-27.344,-34.668,-27.344
18,-45.41,-27.832,-33.203,-28.809
19,-42.969,-26.855,-29.785,-30.273
20,-37.109,-27.344,-28.32,-30.762
21,-36.133,-28.32,-28.32,-32.227
22,-42.969,-28.32,-28.809,-39.062
23,-52.246,-22.949,-27.344,-43.457
24,-45.41,-21.484,-24.902,-40.527
25,-35.645,-23.438,-22.461,-30.762
26,-42.48,-19.043,-25.879,-27.344
27,-45.41,-23.926,-24.902,-31.738
28,-38.574,-26.855,-24.902,-26.855
29,-32.227,-25.879,-24.902,-26.855
30,-38.086,-27.344,-25.391,-43.457
31,-42.48,-20.508,-41.504,-51.27
32,-31.738,-25.391,-32.227,-33.203
33,-54.688,-43.457,-16.602,-43.457
34,-79.102,-38.574,-17.578,-71.777
35,-95.215,-35.156,-24.414,-92.285
36,-116.699,-43.945,-28.809,-109.863
37,-142.09,-49.805,-26.855,-131.836
38,-149.902,-50.781,-29.297,-136.719
39,-157.227,-47.852,-28.32,-138.672
40,-189.453,-55.176,-24.902,-167.48
41,-198.73,-51.758,-27.344,-175.293
42,-208.008,-53.223,-28.809,-188.477
43,-216.309,-59.082,-24.902,-194.336
44,-228.516,-61.035,-16.113,-194.824
45,-237.793,-65.43,-20.508,-202.637
46,-216.797,-67.871,-18.555,-184.57
47,-207.52,-74.707,-20.02,-179.688
48,-195.801,-78.125,-7.324,-163.086
49,-190.43,-75.195,5.371,-133.301
50,-152.344,-69.336,-4.395,-107.91
51,-122.07,-74.707,1.465,-88.379
52,-123.535,-80.566,2.441,-68.848
53,-98.145,-76.172,-4.883,-58.594
54,-86.914,-75.195,-9.766,-69.824
55,-75.195,-74.707,-12.207,-58.105
56,-65.918,-70.801,-14.648,-40.039
57,-59.57,-69.336,-13.184,-26.855
58,-42.969,-67.383,-10.742,-17.578
59,-33.203,-63.965,-17.09,-11.23
60,-29.297,-56.152,-18.555,-1.465
61,-30.762,-55.664,-17.578,3.906
62,-23.438,-61.035,-19.043,11.23
63,-6.836,-53.223,-19.043,22.949
64,-2.93,-49.316,-17.578,24.902
65,-11.23,-44.922,-19.043,21.484
66,-13.672,-42.969,-20.02,24.902
67,-1.953,-42.48,-15.137,25.391
68,13.184,-40.039,-13.672,28.32
69,6.836,-41.016,-13.672,28.809
70,3.418,-36.621,-11.23,28.809
71,15.625,-31.25,-13.672,37.109
72,18.555,-36.133,-18.066,30.762
73,8.789,-38.086,-21.973,22.461
74,-0.977,-37.598,-20.508,27.832
75,-0.977,-37.598,-17.09,24.902
76,7.812,-34.18,-17.578,20.996
77,1.953,-34.668,-22.461,19.043
78,-11.719,-38.574,-23.438,15.625
79,-17.09,-38.574,-22.949,12.695
80,-5.859,-32.227,-28.32,1.465
81,-2.441,-25.391,-32.715,-2.441
82,-22.461,-26.367,-31.738,-6.348
83,-30.273,-30.273,-29.297,-15.625
84,-11.23,-27.344,-29.297,-9.277
85,-4.883,-25.391,-30.762,-4.395
86,-12.695,-27.832,-29.297,4.883
87,-19.531,-27.832,-27.344,10.742
88,-19.043,-25.879,-27.832,10.254
89,-14.16,-29.297,-32.715,4.883
90,-21.484,-31.738,-32.227,-5.371
91,-28.32,-30.273,-28.32,-5.371
92,-14.648,-28.32,-32.227,-11.23
93,-2.441,-27.344,-34.668,-8.301
94,-11.23,-27.832,-33.691,-2.93
95,-15.137,-23.926,-32.227,-7.324
96,-13.672,-21.973,-24.902,-9.277
97,-14.648,-27.344,-20.996,-12.207
98,-18.066,-27.832,-26.855,-11.719
99,-16.602,-25.391,-26.367,-13.672
100,-18.066,-24.414,-23.926,-26.367
101,-25.879,-28.809,-24.414,-33.691
102,-12.695,-28.32,-30.762,-27.832
103,-7.812,-25.391,-32.227,-24.414
104,-8.789,-27.344,-25.391,-28.809
105,-19.043,-25.879,-29.785,-35.156
106,-32.227,-26.367,-37.598,-24.902
107,-35.156,-29.297,-35.156,-17.09
108,-41.504,-28.32,-34.668,-24.414
109,-38.574,-33.203,-34.18,-14.16
110,-28.809,-33.203,-27.344,-13.672
111,-22.461,-29.785,-29.785,-31.25
112,-36.133,-25.391,-31.738,-34.668
113,-32.715,-21.484,-29.785,-21.973
114,-16.602,-27.832,-30.273,-12.695
115,-18.555,-30.762,-32.227,-29.785
116,-27.832,-29.297,-30.273,-26.367
117,-20.508,-30.273,-26.367,-22.461
118,-29.297,-27.832,-32.715,-32.715
119,-43.457,-26.855,-38.086,-36.133
120,-41.992,-30.273,-35.156,-42.969
121,-39.551,-30.273,-32.715,-53.711
122,-29.785,-25.879,-31.25,-42.969
123,-24.902,-27.344,-31.25,-49.805
124,-43.945,-32.227,-32.227,-57.129
125,-56.152,-36.621,-35.645,-40.527
126,-45.41,-34.668,-33.691,-40.039
127,-40.527,-34.18,-30.762,-60.059
128,-49.805,-40.039,-31.25,-53.223
129,-50.293,-40.527,-30.273,-48.34
130,-54.688,-38.574,-28.809,-50.781
131,-52.734,-33.203,-26.855,-39.062
132,-25.391,-25.879,-26.367,-36.133
133,-36.621,-27.344,-23.438,-43.945
134,-53.711,-29.785,-19.531,-37.598
135,-40.527,-26.855,-25.391,-32.227
136,-36.621,-25.879,-30.273,-54.688
137,-31.738,-29.785,-27.344,-53.711
138,-36.133,-26.855,-28.32,-38.086
139,-38.086,-23.926,-32.715,-37.109
140,-37.109,-27.344,-30.273,-30.762
