,TP9,AF7,AF8,TP10
0,-14.648,-33.203,-38.086,-9.277
1,-27.344,-38.574,-36.621,-17.09
2,-50.293,-41.992,-36.133,-41.016
3,-47.363,-40.527,-39.551,-39.062
4,-18.066,-40.039,-40.039,-15.137
5,-10.254,-35.156,-43.457,-8.789
6,-31.738,-33.203,-39.062,-33.691
7,-35.645,-35.156,-33.203,-36.621
8,-19.531,-37.109,-39.062,-24.414
9,-19.043,-35.645,-43.457,-17.578
10,-37.598,-31.25,-38.086,-32.715
11,-48.34,-35.645,-36.621,-57.129
12,-28.809,-36.133,-37.109,-36.621
13,-11.719,-37.598,-39.551,-10.742
14,-28.32,-40.527,-41.992,-34.668
15,-48.34,-38.086,-41.016,-58.594
16,-30.762,-35.156,-36.133,-37.109
17,-8.301,-36.621,-35.156,-13.184
18,-18.066,-39.551,-39.551,-21.973
19,-40.527,-37.598,-37.598,-41.992
20,-33.691,-34.668,-29.297,-38.086
21,-6.836,-35.645,-29.297,-18.066
22,-7.812,-32.715,-37.598,-7.324
23,-26.367,-30.273,-33.203,-24.902
24,-28.809,-31.25,-29.785,-32.227
25,-10.742,-28.32,-31.738,-12.207
26,0.0,-31.25,-27.832,1.465
27,-19.531,-29.297,-22.461,-24.414
28,-28.32,-27.344,-22.949,-45.898
29,-12.695,-29.785,-30.273,-32.715
30,-2.93,-33.203,-33.691,-12.695
31,-18.066,-37.109,-34.18,-20.02
32,-38.574,-35.156,-38.086,-47.852
33,-33.691,-34.668,-34.668,-41.016
34,-14.16,-31.738,-35.645,-16.602
35,-20.508,-31.738,-37.109,-20.02
36,-43.945,-33.691,-35.156,-43.457
37,-44.434,-30.762,-37.598,-53.223
38,-17.09,-28.32,-40.527,-37.598
39,-12.695,-31.25,-40.527,-28.809
40,-41.992,-34.18,-37.109,-49.316
41,-47.852,-35.645,-37.109,-54.688
42,-28.809,-34.668,-38.086,-35.645
43,-17.578,-38.574,-41.992,-21.973
44,-26.367,-30.762,-42.48,-30.762
45,-33.691,-23.926,-41.016,-47.852
46,-23.438,-29.785,-45.41,-41.504
47,-4.395,-30.273,-47.363,-15.625
48,-14.16,-30.762,-42.48,-21.484
49,-38.574,-32.227,-33.203,-44.922
50,-24.414,-30.762,-29.297,-36.133
51,-2.441,-31.738,-29.297,-10.742
