,TP9,AF7,AF8,TP10
0,-21.973,-32.715,-27.344,-30.762
1,3.418,-30.273,-26.855,-3.906
2,-1.953,-26.855,-28.809,-3.418
3,-36.621,-27.344,-30.762,-34.18
4,-32.715,-26.855,-37.598,-38.086
5,-6.348,-27.832,-40.039,-9.277
6,-9.766,-31.738,-33.691,-4.395
7,-28.809,-29.297,-30.762,-31.738
8,-30.273,-29.297,-30.273,-43.945
9,-16.113,-36.133,-27.344,-30.273
10,-11.23,-39.062,-30.273,-12.695
11,-27.344,-35.645,-30.762,-25.391
12,-44.434,-36.133,-33.203,-41.016
13,-28.32,-36.133,-34.668,-30.762
14,-6.348,-28.809,-33.691,-12.207
15,-22.461,-27.832,-35.645,-20.996
16,-46.875,-28.32,-35.156,-36.621
17,-31.25,-31.738,-35.156,-30.762
18,-3.906,-35.156,-33.203,-11.23
19,-7.812,-29.297,-27.344,-6.348
20,-34.18,-29.297,-28.809,-32.227
21,-37.109,-26.855,-30.762,-31.25
22,-16.602,-26.855,-31.738,-13.184
23,-13.672,-30.273,-34.668,-7.812
24,-34.18,-30.273,-31.738,-29.297
25,-38.086,-28.809,-28.32,-41.016
26,-18.555,-30.762,-34.18,-17.578
27,-9.277,-33.203,-35.156,-8.301
28,-28.32,-35.645,-29.297,-35.645
29,-38.574,-36.133,-30.762,-44.922
30,-21.973,-35.156,-36.133,-35.156
31,-6.836,-34.18,-39.062,-21.484
32,-12.695,-29.297,-38.086,-31.25
33,-36.133,-27.832,-34.18,-54.688
34,-32.227,-28.809,-32.227,-47.852
35,-5.371,-26.367,-33.203,-20.996
36,-10.254,-28.809,-33.203,-23.926
37,-33.691,-32.715,-31.25,-52.246
38,-34.18,-37.598,-31.25,-51.27
39,-13.184,-41.504,-33.691,-30.273
40,-3.418,-35.645,-33.691,-18.066
41,-30.273,-31.738,-35.156,-36.621
42,-45.898,-30.762,-33.203,-50.781
43,-22.461,-25.391,-30.762,-25.879
44,-9.277,-20.508,-29.785,-2.93
45,-32.715,-29.785,-30.273,-27.344
46,-52.246,-34.18,-31.738,-54.199
47,-37.109,-35.156,-33.691,-40.527
48,-11.719,-34.18,-36.133,-12.207
49,-21.973,-30.762,-36.621,-21.484
50,-49.805,-33.691,-36.621,-48.828
51,-37.598,-33.203,-34.668,-39.062
52,-5.859,-32.227,-31.25,-7.324
53,-10.742,-34.18,-28.809,-7.324
54,-36.133,-34.18,-30.762,-40.527
55,-39.551,-34.668,-31.738,-47.852
56,-15.137,-30.273,-28.32,-19.043
57,-5.859,-29.297,-27.832,-5.371
58,-31.738,-33.691,-27.344,-26.367
59,-40.527,-33.203,-23.926,-40.039
60,-24.414,-33.691,-26.855,-24.414
61,-14.648,-33.691,-29.785,-8.301
62,-30.273,-31.25,-29.785,-25.391
63,-50.781,-34.18,-28.809,-49.805
64,-41.504,-37.109,-32.227,-43.457
65,-21.973,-34.18,-30.273,-17.09
66,-33.203,-35.645,-31.738,-23.438
67,-58.594,-36.133,-36.133,-48.828
68,-46.875,-34.668,-31.25,-42.969
69,-17.09,-37.598,-27.832,-15.625
70,-15.137,-34.668,-30.762,-5.371
71,-37.598,-31.738,-33.203,-30.273
72,-33.691,-29.785,-33.691,-37.598
73,-8.301,-25.879,-35.156,-16.113
74,2.441,-25.879,-36.133,-6.836
75,-17.578,-31.738,-37.109,-36.621
76,-28.809,-34.668,-34.668,-52.246
77,-11.23,-33.691,-33.203,-31.738
78,2.93,-35.156,-33.691,-9.277
79,-12.207,-32.715,-29.297,-18.066
80,-36.133,-31.738,-27.832,-46.875
81,-29.297,-33.691,-26.367,-41.016
82,-3.418,-32.227,-22.949,-14.648
83,-7.324,-31.738,-24.902,-19.043
84,-41.504,-33.691,-26.367,-53.711
85,-40.039,-27.832,-24.414,-53.711
86,-12.207,-27.832,-30.762,-26.367
87,-9.277,-30.273,-33.203,-16.113
88,-33.203,-25.391,-28.32,-34.668
89,-41.016,-28.809,-27.832,-47.363
90,-25.879,-31.738,-25.879,-24.902
91,-16.602,-29.297,-28.32,-12.695
92,-33.203,-28.32,-31.25,-35.156
93,-45.898,-23.926,-32.227,-50.781
94,-26.855,-23.926,-32.227,-30.762
95,-6.836,-26.855,-30.762,-14.648
96,-15.137,-28.809,-29.785,-26.855
97,-37.598,-27.344,-32.227,-45.898
98,-30.762,-22.949,-34.668,-44.922
99,-0.977,-24.902,-35.645,-20.996
100,-4.395,-25.391,-35.645,-20.996
101,-35.645,-26.855,-33.203,-56.152
102,-34.18,-28.32,-33.203,-55.664
103,-5.859,-30.762,-30.762,-26.855
104,-0.977,-33.203,-32.227,-20.02
105,-31.25,-30.762,-33.203,-45.41
106,-46.875,-31.738,-34.668,-59.082
107,-29.297,-32.715,-37.109,-41.992
108,-17.578,-33.203,-37.109,-23.438
109,-39.062,-38.574,-39.062,-39.551
110,-54.688,-35.645,-40.039,-57.617
111,-35.645,-33.691,-39.551,-38.574
112,-14.16,-34.18,-40.527,-12.695
113,-20.508,-33.691,-40.527,-18.066
114,-37.598,-28.809,-37.598,-40.039
115,-29.785,-23.926,-36.133,-29.297
116,-3.418,-24.414,-36.133,-1.953
117,0.977,-21.973,-32.715,7.324
118,-29.297,-22.949,-33.203,-18.555
119,-31.25,-26.855,-34.18,-29.785
120,-7.324,-24.902,-30.762,-12.695
121,-3.418,-27.832,-33.203,-4.883
122,-33.691,-32.715,-41.992,-36.133
123,-44.922,-35.156,-42.48,-59.57
124,-22.949,-31.738,-36.621,-42.969
125,-8.301,-29.297,-33.203,-21.484
126,-26.367,-29.785,-35.156,-38.086
127,-44.922,-23.926,-29.297,-59.082
128,-34.18,-20.996,-23.926,-46.387
129,-17.578,-23.926,-25.879,-18.066
130,-19.531,-25.879,-27.344,-23.926
131,-47.852,-26.855,-28.809,-56.152
132,-51.758,-32.715,-33.203,-53.223
133,-23.438,-37.109,-30.273,-22.949
134,-19.531,-36.133,-29.785,-18.555
135,-43.945,-36.133,-30.273,-41.016
136,-47.363,-40.039,-29.297,-44.434
137,-20.996,-38.574,-30.762,-24.902
138,-7.324,-32.227,-32.227,-9.277
139,-26.855,-29.297,-33.691,-32.715
140,-40.527,-31.738,-36.133,-49.316
141,-19.531,-36.133,-38.574,-31.738
142,-5.371,-33.203,-38.574,-16.602
143,-20.508,-28.32,-36.621,-27.344
144,-35.645,-28.809,-36.621,-41.016
145,-21.484,-34.668,-40.039,-32.715
146,0.977,-35.645,-40.039,-9.277
147,-7.324,-32.715,-35.156,-13.672
148,-34.668,-31.25,-26.855,-41.992
149,-39.551,-28.32,-32.227,-51.27
150,-24.902,-35.156,-41.016,-39.062
151,-28.32,-38.574,-41.016,-33.203
152,-56.641,-33.203,-41.504,-59.57
153,-60.059,-38.086,-40.039,-72.754
154,-33.691,-42.969,-38.086,-50.293
155,-22.461,-37.109,-33.203,-34.18
156,-47.852,-34.18,-35.156,-55.664
157,-57.617,-36.621,-39.551,-69.824
158,-40.039,-39.551,-39.062,-45.41
159,-18.066,-36.133,-35.645,-15.625
160,-22.949,-29.785,-33.203,-18.555
161,-41.992,-24.902,-27.832,-40.527
162,-29.297,-27.344,-28.32,-38.574
163,-10.254,-30.762,-32.715,-11.23
164,-15.137,-30.273,-30.273,-18.066
165,-32.227,-30.273,-29.785,-55.176
166,-27.832,-25.391,-29.785,-50.293
167,-3.418,-27.832,-29.297,-23.926
168,-3.418,-33.203,-32.715,-24.414
169,-34.668,-27.832,-35.156,-52.246
170,-41.016,-31.25,-34.18,-59.082
171,-20.02,-34.668,-37.598,-37.109
172,-7.324,-27.832,-38.086,-17.578
173,-24.414,-27.344,-29.785,-31.25
174,-41.992,-32.227,-27.344,-50.293
175,-29.297,-34.668,-32.715,-38.574
176,-10.254,-34.18,-31.738,-14.16
177,-20.508,-28.809,-28.809,-21.484
178,-44.434,-22.949,-23.926,-47.363
179,-37.109,-24.902,-24.414,-38.574
180,-11.719,-25.879,-30.762,-8.789
181,-8.301,-22.949,-29.785,-3.418
182,-29.297,-25.879,-28.809,-30.273
183,-35.645,-31.25,-33.203,-35.645
184,-7.324,-34.18,-34.18,-11.719
185,0.977,-31.738,-26.367,1.953
186,-31.25,-31.738,-28.32,-24.414
187,-40.527,-37.109,-36.621,-47.363
188,-14.16,-33.691,-32.227,-22.949
189,-0.488,-27.832,-27.832,0.0
190,-22.949,-29.297,-32.715,-24.902
191,-41.504,-32.227,-32.715,-44.434
192,-27.344,-32.715,-30.273,-37.109
193,-4.883,-31.25,-35.645,-23.926
194,-16.113,-33.203,-38.574,-36.621
195,-42.969,-34.668,-38.574,-68.848
196,-31.25,-35.156,-39.062,-64.453
197,-4.395,-32.715,-38.086,-36.621
198,-16.602,-33.203,-36.133,-39.062
199,-51.758,-32.227,-34.668,-62.988
200,-54.199,-29.785,-31.738,-59.57
201,-37.598,-31.738,-35.156,-34.18
202,-25.879,-33.203,-36.133,-21.484
203,-42.48,-28.809,-33.203,-41.016
204,-58.594,-32.715,-37.109,-57.617
205,-33.691,-36.133,-36.621,-36.621
206,-9.277,-37.109,-33.691,-9.277
207,-28.32,-39.551,-40.039,-22.949
208,-45.898,-31.738,-36.133,-41.504
209,-29.297,-26.367,-32.227,-28.32
210,-3.906,-29.297,-32.227,-3.418
211,-5.859,-28.32,-25.391,-3.906
212,-32.227,-26.855,-26.855,-37.109
213,-38.086,-24.902,-32.227,-38.574
214,-18.066,-25.879,-34.668,-17.578
215,-8.789,-25.879,-38.574,-20.996
216,-38.086,-19.043,-40.527,-48.828
217,-51.758,-20.02,-36.621,-61.035
218,-26.855,-27.344,-32.715,-36.621
219,-15.625,-30.273,-30.762,-19.531
220,-36.621,-30.762,-29.785,-39.062
221,-51.758,-36.133,-33.203,-61.035
222,-38.086,-38.574,-36.133,-48.34
223,-19.531,-36.133,-39.062,-21.973
224,-26.367,-33.691,-39.551,-24.902
225,-41.504,-38.086,-36.621,-50.781
226,-21.973,-37.109,-31.738,-41.504
227,1.465,-29.297,-32.715,-10.254
228,-11.719,-35.156,-35.645,-14.16
229,-35.645,-36.133,-34.668,-39.551
230,-28.32,-31.25,-32.227,-39.062
231,-7.812,-35.156,-34.668,-13.672
232,-5.859,-35.645,-35.645,-4.883
233,-27.832,-33.691,-37.598,-30.762
234,-34.18,-27.344,-41.016,-38.086
235,-13.672,-21.973,-36.133,-14.648
236,-4.883,-25.391,-35.156,-2.441
237,-25.391,-26.855,-42.48,-30.762
238,-38.086,-22.949,-37.109,-47.852
239,-28.32,-23.926,-28.32,-32.227
240,-14.16,-29.297,-32.227,-19.043
241,-24.414,-30.273,-35.156,-33.203
242,-49.805,-27.344,-30.273,-65.43
243,-37.598,-30.762,-26.367,-59.57
244,-6.836,-34.668,-27.832,-24.414
245,-10.742,-32.715,-32.227,-21.484
246,-37.598,-24.902,-29.297,-42.969
247,-30.762,-23.438,-27.344,-38.574
248,-18.555,-34.668,-32.227,-28.32
249,-26.367,-37.109,-32.715,-29.785
250,-50.781,-30.273,-26.855,-49.805
251,-58.105,-26.367,-23.926,-62.012
252,-55.176,-42.969,-27.832,-59.082
253,-58.105,-43.457,-34.18,-54.199
254,-97.168,-37.109,-35.645,-97.168
255,-150.879,-48.828,-35.645,-162.109
256,-150.391,-55.664,-36.621,-167.48
257,-148.926,-59.57,-39.062,-155.762
258,-189.941,-62.5,-34.18,-179.688
259,-227.539,-58.105,-35.156,-223.633
260,-230.957,-60.059,-40.039,-237.793
261,-207.031,-58.594,-40.039,-213.379
262,-208.496,-62.988,-40.039,-209.961
263,-231.445,-75.195,-33.691,-223.145
264,-224.609,-68.848,-32.227,-216.797
265,-196.289,-59.082,-32.227,-190.918
266,-168.457,-59.57,-28.809,-159.18
267,-168.945,-51.27,-28.32,-163.574
268,-160.645,-45.898,-30.762,-161.133
269,-124.512,-50.781,-29.785,-125.977
270,-89.844,-45.898,-29.297,-88.379
271,-84.961,-43.945,-32.227,-83.496
272,-84.473,-45.41,-29.785,-85.449
273,-48.34,-38.574,-27.344,-51.27
274,-14.16,-35.645,-25.879,-9.766
275,-10.742,-33.203,-29.785,-6.348
276,-24.414,-30.273,-31.25,-28.809
277,-19.043,-34.18,-34.18,-22.949
278,20.02,-32.715,-41.016,17.09
279,33.203,-25.879,-38.086,36.133
280,11.23,-25.391,-36.621,11.719
281,15.625,-27.832,-36.621,2.441
282,42.48,-27.832,-37.109,29.297
283,48.34,-29.297,-40.527,38.086
284,34.18,-26.855,-37.598,20.508
285,25.879,-22.949,-33.203,17.09
286,38.574,-20.996,-31.25,33.203
287,63.477,-19.531,-31.738,56.641
288,54.688,-20.996,-28.809,52.246
289,34.18,-20.996,-28.32,29.297
290,47.363,-20.996,-31.738,36.621
291,77.148,-17.09,-25.879,72.266
292,73.73,-15.137,-24.414,74.219
293,43.945,-16.602,-27.344,41.504
294,47.363,-18.555,-32.227,34.668
295,74.219,-15.625,-35.645,57.129
296,74.219,-14.16,-36.133,62.988
297,50.781,-15.137,-38.086,30.762
298,42.969,-14.648,-37.598,20.508
299,62.012,-17.09,-34.668,44.434
300,66.895,-24.414,-32.227,53.223
301,40.039,-24.902,-31.25,27.832
302,22.949,-19.043,-29.785,7.324
303,35.645,-18.066,-29.785,13.672
304,49.805,-23.438,-30.762,28.32
305,36.621,-24.902,-34.18,19.043
306,13.672,-21.973,-34.18,-5.859
307,21.484,-18.066,-31.738,-3.906
308,35.645,-21.973,-30.762,15.625
309,24.414,-26.855,-29.297,15.625
310,1.465,-19.531,-30.762,-10.254
311,-3.906,-22.461,-33.691,-13.184
312,24.902,-23.438,-35.156,14.648
313,37.109,-20.508,-31.25,22.949
314,11.23,-22.949,-31.738,-4.883
315,3.906,-20.996,-34.18,-13.672
316,22.949,-17.578,-26.855,16.602
317,38.086,-17.578,-23.438,38.574
318,18.066,-21.484,-27.832,10.254
319,-2.441,-20.508,-30.762,-20.508
320,10.742,-16.113,-28.809,-4.883
321,32.715,-15.137,-22.461,27.344
322,17.578,-14.648,-23.926,19.043
323,-13.672,-17.09,-29.785,-18.555
324,-10.254,-23.438,-26.367,-22.461
325,7.324,-31.25,-29.785,1.953
326,-1.953,-34.668,-36.133,-4.395
327,-29.297,-34.668,-39.062,-38.574
328,-33.203,-35.156,-35.156,-42.969
329,-15.625,-35.645,-34.18,-26.855
330,-9.277,-36.621,-38.086,-21.484
331,-39.062,-35.645,-35.645,-44.922
332,-49.316,-30.273,-30.762,-58.594
333,-21.484,-29.785,-30.273,-40.039
334,-8.301,-30.273,-37.109,-14.648
335,-27.344,-33.203,-41.992,-22.461
336,-39.551,-34.668,-37.598,-41.504
337,-21.484,-31.25,-35.156,-30.273
338,2.441,-29.297,-36.621,-8.301
339,-13.184,-29.785,-35.645,-13.672
340,-37.598,-30.762,-32.715,-36.133
341,-23.438,-30.762,-31.738,-32.715
342,-3.418,-33.203,-38.574,-11.719
343,-12.207,-33.691,-41.504,-6.836
344,-40.527,-34.668,-37.109,-33.203
345,-42.48,-34.18,-36.621,-44.922
346,-22.949,-37.598,-40.039,-29.297
347,-16.602,-39.062,-37.598,-19.043
348,-40.527,-37.598,-35.645,-42.48
349,-55.664,-36.621,-37.598,-65.918
350,-33.691,-31.25,-33.691,-48.34
351,-13.672,-28.32,-30.273,-20.508
352,-28.809,-30.273,-32.227,-32.715
353,-44.434,-29.785,-34.668,-58.594
354,-33.691,-26.855,-31.738,-43.945
355,-13.672,-24.414,-27.344,-15.137
356,-18.066,-33.691,-33.691,-25.391
357,-46.875,-39.551,-38.086,-53.223
358,-43.457,-34.18,-37.598,-44.434
359,-16.602,-34.668,-32.715,-15.625
360,-8.301,-35.156,-26.367,-11.23
361,-33.691,-31.25,-31.738,-40.527
362,-43.457,-31.738,-37.109,-46.387
363,-16.602,-32.715,-37.598,-20.508
364,-3.906,-30.273,-34.668,-11.23
365,-25.879,-31.738,-30.762,-33.203
366,-44.434,-32.227,-32.227,-52.246
367,-29.785,-32.715,-38.086,-39.551
368,-8.301,-28.809,-36.621,-19.043
369,-19.531,-24.414,-30.762,-31.738
370,-47.363,-31.738,-33.691,-58.105
371,-41.504,-35.156,-34.668,-54.688
372,-15.137,-32.227,-32.227,-31.738
373,-18.066,-33.691,-31.25,-31.738
374,-41.992,-28.809,-30.762,-58.594
375,-41.504,-23.926,-31.738,-59.57
376,-15.625,-25.391,-25.391,-26.855
377,-2.93,-25.879,-19.043,-6.836
378,-25.879,-28.32,-18.555,-26.855
379,-33.691,-29.785,-19.043,-37.109
380,-11.23,-27.832,-22.461,-8.301
381,-1.953,-32.715,-26.855,9.277
382,-19.531,-34.18,-27.832,-14.16
383,-34.18,-30.273,-25.879,-37.109
384,-20.02,-26.855,-23.926,-24.414
385,1.953,-28.32,-28.809,-1.465
386,-8.789,-33.203,-30.762,-11.719
387,-33.203,-30.762,-24.902,-33.203
388,-28.809,-35.156,-25.391,-32.227
389,-9.277,-40.039,-27.344,-14.648
390,-13.672,-37.109,-28.809,-14.648
391,-41.504,-34.668,-27.344,-42.48
392,-46.875,-35.156,-23.926,-46.875
393,-30.273,-38.086,-30.273,-29.785
394,-21.484,-35.645,-32.227,-21.484
