,TP9,AF7,AF8,TP10
0,-26.855,-31.738,-29.785,-32.715
1,-31.25,-29.785,-28.32,-32.227
2,-35.156,-36.133,-35.156,-37.598
3,-27.344,-35.156,-33.691,-39.062
4,-31.738,-34.18,-35.645,-41.992
5,-37.598,-35.156,-39.062,-47.852
6,-33.203,-31.738,-40.039,-49.805
7,-30.762,-31.738,-37.109,-40.527
8,-23.926,-31.738,-35.156,-33.691
9,-23.438,-30.273,-41.016,-43.945
10,-25.391,-31.25,-37.109,-50.293
11,-20.02,-29.297,-32.227,-41.504
12,-20.02,-29.297,-32.227,-41.504
13,-20.508,-27.832,-30.762,-29.297
14,-37.598,-27.344,-31.25,-28.809
15,-41.992,-26.855,-31.738,-26.367
16,-36.133,-28.32,-28.32,-18.066
17,-32.715,-26.855,-29.297,-20.996
18,-29.785,-28.32,-29.785,-26.855
19,-33.691,-25.879,-29.785,-25.391
20,-33.203,-24.902,-31.738,-23.438
21,-31.25,-27.344,-35.156,-28.32
22,-28.809,-26.367,-34.668,-29.297
23,-41.504,-28.809,-30.762,-33.203
24,-55.664,-35.645,-34.668,-36.133
25,-46.875,-36.133,-38.086,-36.133
26,-38.574,-33.203,-32.715,-37.109
27,-44.434,-33.203,-30.273,-40.527
28,-50.293,-34.18,-31.738,-41.504
29,-40.039,-28.809,-27.344,-32.715
30,-27.344,-22.461,-24.414,-26.367
31,-35.645,-23.438,-25.879,-23.438
32,-41.992,-27.344,-26.855,-20.02
33,-35.645,-30.273,-27.832,-21.973
34,-29.297,-31.738,-29.785,-20.02
35,-26.855,-31.738,-28.32,-19.531
36,-31.25,-30.762,-24.414,-19.531
37,-29.785,-27.832,-22.949,-17.578
38,-20.996,-26.855,-27.344,-23.926
39,-19.043,-26.367,-28.32,-26.367
40,-26.367,-24.414,-27.344,-25.391
41,-30.273,-28.32,-31.738,-27.832
42,-28.32,-31.25,-32.715,-20.02
43,-24.414,-27.344,-28.809,-7.812
44,-31.25,-25.391,-26.855,-16.602
45,-35.645,-28.809,-28.32,-27.832
46,-32.715,-30.273,-30.273,-28.32
47,-28.809,-30.762,-25.391,-25.391
48,-31.25,-31.25,-25.879,-28.809
49,-44.922,-31.25,-32.227,-35.156
50,-50.293,-37.598,-34.668,-38.086
51,-39.062,-39.551,-32.227,-38.574
52,-30.762,-32.227,-30.273,-27.344
53,-42.969,-32.715,-34.668,-35.645
54,-43.945,-34.18,-30.762,-37.598
55,-28.809,-31.25,-27.832,-26.367
56,-24.414,-30.762,-31.25,-24.414
57,-31.738,-33.203,-28.809,-24.414
58,-35.645,-30.273,-28.809,-24.902
59,-31.738,-32.227,-30.762,-22.949
60,-30.762,-36.621,-28.32,-25.879
61,-34.18,-31.25,-28.32,-28.809
62,-30.273,-29.297,-29.297,-26.367
63,-22.461,-26.367,-25.391,-22.949
64,-15.625,-27.832,-24.902,-28.809
65,-21.973,-32.715,-25.391,-33.691
66,-32.715,-33.691,-24.414,-31.25
67,-26.367,-32.227,-25.391,-25.879
68,-24.902,-31.738,-28.809,-28.32
69,-30.273,-32.715,-29.297,-32.227
70,-32.715,-27.832,-24.902,-27.344
71,-36.133,-27.832,-22.949,-33.691
72,-33.691,-30.762,-26.367,-38.086
73,-32.715,-28.32,-29.297,-34.18
74,-43.457,-33.203,-28.32,-34.18
75,-45.898,-32.715,-30.273,-37.109
76,-40.039,-29.785,-38.086,-38.574
77,-38.086,-34.18,-36.133,-35.645
78,-38.086,-30.273,-27.832,-32.715
79,-40.527,-25.391,-22.949,-27.832
80,-33.691,-24.902,-21.484,-20.996
81,-23.438,-26.367,-27.344,-16.113
82,-28.32,-29.785,-27.344,-16.602
83,-39.062,-31.738,-23.438,-22.461
84,-35.156,-33.691,-28.32,-29.297
