timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627877617.114,-35.645,-32.227,-38.086,-42.969,1022802.062,0.025
1627877617.118,-16.602,-35.645,-44.434,-29.785,1022802.062,0.029
1627877617.122,-12.695,-35.645,-48.340,-23.926,1022802.125,-0.029
1627877617.126,-29.785,-34.180,-42.969,-41.504,1022802.125,-0.025
1627877617.130,-40.527,-30.273,-42.480,-46.875,1022802.125,-0.022
1627877617.134,-26.855,-30.762,-41.992,-19.043,1022802.125,-0.018
1627877617.138,-13.184,-29.785,-41.992,-3.906,1022802.125,-0.014
1627877617.141,-31.738,-31.250,-37.109,-24.902,1022802.125,-0.010
1627877617.145,-40.527,-35.645,-31.250,-33.203,1022802.125,-0.006
1627877617.149,-19.043,-27.832,-38.086,-17.090,1022802.125,-0.002
1627877617.153,-15.137,-26.855,-43.945,-15.625,1022802.125,0.002
1627877617.157,-38.086,-32.227,-44.434,-36.133,1022802.125,0.006
1627877617.159,-47.363,-29.785,-41.992,-54.199,1022802.125,0.008
1627877617.163,-41.504,-30.762,-42.969,-51.270,1022802.125,0.012
1627877617.167,-23.438,-29.297,-46.875,-28.320,1022802.125,0.016
1627877617.171,-26.855,-31.738,-44.922,-29.785,1022802.125,0.019
1627877617.175,-57.617,-39.551,-43.945,-62.012,1022802.125,0.023
1627877617.179,-56.152,-41.504,-43.457,-56.641,1022802.125,0.027
1627877617.183,-35.156,-41.016,-40.527,-30.273,1022802.125,0.031
1627877617.186,-27.832,-42.969,-44.922,-18.066,1022802.188,-0.027
1627877617.190,-46.875,-42.969,-46.875,-42.480,1022802.188,-0.024
1627877617.194,-52.734,-38.086,-45.898,-62.988,1022802.188,-0.020
1627877617.198,-33.203,-31.738,-46.387,-46.387,1022802.188,-0.016
1627877617.202,-31.250,-32.227,-46.875,-32.227,1022802.188,-0.012
1627877617.204,-47.852,-34.180,-42.969,-50.293,1022802.188,0.003
1627877617.208,-54.199,-35.156,-42.480,-63.965,1022802.188,0.007
1627877617.212,-41.016,-35.156,-42.969,-43.457,1022802.188,0.011
1627877617.216,-20.996,-34.180,-39.062,-21.973,1022802.188,0.015
1627877617.220,-25.879,-31.250,-38.574,-22.461,1022802.188,0.019
1627877617.224,-39.551,-26.367,-37.598,-40.527,1022802.188,0.023
1627877617.228,-29.297,-27.344,-39.062,-38.086,1022802.188,0.027
1627877617.231,-15.137,-32.715,-40.039,-15.137,1022802.188,0.031
1627877617.235,-17.090,-32.715,-39.062,-16.113,1022802.250,-0.028
1627877617.239,-27.832,-25.391,-39.551,-39.062,1022802.250,-0.024
1627877617.243,-35.156,-22.949,-40.039,-41.504,1022802.250,-0.020
1627877617.247,-20.996,-24.902,-40.527,-26.855,1022802.250,-0.016
1627877617.250,-8.301,-23.926,-40.527,-17.090,1022802.250,-0.014
1627877617.254,-30.762,-25.879,-35.156,-35.156,1022802.250,-0.010
1627877617.258,-41.992,-31.250,-33.203,-48.340,1022802.250,-0.006
1627877617.262,-23.926,-29.785,-35.645,-29.297,1022802.250,-0.003
1627877617.266,-7.812,-29.297,-36.133,-4.395,1022802.250,0.001
1627877617.270,-20.508,-32.227,-39.062,-20.996,1022802.250,0.005
1627877617.274,-39.062,-29.297,-40.039,-44.922,1022802.250,0.009
1627877617.277,-31.250,-28.809,-42.480,-40.527,1022802.250,0.013
1627877617.281,-15.137,-33.203,-43.457,-24.902,1022802.250,0.017
1627877617.285,-20.996,-37.109,-42.969,-28.320,1022802.250,0.021
1627877617.289,-43.945,-36.621,-42.969,-49.316,1022802.250,0.025
1627877617.293,-41.992,-35.156,-41.504,-47.852,1022802.250,0.029
1627877617.294,-18.555,-36.621,-40.039,-20.508,1022802.312,-0.031
1627877617.298,-12.695,-36.133,-36.621,-13.184,1022802.312,-0.027
1627877617.302,-31.250,-36.621,-36.133,-41.504,1022802.312,-0.023
1627877617.306,-33.691,-35.156,-33.691,-42.969,1022802.312,-0.019
1627877617.310,-18.066,-30.762,-29.785,-21.973,1022802.312,-0.015
1627877617.314,-11.230,-30.762,-25.391,-8.301,1022802.312,-0.011
1627877617.318,-25.879,-37.109,-23.926,-26.367,1022802.312,-0.007
1627877617.321,-34.180,-36.621,-26.367,-44.922,1022802.312,-0.003
1627877617.325,-20.996,-31.738,-28.809,-33.691,1022802.312,0.000
1627877617.329,-0.977,-30.762,-29.297,-12.207,1022802.312,0.004
1627877617.333,-8.301,-27.832,-30.273,-22.949,1022802.312,0.008
1627877617.337,-32.715,-29.297,-36.133,-50.293,1022802.312,0.012
1627877617.354,-26.367,-32.227,-35.156,-41.992,1022802.312,0.016
1627877617.358,-6.348,-29.297,-36.621,-20.020,1022802.312,0.020
1627877617.362,-17.090,-30.762,-43.945,-24.414,1022802.312,0.024
1627877617.366,-40.039,-32.227,-39.551,-40.039,1022802.312,0.028
1627877617.370,-43.945,-32.715,-35.156,-36.621,1022802.375,-0.031
1627877617.374,-28.809,-30.273,-34.180,-17.090,1022802.375,-0.027
1627877617.378,-23.926,-31.738,-37.109,-12.695,1022802.375,-0.023
1627877617.381,-41.504,-36.133,-38.574,-41.504,1022802.375,-0.019
1627877617.385,-45.410,-36.621,-38.574,-52.246,1022802.375,-0.015
1627877617.389,-30.273,-38.086,-40.039,-26.855,1022802.375,-0.011
1627877617.393,-13.184,-35.156,-37.109,-5.371,1022802.375,-0.007
1627877617.397,-22.461,-28.320,-35.156,-22.949,1022802.375,-0.004
1627877617.399,-34.180,-25.879,-34.668,-38.086,1022802.375,-0.002
1627877617.403,-20.020,-28.320,-37.109,-28.809,1022802.375,0.002
1627877617.407,-13.672,-31.738,-37.598,-18.066,1022802.375,0.006
1627877617.411,-30.762,-36.621,-40.039,-26.855,1022802.375,0.009
