timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627877962.836,-39.062,-26.367,-27.344,-50.781,1023147.812,0.026
1627877962.840,-20.996,-25.391,-29.297,-31.738,1023147.812,0.030
1627877962.844,-12.207,-26.855,-31.738,-11.230,1023147.875,-0.028
1627877962.848,-29.785,-26.855,-34.668,-27.344,1023147.875,-0.024
1627877962.852,-37.598,-26.367,-34.668,-46.387,1023147.875,-0.020
1627877962.856,-25.391,-31.250,-34.668,-32.227,1023147.875,-0.017
1627877962.860,-11.719,-29.297,-32.715,-7.812,1023147.875,-0.013
1627877962.863,-12.207,-25.879,-28.320,-17.090,1023147.875,-0.009
1627877962.867,-25.879,-26.855,-28.809,-41.504,1023147.875,-0.005
1627877962.871,-25.879,-28.320,-30.762,-36.133,1023147.875,-0.001
1627877962.875,-12.207,-26.367,-32.227,-12.695,1023147.875,0.003
1627877962.879,-13.672,-23.926,-34.668,-12.207,1023147.875,0.007
1627877962.897,-41.992,-27.344,-30.762,-43.945,1023147.875,-0.006
1627877962.901,-41.504,-29.297,-27.832,-48.340,1023147.875,-0.002
1627877962.905,-21.484,-27.832,-28.320,-29.785,1023147.875,0.002
1627877962.909,-20.020,-28.809,-27.344,-23.926,1023147.875,0.006
1627877962.913,-36.621,-25.879,-29.297,-43.457,1023147.875,0.010
1627877962.917,-44.922,-24.414,-28.809,-55.176,1023147.875,0.014
1627877962.921,-33.203,-27.344,-28.320,-37.598,1023147.875,0.018
1627877962.924,-20.020,-26.367,-30.762,-19.043,1023147.875,0.022
1627877962.928,-34.180,-28.809,-35.156,-35.645,1023147.875,0.026
1627877962.932,-50.781,-32.715,-40.039,-55.664,1023147.875,0.029
1627877962.936,-38.086,-32.715,-38.086,-40.039,1023147.938,-0.029
1627877962.940,-16.602,-31.250,-34.668,-14.648,1023147.938,-0.025
1627877962.941,-18.555,-25.391,-33.203,-14.648,1023147.938,-0.023
1627877962.945,-33.203,-20.996,-34.180,-37.109,1023147.938,-0.019
1627877962.949,-31.250,-24.414,-38.086,-37.109,1023147.938,-0.016
1627877962.953,-8.301,-22.949,-35.645,-13.184,1023147.938,-0.012
1627877962.957,-5.371,-21.484,-33.203,-11.719,1023147.938,-0.008
1627877962.961,-30.762,-26.367,-32.715,-41.504,1023147.938,-0.004
1627877962.965,-31.738,-23.926,-33.203,-45.898,1023147.938,0.000
1627877962.968,-6.836,-22.461,-34.180,-16.113,1023147.938,0.004
1627877962.972,-3.906,-25.879,-22.461,5.859,1023147.938,0.008
1627877962.976,-35.156,-28.320,-21.484,-23.438,1023147.938,0.012
1627877962.980,-48.828,-30.762,-27.344,-47.363,1023147.938,0.016
1627877962.984,-43.457,-30.762,-28.809,-39.551,1023147.938,0.020
1627877962.986,-20.508,-30.273,-24.414,-13.184,1023147.938,0.022
