timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627883627.214,-46.875,-42.969,-20.508,-34.668,1028812.188,-0.000
1627883627.218,-58.105,-44.434,-20.508,-45.898,1028812.188,0.004
1627883627.222,-63.965,-47.363,-18.555,-43.945,1028812.188,0.007
1627883627.226,-63.965,-49.805,-15.137,-45.410,1028812.188,0.011
1627883627.230,-72.754,-54.688,-12.207,-56.641,1028812.188,0.015
1627883627.234,-65.430,-62.012,-13.184,-45.898,1028812.188,0.019
1627883627.238,-72.266,-63.477,-9.277,-48.340,1028812.188,0.023
1627883627.241,-81.055,-64.453,-4.883,-45.898,1028812.188,0.027
1627883627.245,-80.078,-65.430,-11.719,-45.410,1028812.188,0.031
1627883627.249,-77.148,-60.059,-12.695,-55.664,1028812.250,-0.028
1627883627.253,-66.406,-56.641,-10.742,-49.316,1028812.250,-0.024
1627883627.257,-68.848,-59.082,-16.113,-53.711,1028812.250,-0.020
1627883627.259,-63.477,-58.105,-20.508,-46.875,1028812.250,-0.018
1627883627.263,-50.781,-58.105,-24.414,-39.062,1028812.250,-0.014
1627883627.267,-44.922,-59.570,-24.414,-42.480,1028812.250,-0.010
1627883627.271,-45.410,-53.223,-18.066,-42.480,1028812.250,-0.006
1627883627.275,-45.410,-47.852,-16.602,-43.457,1028812.250,-0.002
1627883627.279,-40.039,-45.898,-23.438,-35.645,1028812.250,0.002
1627883627.283,-33.691,-42.969,-25.879,-22.949,1028812.250,0.006
1627883627.286,-32.715,-40.039,-23.926,-23.926,1028812.250,0.010
1627883627.290,-32.715,-35.156,-23.438,-28.809,1028812.250,0.014
1627883627.294,-32.715,-38.574,-27.344,-28.320,1028812.250,0.017
1627883627.298,-28.320,-33.203,-25.879,-25.879,1028812.250,0.021
1627883627.302,-20.508,-26.367,-23.926,-27.344,1028812.250,0.025
1627883627.304,-32.227,-27.832,-24.902,-27.344,1028812.312,-0.021
1627883627.308,-38.574,-35.156,-21.484,-25.391,1028812.312,-0.017
1627883627.312,-26.367,-38.086,-17.578,-26.855,1028812.312,-0.013
1627883627.316,-25.391,-31.250,-21.484,-27.344,1028812.312,-0.009
1627883627.320,-32.715,-29.297,-25.391,-26.855,1028812.312,-0.005
1627883627.324,-39.062,-32.715,-26.855,-26.855,1028812.312,-0.001
1627883627.328,-32.227,-33.691,-27.344,-26.367,1028812.312,0.002
1627883627.331,-26.855,-35.156,-25.879,-18.555,1028812.312,0.006
1627883627.335,-35.156,-39.551,-25.879,-18.555,1028812.312,0.010
1627883627.339,-42.480,-38.086,-30.762,-35.645,1028812.312,0.014
1627883627.343,-39.062,-38.086,-32.715,-35.645,1028812.312,0.018
1627883627.347,-26.855,-33.691,-27.344,-26.855,1028812.312,0.022
1627883627.364,-27.344,-28.320,-22.949,-27.832,1028812.312,0.025
1627883627.368,-35.156,-29.297,-27.832,-28.809,1028812.312,0.028
1627883627.372,-27.832,-25.391,-30.273,-24.414,1028812.375,-0.030
1627883627.376,-19.531,-23.438,-28.809,-21.973,1028812.375,-0.026
1627883627.380,-19.531,-26.855,-28.320,-21.973,1028812.375,-0.022
1627883627.384,-32.715,-28.320,-30.273,-24.902,1028812.375,-0.018
1627883627.388,-37.598,-26.855,-28.320,-19.043,1028812.375,-0.014
1627883627.391,-29.785,-33.691,-29.785,-17.090,1028812.375,-0.011
1627883627.395,-23.438,-30.762,-33.691,-18.555,1028812.375,-0.007
1627883627.399,-24.414,-32.227,-33.203,-17.090,1028812.375,-0.003
1627883627.403,-29.297,-34.180,-31.250,-23.926,1028812.375,0.001
1627883627.407,-24.902,-22.949,-30.762,-23.926,1028812.375,0.005
1627883627.409,-20.508,-17.090,-32.715,-20.020,1028812.375,0.007
1627883627.413,-26.367,-18.555,-33.203,-22.949,1028812.375,0.011
1627883627.417,-35.156,-22.949,-29.785,-25.391,1028812.375,0.015
1627883627.421,-29.785,-24.902,-26.367,-21.973,1028812.375,0.018
1627883627.425,-19.043,-24.414,-32.227,-25.879,1028812.375,0.022
1627883627.429,-26.855,-28.320,-37.109,-36.621,1028812.375,0.026
1627883627.433,-33.203,-29.297,-35.156,-34.180,1028812.375,0.030
1627883627.436,-30.762,-25.879,-33.203,-27.832,1028812.438,-0.028
1627883627.440,-23.438,-24.902,-33.203,-30.273,1028812.438,-0.024
