timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627767648.297,-111.328,-24.414,-25.391,-93.262,912829.500,-0.007
1627767648.301,-107.910,-25.879,-26.855,-83.984,912829.500,-0.003
1627767648.305,-88.379,-27.832,-22.949,-70.801,912829.500,0.001
1627767648.309,-61.523,-28.809,-21.484,-59.082,912829.500,0.005
1627767648.313,-54.199,-33.691,-23.438,-44.434,912829.500,0.009
1627767648.317,-51.270,-31.738,-22.949,-32.715,912829.500,0.013
1627767648.321,-29.785,-28.320,-21.484,-23.926,912829.500,0.017
1627767648.324,-10.742,-29.297,-21.484,-2.930,912829.500,0.021
1627767648.328,-8.789,-29.785,-18.066,12.207,912829.500,0.025
1627767648.332,-9.277,-27.832,-12.695,15.137,912829.500,0.028
1627767648.336,0.000,-26.855,-13.184,22.461,912829.562,-0.030
1627767648.340,12.207,-26.855,-20.508,15.625,912829.562,-0.026
1627767648.341,15.137,-25.391,-24.414,17.090,912829.500,0.026
1627767648.345,2.930,-25.391,-19.043,26.855,912829.500,0.030
1627767648.349,3.906,-27.344,-18.555,24.902,912829.562,-0.029
1627767648.353,20.996,-26.367,-20.508,24.414,912829.562,-0.025
1627767648.357,30.762,-24.902,-20.508,30.762,912829.562,-0.021
1627767648.361,20.020,-23.438,-21.973,26.855,912829.562,-0.017
1627767648.365,8.301,-26.367,-17.578,21.973,912829.562,-0.013
1627767648.368,23.926,-25.391,-18.066,28.320,912829.562,-0.010
1627767648.372,37.109,-23.438,-20.508,25.391,912829.562,-0.006
1627767648.376,28.320,-21.973,-16.113,23.926,912829.562,-0.002
1627767648.380,9.277,-20.508,-16.113,16.113,912829.562,0.002
1627767648.384,8.301,-25.879,-21.973,7.812,912829.562,0.006
1627767648.386,27.832,-22.949,-20.020,16.113,912829.562,0.008
1627767648.390,29.297,-17.578,-13.672,17.090,912829.562,0.012
1627767648.394,7.324,-19.043,-17.090,9.766,912829.562,0.016
1627767648.398,-1.953,-20.020,-21.484,11.719,912829.562,0.019
1627767648.402,6.836,-20.996,-23.438,11.719,912829.562,0.023
1627767648.406,5.371,-24.414,-26.855,-2.930,912829.562,0.027
1627767648.410,-13.184,-30.762,-27.832,-7.324,912829.562,0.031
1627767648.413,-24.414,-30.762,-29.297,-4.395,912829.625,-0.027
1627767648.417,-8.789,-26.855,-27.832,-4.883,912829.625,-0.024
1627767648.421,1.465,-28.809,-24.902,-1.953,912829.625,-0.020
1627767648.425,-10.254,-26.855,-23.438,-2.930,912829.625,-0.016
1627767648.429,-19.043,-24.414,-21.973,-8.301,912829.625,-0.012
1627767648.431,-17.090,-27.344,-23.438,-14.648,912829.625,0.004
1627767648.435,-7.812,-31.250,-22.949,-10.742,912829.625,0.008
1627767648.439,-6.348,-29.297,-23.438,-7.324,912829.625,0.012
1627767648.443,-15.625,-28.809,-25.879,-7.812,912829.625,0.016
1627767648.447,-18.066,-29.785,-26.367,-11.719,912829.625,0.020
1627767648.451,-9.766,-26.367,-25.879,-20.020,912829.625,0.024
1627767648.455,-4.883,-22.461,-21.484,-7.812,912829.625,0.028
1627767648.458,-17.090,-26.855,-22.461,-1.465,912829.688,-0.031
1627767648.462,-19.043,-26.367,-21.973,-15.137,912829.688,-0.027
1627767648.466,-6.348,-22.949,-19.531,-15.625,912829.688,-0.023
1627767648.470,-4.883,-22.949,-15.625,-19.531,912829.688,-0.019
1627767648.474,-15.137,-21.973,-11.230,-19.043,912829.688,-0.015
1627767648.477,-29.785,-24.414,-16.113,-21.484,912829.688,-0.012
1627767648.481,-19.531,-21.973,-17.090,-24.902,912829.688,-0.008
1627767648.485,-7.812,-18.555,-15.137,-22.461,912829.688,-0.004
1627767648.489,-29.297,-20.020,-14.648,-25.879,912829.688,-0.001
1627767648.493,-40.527,-18.066,-14.648,-30.762,912829.688,0.003
1627767648.497,-29.297,-18.555,-18.555,-25.879,912829.688,0.007
1627767648.501,-22.461,-21.973,-22.461,-20.508,912829.688,0.011
1627767648.504,-31.738,-23.926,-21.973,-24.414,912829.688,0.015
1627767648.508,-43.457,-24.414,-21.484,-31.738,912829.688,0.019
1627767648.512,-36.621,-21.484,-24.902,-25.879,912829.688,0.023
1627767648.516,-22.461,-19.531,-25.879,-20.996,912829.688,0.027
1627767648.520,-20.508,-16.602,-22.949,-20.020,912829.688,0.031
1627767648.537,-29.297,-17.090,-20.020,-11.719,912829.750,-0.030
1627767648.541,-30.273,-20.020,-17.578,-15.137,912829.750,-0.026
1627767648.545,-17.578,-18.555,-20.020,-18.555,912829.750,-0.022
1627767648.549,-4.883,-16.113,-18.555,-9.766,912829.750,-0.018
1627767648.553,-13.672,-18.066,-17.090,-2.441,912829.750,-0.014
1627767648.557,-23.926,-18.555,-12.695,-0.977,912829.750,-0.010
1627767648.561,-17.578,-19.531,-9.766,-4.395,912829.750,-0.006
