timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627877634.785,-19.531,-33.203,-34.668,-11.719,1022819.750,0.007
1627877634.789,-34.668,-35.156,-37.109,-26.855,1022819.750,0.011
1627877634.793,-40.039,-34.668,-39.062,-41.992,1022819.750,0.015
1627877634.797,-34.180,-34.668,-36.133,-29.297,1022819.750,0.019
1627877634.801,-25.391,-32.227,-34.668,-12.207,1022819.750,0.023
1627877634.805,-25.879,-29.297,-33.691,-22.949,1022819.750,0.027
1627877634.809,-41.992,-28.320,-29.297,-40.527,1022819.750,0.031
1627877634.812,-34.668,-28.809,-30.762,-31.738,1022819.812,-0.028
1627877634.816,-13.184,-26.855,-32.715,-5.371,1022819.812,-0.024
1627877634.820,-13.672,-22.949,-33.691,-7.324,1022819.812,-0.020
1627877634.824,-36.621,-29.785,-31.250,-40.527,1022819.812,-0.016
1627877634.828,-41.016,-28.320,-29.785,-45.898,1022819.812,-0.012
1627877634.829,-17.090,-23.438,-29.785,-24.414,1022819.812,-0.010
1627877634.833,-18.555,-26.367,-28.320,-18.066,1022819.812,-0.006
1627877634.837,-40.527,-26.367,-32.227,-38.574,1022819.812,-0.002
1627877634.841,-46.875,-26.855,-34.668,-45.410,1022819.812,0.002
1627877634.845,-33.691,-31.250,-34.180,-35.645,1022819.812,0.005
1627877634.849,-15.625,-29.297,-35.645,-17.578,1022819.812,0.009
1627877634.853,-29.785,-25.391,-35.645,-25.879,1022819.812,0.013
1627877634.856,-44.434,-23.926,-31.738,-39.551,1022819.812,0.017
1627877634.860,-30.273,-23.438,-28.320,-28.809,1022819.812,0.021
1627877634.864,-16.113,-28.320,-26.855,-12.695,1022819.812,0.025
1627877634.868,-30.273,-31.738,-30.762,-23.438,1022819.812,0.029
1627877634.872,-53.223,-31.738,-34.668,-53.711,1022819.875,-0.030
1627877634.874,-44.434,-24.902,-34.668,-52.246,1022819.875,-0.028
1627877634.878,-21.484,-16.602,-25.391,-20.996,1022819.875,-0.024
1627877634.882,-30.273,-22.949,-21.484,-15.137,1022819.875,-0.020
1627877634.886,-54.199,-29.297,-30.762,-51.758,1022819.875,-0.016
1627877634.890,-54.199,-31.250,-32.715,-65.430,1022819.875,-0.012
1627877634.894,-44.922,-41.504,-29.297,-45.898,1022819.875,-0.008
1627877634.898,-52.246,-46.875,-33.203,-38.086,1022819.875,-0.004
1627877634.901,-76.172,-43.945,-36.133,-67.383,1022819.875,-0.000
1627877634.905,-92.773,-44.922,-26.855,-92.773,1022819.875,0.004
1627877634.909,-99.121,-51.270,-22.949,-94.238,1022819.875,0.008
1627877634.913,-99.121,-54.688,-26.367,-85.449,1022819.875,0.012
1627877634.917,-117.188,-47.852,-26.367,-104.980,1022819.875,0.015
1627877634.920,-149.414,-44.922,-27.832,-146.973,1022819.875,0.031
1627877634.924,-172.363,-54.688,-25.391,-163.574,1022819.938,-0.028
1627877634.928,-174.316,-64.941,-29.297,-159.668,1022819.938,-0.024
1627877634.932,-180.664,-66.406,-37.598,-177.734,1022819.938,-0.020
1627877634.936,-201.172,-58.594,-36.133,-209.473,1022819.938,-0.016
1627877634.940,-208.008,-54.688,-34.180,-211.914,1022819.938,-0.012
1627877634.944,-196.289,-56.641,-34.668,-181.641,1022819.938,-0.008
1627877634.947,-191.406,-59.082,-39.551,-174.316,1022819.938,-0.004
1627877634.951,-197.266,-52.734,-41.016,-200.195,1022819.938,-0.000
1627877634.955,-182.617,-46.875,-37.598,-192.383,1022819.938,0.003
1627877634.959,-147.949,-46.875,-40.527,-151.855,1022819.938,0.007
1627877634.963,-118.652,-46.875,-40.527,-107.422,1022819.938,0.011
1627877634.965,-116.211,-40.039,-39.062,-106.445,1022819.938,0.014
1627877634.969,-111.816,-34.180,-42.480,-116.699,1022819.938,0.018
1627877634.973,-82.520,-34.668,-43.457,-83.008,1022819.938,0.022
1627877634.977,-43.945,-31.250,-35.645,-38.574,1022819.938,0.026
