timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627877409.663,-29.785,-27.344,-34.668,-35.156,1022594.625,0.011
1627877409.667,-15.137,-21.973,-38.086,-21.484,1022594.625,0.015
1627877409.671,-17.578,-22.949,-37.598,-20.508,1022594.625,0.019
1627877409.675,-29.785,-26.855,-34.180,-38.574,1022594.625,0.023
1627877409.679,-37.109,-28.320,-30.762,-43.457,1022594.625,0.027
1627877409.683,-30.273,-26.855,-33.203,-25.391,1022594.625,0.031
1627877409.687,-25.879,-28.320,-28.320,-13.184,1022594.688,-0.028
1627877409.690,-37.598,-29.297,-23.438,-27.344,1022594.688,-0.024
1627877409.694,-41.016,-26.855,-29.785,-36.621,1022594.688,-0.020
1627877409.698,-26.367,-19.043,-32.715,-22.461,1022594.688,-0.016
1627877409.702,-10.254,-23.438,-30.273,-8.789,1022594.688,-0.012
1627877409.706,-23.438,-32.227,-31.250,-18.555,1022594.688,-0.008
1627877409.708,-37.598,-28.320,-30.273,-35.156,1022594.688,-0.006
1627877409.712,-30.273,-28.320,-29.297,-30.762,1022594.688,-0.002
1627877409.716,-18.555,-27.344,-31.738,-11.230,1022594.688,0.002
1627877409.720,-17.578,-25.879,-34.180,-9.277,1022594.688,0.006
1627877409.724,-30.273,-26.367,-32.715,-24.414,1022594.688,0.010
1627877409.728,-26.367,-25.391,-29.297,-20.996,1022594.688,0.014
1627877409.732,-4.883,-26.367,-26.855,-2.441,1022594.688,0.018
1627877409.735,-7.324,-31.738,-27.832,-0.488,1022594.688,0.022
1627877409.739,-35.156,-35.645,-27.832,-22.949,1022594.688,0.025
1627877409.743,-48.828,-27.832,-30.762,-37.598,1022594.688,0.029
1627877409.747,-29.297,-21.973,-31.738,-18.066,1022594.750,-0.029
1627877409.751,-13.672,-26.855,-23.926,-8.301,1022594.750,-0.025
1627877409.754,-31.738,-27.344,-27.344,-26.367,1022594.750,-0.024
1627877409.758,-43.457,-25.391,-29.297,-40.527,1022594.750,-0.020
1627877409.762,-33.691,-21.484,-27.344,-35.645,1022594.750,-0.016
1627877409.766,-31.250,-24.902,-32.227,-19.043,1022594.750,-0.012
1627877409.770,-38.574,-32.715,-36.133,-32.227,1022594.750,-0.008
1627877409.774,-38.086,-24.414,-37.109,-50.293,1022594.750,-0.004
1627877409.778,-34.180,-23.438,-33.203,-44.922,1022594.750,-0.000
1627877409.781,-35.645,-32.715,-36.621,-32.715,1022594.750,0.004
1627877409.785,-43.457,-36.621,-36.133,-43.457,1022594.750,0.007
1627877409.789,-69.824,-41.992,-32.715,-85.938,1022594.750,0.011
1627877409.793,-75.195,-43.457,-34.180,-88.379,1022594.750,0.015
1627877409.797,-65.918,-42.480,-29.297,-72.266,1022594.750,0.019
1627877409.799,-85.449,-44.434,-29.297,-86.914,1022594.812,-0.027
1627877409.803,-118.164,-43.945,-26.367,-124.512,1022594.812,-0.023
1627877409.807,-138.184,-45.410,-20.020,-150.879,1022594.812,-0.020
1627877409.811,-144.043,-56.152,-20.996,-147.461,1022594.812,-0.016
1627877409.815,-153.809,-63.965,-28.320,-151.367,1022594.812,-0.012
1627877409.819,-194.824,-67.871,-34.180,-192.871,1022594.812,-0.008
1627877409.823,-221.191,-67.871,-33.691,-215.820,1022594.812,-0.004
1627877409.826,-207.031,-69.824,-36.621,-198.730,1022594.812,0.000
1627877409.830,-193.848,-71.289,-37.598,-178.711,1022594.812,0.004
1627877409.834,-197.266,-73.730,-29.785,-175.293,1022594.812,0.008
1627877409.838,-202.637,-73.730,-36.133,-189.453,1022594.812,0.012
1627877409.842,-181.641,-68.359,-42.969,-172.363,1022594.812,0.016
1627877409.844,-133.301,-59.082,-38.086,-123.047,1022594.812,0.017
1627877409.848,-110.352,-49.316,-35.156,-93.750,1022594.812,0.021
1627877409.852,-109.863,-44.922,-37.109,-89.844,1022594.812,0.025
1627877409.856,-91.797,-38.574,-34.180,-77.637,1022594.812,0.029
1627877409.860,-57.617,-34.180,-30.273,-44.922,1022594.875,-0.030
1627877409.864,-30.273,-33.691,-29.785,-17.578,1022594.875,-0.026
1627877409.868,-28.809,-33.691,-28.809,-19.531,1022594.875,-0.022
1627877409.871,-28.320,-29.297,-27.832,-22.461,1022594.875,-0.018
1627877409.875,-7.812,-28.320,-24.902,-1.465,1022594.875,-0.014
1627877409.879,19.043,-21.973,-25.879,18.066,1022594.875,-0.010
1627877409.883,22.949,-24.414,-27.344,9.766,1022594.875,-0.006
1627877409.887,4.883,-33.203,-33.203,-5.371,1022594.875,-0.002
1627877409.904,9.766,-30.762,-39.551,9.277,1022594.875,0.001
1627877409.908,26.367,-27.344,-39.551,30.762,1022594.875,0.005
1627877409.912,23.438,-22.949,-41.016,29.297,1022594.875,0.009
1627877409.916,15.137,-20.508,-39.551,19.531,1022594.875,0.013
1627877409.920,20.020,-17.090,-34.668,25.879,1022594.875,0.017
1627877409.924,41.016,-19.531,-34.668,42.480,1022594.875,0.021
1627877409.928,46.387,-24.414,-36.621,39.062,1022594.875,0.025
1627877409.931,25.391,-20.020,-35.156,19.531,1022594.875,0.029
1627877409.935,18.555,-16.602,-33.203,15.625,1022594.938,-0.030
1627877409.939,26.855,-17.578,-30.273,32.715,1022594.938,-0.026
1627877409.943,31.738,-17.090,-27.832,42.480,1022594.938,-0.022
1627877409.947,21.973,-17.090,-33.691,26.367,1022594.938,-0.018
1627877409.949,9.766,-15.625,-35.156,18.066,1022594.938,-0.016
1627877409.953,21.484,-14.648,-33.203,25.879,1022594.938,-0.012
1627877409.957,31.738,-15.625,-33.203,41.016,1022594.938,-0.008
1627877409.961,21.973,-16.113,-30.273,30.273,1022594.938,-0.005
1627877409.965,5.859,-22.949,-29.785,4.883,1022594.938,-0.001
1627877409.969,4.883,-29.785,-32.227,6.836,1022594.938,0.003
1627877409.973,20.508,-20.508,-28.809,36.133,1022594.938,0.007
1627877409.976,24.414,-18.555,-24.902,31.250,1022594.938,0.011
1627877409.980,6.836,-18.066,-23.438,4.395,1022594.938,0.015
1627877409.984,3.906,-13.184,-25.391,7.324,1022594.938,0.019
1627877409.988,21.973,-21.973,-25.879,26.855,1022594.938,0.023
1627877409.992,24.902,-23.438,-23.926,30.273,1022594.938,0.027
1627877409.994,9.766,-17.090,-24.902,12.695,1022594.938,0.029
1627877409.998,3.418,-12.207,-29.297,0.977,1022595.000,-0.030
1627877410.002,6.348,-13.672,-27.344,8.789,1022595.000,-0.026
1627877410.006,9.766,-21.484,-24.414,22.461,1022595.000,-0.022
1627877410.010,-1.953,-24.902,-28.809,4.395,1022595.000,-0.018
1627877410.014,-14.160,-23.438,-28.809,-19.043,1022595.000,-0.014
1627877410.018,-0.977,-24.414,-29.785,-7.812,1022595.000,-0.010
1627877410.021,14.648,-23.926,-27.344,7.812,1022595.000,-0.006
1627877410.025,-5.859,-26.367,-29.785,-5.859,1022595.000,-0.002
1627877410.029,-18.066,-28.320,-31.738,-22.949,1022595.000,0.001
1627877410.033,-5.371,-20.508,-26.367,-12.207,1022595.000,0.005
1627877410.037,-0.488,-17.578,-29.785,1.465,1022595.000,0.009
1627877410.039,-8.301,-20.020,-32.227,-2.441,1022595.000,0.011
1627877410.043,-22.461,-22.949,-33.203,-23.926,1022595.000,0.015
1627877410.047,-22.461,-24.902,-34.180,-32.227,1022595.000,0.019
1627877410.051,-9.766,-24.414,-29.297,-14.648,1022595.000,0.023
1627877410.055,-5.371,-27.832,-28.809,-3.418,1022595.000,0.027
1627877410.059,-20.508,-29.785,-30.762,-24.902,1022595.000,0.031
1627877410.063,-27.344,-25.391,-32.715,-35.645,1022595.062,-0.028
1627877410.066,-16.602,-19.531,-36.133,-24.902,1022595.062,-0.024
1627877410.070,-17.090,-20.508,-37.598,-15.137,1022595.062,-0.020
1627877410.074,-27.344,-26.855,-37.598,-26.855,1022595.062,-0.016
1627877410.078,-26.855,-23.438,-33.691,-37.598,1022595.062,-0.012
1627877410.082,-14.648,-20.996,-29.297,-21.973,1022595.062,-0.008
1627877410.084,-1.953,-23.926,-32.227,-3.418,1022595.062,-0.006
1627877410.088,-12.695,-25.879,-35.156,-15.137,1022595.062,-0.002
1627877410.092,-24.902,-29.785,-31.738,-41.992,1022595.062,0.002
1627877410.096,-19.043,-24.414,-27.832,-37.109,1022595.062,0.005
1627877410.100,-14.160,-20.020,-29.297,-21.484,1022595.062,0.009
1627877410.104,-16.113,-25.391,-28.320,-22.949,1022595.062,0.013
1627877410.108,-39.062,-25.879,-27.344,-43.457,1022595.062,0.017
1627877410.111,-48.828,-27.344,-29.785,-44.434,1022595.062,0.021
1627877410.115,-26.367,-32.227,-28.809,-17.578,1022595.062,0.025
1627877410.119,-19.043,-29.297,-24.414,-14.648,1022595.062,0.029
1627877410.123,-38.574,-29.297,-25.879,-31.250,1022595.125,-0.030
1627877410.127,-47.363,-32.715,-33.203,-43.457,1022595.125,-0.026
1627877410.129,-40.527,-33.691,-34.668,-40.527,1022595.125,-0.009
1627877410.133,-23.926,-35.645,-30.273,-14.648,1022595.125,-0.005
1627877410.137,-24.414,-31.250,-31.250,-19.531,1022595.125,-0.001
1627877410.141,-32.715,-22.949,-31.738,-38.574,1022595.125,0.003
1627877410.145,-26.367,-21.484,-28.320,-29.785,1022595.125,0.007
1627877410.149,-19.043,-28.809,-33.203,-12.207,1022595.125,0.011
1627877410.153,-25.879,-32.227,-33.691,-11.719,1022595.125,0.015
1627877410.156,-38.574,-31.250,-36.621,-34.668,1022595.125,0.019
1627877410.160,-37.598,-29.297,-39.062,-41.016,1022595.125,0.022
1627877410.164,-20.508,-26.855,-35.645,-20.508,1022595.125,0.026
1627877410.168,-17.090,-25.879,-33.691,-15.137,1022595.125,0.030
1627877410.172,-33.691,-21.973,-31.250,-36.133,1022595.188,-0.028
1627877410.173,-35.645,-24.902,-31.250,-42.969,1022595.188,-0.026
1627877410.177,-20.020,-26.367,-32.227,-29.297,1022595.188,-0.023
1627877410.181,-17.090,-25.391,-29.785,-18.555,1022595.188,-0.019
1627877410.185,-32.715,-27.832,-32.227,-33.691,1022595.188,-0.015
1627877410.189,-41.016,-31.250,-39.551,-48.828,1022595.188,-0.011
1627877410.193,-32.715,-28.809,-42.969,-31.738,1022595.188,-0.007
1627877410.197,-18.555,-23.438,-38.086,-9.277,1022595.188,-0.003
1627877410.200,-28.320,-20.020,-32.715,-18.066,1022595.188,0.001
1627877410.204,-37.598,-15.625,-35.645,-42.969,1022595.188,0.005
1627877410.208,-26.367,-19.531,-44.922,-42.969,1022595.188,0.009
1627877410.212,-17.578,-25.879,-46.875,-20.996,1022595.188,0.013
1627877410.216,-25.391,-26.855,-46.387,-20.508,1022595.188,0.017
1627877410.218,-38.086,-20.020,-46.387,-44.434,1022595.188,0.018
1627877410.222,-31.250,-17.578,-40.039,-41.992,1022595.188,0.022
1627877410.226,-15.137,-28.320,-36.133,-25.879,1022595.188,0.026
