timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627885535.197,-42.969,-28.809,-22.949,-22.461,1030720.188,-0.017
1627885535.201,-40.527,-29.297,-25.879,-26.367,1030720.188,-0.013
1627885535.205,-45.898,-29.785,-25.879,-35.645,1030720.188,-0.009
1627885535.209,-46.387,-29.785,-26.855,-38.574,1030720.188,-0.005
1627885535.213,-40.039,-22.949,-25.391,-35.645,1030720.188,-0.002
1627885535.217,-46.387,-21.484,-29.785,-38.086,1030720.188,0.002
1627885535.221,-60.547,-25.391,-33.203,-43.457,1030720.188,0.006
1627885535.224,-49.805,-25.879,-28.320,-41.504,1030720.188,0.010
1627885535.228,-42.969,-27.832,-36.621,-41.992,1030720.188,0.014
1627885535.232,-51.270,-27.832,-37.109,-46.875,1030720.188,0.018
1627885535.236,-47.363,-23.926,-29.785,-47.852,1030720.188,0.022
1627885535.240,-50.293,-30.273,-35.645,-46.387,1030720.188,0.026
1627885535.242,-40.039,-34.180,-38.574,-39.062,1030720.250,-0.020
1627885535.246,-26.367,-22.461,-44.922,-36.133,1030720.250,-0.016
1627885535.250,-21.484,-18.555,-48.340,-35.645,1030720.250,-0.013
1627885535.254,-21.484,-25.879,-33.203,-24.902,1030720.250,-0.009
1627885535.258,-45.410,-27.832,-31.738,-38.574,1030720.250,-0.005
1627885535.262,-57.617,-29.297,-34.668,-60.059,1030720.250,-0.001
1627885535.266,-43.945,-32.715,-23.926,-52.246,1030720.250,0.003
1627885535.269,-50.781,-36.133,-22.461,-41.992,1030720.250,0.007
1627885535.273,-55.664,-41.016,-26.367,-44.434,1030720.250,0.011
1627885535.277,-43.457,-37.109,-24.414,-36.621,1030720.250,0.015
1627885535.281,-38.574,-33.691,-19.043,-27.344,1030720.250,0.019
1627885535.285,-51.758,-37.109,-20.020,-38.086,1030720.250,0.023
1627885535.287,-49.316,-35.645,-18.066,-31.250,1030720.250,0.025
1627885535.291,-38.574,-32.715,-13.184,-22.949,1030720.250,0.029
1627885535.295,-42.480,-33.691,-19.043,-29.297,1030720.312,-0.030
1627885535.299,-45.410,-34.180,-20.508,-22.949,1030720.312,-0.026
1627885535.303,-46.387,-34.180,-21.484,-23.438,1030720.312,-0.022
1627885535.307,-42.969,-30.762,-27.832,-24.414,1030720.312,-0.018
1627885535.311,-40.039,-30.273,-29.297,-22.461,1030720.312,-0.014
1627885535.314,-46.387,-32.715,-24.902,-30.273,1030720.312,-0.010
1627885535.318,-44.922,-29.785,-20.508,-30.762,1030720.312,-0.006
1627885535.322,-32.715,-27.832,-21.973,-30.762,1030720.312,-0.002
1627885535.326,-27.344,-31.250,-26.855,-29.297,1030720.312,0.002
1627885535.330,-36.621,-30.273,-27.832,-27.344,1030720.312,0.006
1627885535.347,-46.875,-29.785,-30.273,-33.203,1030720.312,0.008
1627885535.351,-38.574,-32.227,-32.227,-35.156,1030720.312,0.012
1627885535.355,-33.691,-35.645,-30.273,-28.320,1030720.312,0.016
1627885535.359,-32.715,-35.156,-29.785,-24.902,1030720.312,0.020
1627885535.363,-34.668,-33.691,-30.273,-28.809,1030720.312,0.024
1627885535.367,-31.250,-32.227,-30.273,-25.879,1030720.312,0.027
1627885535.371,-23.438,-31.738,-34.668,-26.855,1030720.375,-0.031
1627885535.374,-21.973,-29.785,-34.668,-33.203,1030720.375,-0.027
1627885535.378,-34.668,-29.785,-29.785,-30.762,1030720.375,-0.023
1627885535.382,-38.086,-30.762,-24.902,-26.367,1030720.375,-0.019
1627885535.386,-23.926,-30.762,-24.902,-19.043,1030720.375,-0.015
1627885535.390,-26.367,-31.738,-25.879,-25.879,1030720.375,-0.012
1627885535.393,-34.180,-32.715,-23.438,-33.203,1030720.375,-0.010
1627885535.397,-36.621,-33.691,-26.367,-39.062,1030720.375,-0.006
1627885535.401,-33.691,-33.691,-33.691,-41.016,1030720.375,-0.002
1627885535.405,-31.250,-38.574,-35.645,-37.598,1030720.375,0.002
1627885535.409,-34.668,-40.039,-31.738,-34.668,1030720.375,0.006
1627885535.413,-40.039,-36.621,-36.133,-41.016,1030720.375,0.010
1627885535.417,-36.133,-27.832,-43.457,-40.039,1030720.375,0.014
1627885535.420,-19.531,-21.484,-40.527,-29.297,1030720.375,0.018
1627885535.424,-16.113,-23.438,-36.133,-32.715,1030720.375,0.022
1627885535.428,-29.785,-25.879,-32.227,-37.598,1030720.375,0.026
1627885535.432,-31.738,-25.879,-35.645,-34.668,1030720.375,0.029
1627885535.436,-18.066,-24.414,-37.598,-29.297,1030720.438,-0.029
