timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627700205.955,-29.785,-24.902,-23.926,-25.879,845383.562,-0.012
1627700205.959,-29.297,-24.902,-24.902,-28.320,845383.562,-0.008
1627700205.963,-24.902,-21.484,-20.508,-25.879,845383.562,-0.004
1627700205.967,-27.344,-24.902,-25.391,-25.879,845383.562,0.000
1627700205.971,-32.227,-28.320,-28.809,-37.109,845383.562,0.004
1627700205.975,-27.344,-21.973,-29.785,-33.691,845383.562,0.008
1627700205.979,-26.367,-19.043,-30.762,-31.250,845383.562,0.012
1627700205.982,-34.668,-26.367,-32.227,-39.062,845383.562,0.016
1627700205.986,-40.527,-31.738,-34.668,-39.551,845383.562,0.020
1627700205.990,-35.156,-31.250,-30.273,-35.156,845383.562,0.024
1627700205.994,-29.785,-26.855,-22.461,-28.809,845383.562,0.028
1627700205.998,-34.180,-29.297,-23.926,-29.785,845383.625,-0.031
1627700206.001,-37.109,-30.273,-27.344,-30.762,845383.625,-0.030
1627700206.005,-36.621,-31.250,-22.949,-24.414,845383.625,-0.026
1627700206.009,-43.457,-33.203,-27.344,-31.250,845383.625,-0.022
1627700206.013,-46.875,-29.785,-32.715,-38.086,845383.625,-0.018
1627700206.017,-45.898,-24.902,-33.203,-35.156,845383.625,-0.014
1627700206.021,-41.016,-25.879,-32.715,-38.574,845383.625,-0.010
1627700206.025,-35.645,-27.832,-34.668,-39.062,845383.625,-0.006
1627700206.028,-39.062,-25.879,-33.691,-38.086,845383.625,-0.002
1627700206.032,-42.480,-24.902,-30.273,-31.738,845383.625,0.002
1627700206.036,-36.621,-29.297,-28.809,-24.414,845383.625,0.005
1627700206.040,-30.762,-32.715,-24.902,-23.438,845383.625,0.009
1627700206.044,-34.180,-29.785,-24.414,-24.902,845383.625,0.013
1627700206.045,-39.551,-27.344,-23.926,-28.809,845383.625,0.015
1627700206.049,-40.039,-29.297,-26.855,-35.156,845383.625,0.019
1627700206.053,-38.574,-29.785,-30.762,-39.062,845383.625,0.023
1627700206.057,-36.133,-25.879,-27.344,-38.574,845383.625,0.027
1627700206.061,-38.086,-24.902,-25.879,-34.180,845383.625,0.031
1627700206.065,-41.992,-27.344,-27.832,-28.320,845383.688,-0.028
1627700206.069,-36.621,-29.785,-29.297,-32.227,845383.688,-0.024
1627700206.072,-35.156,-33.691,-30.762,-35.156,845383.688,-0.020
1627700206.076,-35.645,-31.738,-31.250,-28.320,845383.688,-0.016
1627700206.080,-37.598,-26.855,-28.809,-21.973,845383.688,-0.012
1627700206.084,-35.156,-27.344,-27.832,-22.949,845383.688,-0.008
1627700206.088,-30.273,-25.391,-25.391,-27.344,845383.688,-0.004
1627700206.090,-32.715,-20.508,-25.879,-28.320,845383.688,-0.002
1627700206.094,-36.133,-19.043,-27.832,-25.879,845383.688,0.002
1627700206.098,-32.227,-25.391,-27.344,-19.531,845383.688,0.006
1627700206.102,-27.344,-29.297,-31.250,-23.926,845383.688,0.010
1627700206.106,-23.438,-26.855,-29.297,-31.738,845383.688,0.014
1627700206.110,-29.785,-27.832,-27.344,-27.832,845383.688,0.018
1627700206.114,-34.180,-31.738,-27.344,-27.832,845383.688,0.022
1627700206.117,-23.926,-33.203,-28.320,-25.879,845383.688,0.025
1627700206.121,-17.090,-29.297,-27.344,-19.043,845383.688,0.029
1627700206.125,-21.973,-27.832,-20.020,-18.555,845383.750,-0.029
1627700206.129,-29.297,-30.273,-22.461,-18.066,845383.750,-0.025
1627700206.133,-21.484,-30.762,-28.320,-17.578,845383.750,-0.021
1627700206.136,-14.160,-31.738,-25.879,-21.973,845383.750,-0.019
1627700206.140,-22.461,-35.156,-25.391,-24.902,845383.750,-0.015
1627700206.144,-32.227,-36.133,-26.855,-25.879,845383.750,-0.011
1627700206.148,-32.227,-35.645,-30.762,-31.738,845383.750,-0.007
1627700206.152,-32.715,-35.156,-34.668,-34.668,845383.750,-0.003
1627700206.156,-37.598,-36.621,-33.203,-35.645,845383.750,0.001
1627700206.160,-33.203,-41.016,-30.762,-26.855,845383.750,0.005
1627700206.163,-39.062,-38.574,-31.250,-28.809,845383.750,0.009
1627700206.167,-46.875,-37.598,-35.156,-42.969,845383.750,0.012
1627700206.171,-39.551,-35.645,-36.621,-45.410,845383.750,0.016
1627700206.175,-43.457,-36.133,-32.227,-41.016,845383.750,0.020
1627700206.179,-43.457,-35.645,-28.320,-36.621,845383.750,0.024
1627700206.181,-31.738,-33.203,-28.809,-32.715,845383.812,-0.022
1627700206.185,-25.879,-33.203,-28.809,-30.762,845383.812,-0.018
1627700206.189,-31.250,-33.691,-28.320,-36.621,845383.812,-0.015
1627700206.193,-27.344,-33.203,-29.785,-32.227,845383.812,-0.011
1627700206.197,-20.020,-26.367,-27.344,-27.832,845383.812,-0.007
1627700206.201,-21.484,-23.926,-23.926,-29.297,845383.812,-0.003
1627700206.205,-27.832,-26.855,-21.484,-23.926,845383.812,0.001
1627700206.208,-34.668,-25.391,-22.461,-34.180,845383.812,0.005
1627700206.212,-26.367,-23.926,-27.832,-43.457,845383.812,0.009
1627700206.216,-18.555,-25.391,-28.809,-40.039,845383.812,0.013
1627700206.220,-16.113,-27.832,-25.391,-29.785,845383.812,0.017
1627700206.224,-25.879,-31.738,-25.391,-27.344,845383.812,0.021
1627700206.226,-27.344,-28.809,-24.414,-23.926,845383.812,0.021
1627700206.230,-22.461,-25.879,-22.461,-20.020,845383.812,0.025
1627700206.234,-26.367,-27.832,-23.438,-24.414,845383.812,0.029
1627700206.238,-38.086,-27.344,-25.879,-27.832,845383.875,-0.030
1627700206.242,-48.340,-29.785,-28.809,-26.855,845383.875,-0.026
