timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627885908.999,-32.715,-27.344,-33.203,-33.203,1031094.000,-0.027
1627885909.003,-30.273,-28.809,-38.574,-33.691,1031094.000,-0.024
1627885909.007,-31.250,-32.715,-38.574,-38.086,1031094.000,-0.020
1627885909.011,-37.109,-31.738,-30.762,-39.062,1031094.000,-0.016
1627885909.015,-26.855,-30.273,-30.273,-33.203,1031094.000,-0.012
1627885909.019,-20.508,-31.738,-32.227,-27.344,1031094.000,-0.008
1627885909.023,-25.879,-27.344,-31.250,-23.438,1031094.000,-0.004
1627885909.026,-26.367,-23.926,-30.273,-24.414,1031094.000,-0.000
1627885909.030,-20.020,-24.414,-33.203,-32.715,1031094.000,0.004
1627885909.034,-13.672,-28.809,-32.715,-32.227,1031094.000,0.008
1627885909.038,-19.531,-33.691,-27.344,-28.809,1031094.000,0.012
1627885909.042,-31.738,-32.227,-25.391,-29.785,1031094.000,0.015
1627885909.045,-30.273,-27.832,-26.855,-32.227,1031094.000,0.031
1627885909.049,-22.949,-24.902,-24.902,-34.180,1031094.062,-0.028
1627885909.053,-27.344,-23.926,-25.391,-37.598,1031094.062,-0.024
1627885909.057,-36.621,-24.414,-29.297,-41.016,1031094.062,-0.020
1627885909.061,-40.039,-22.949,-25.879,-36.621,1031094.062,-0.016
1627885909.065,-40.039,-22.949,-25.879,-33.203,1031094.062,-0.012
1627885909.069,-37.109,-25.391,-32.715,-29.785,1031094.062,-0.008
1627885909.072,-36.621,-25.391,-33.203,-32.227,1031094.062,-0.004
1627885909.076,-44.922,-27.832,-35.645,-39.062,1031094.062,-0.000
1627885909.080,-41.504,-28.809,-32.715,-39.551,1031094.062,0.004
1627885909.084,-36.133,-30.273,-27.832,-37.109,1031094.062,0.008
1627885909.088,-39.551,-32.715,-27.832,-33.691,1031094.062,0.012
1627885909.090,-41.504,-33.203,-27.832,-33.691,1031094.062,0.015
1627885909.094,-38.574,-30.273,-28.320,-30.762,1031094.062,0.019
1627885909.098,-34.180,-28.320,-28.809,-23.926,1031094.062,0.023
1627885909.102,-30.273,-23.926,-29.785,-21.973,1031094.062,0.026
1627885909.106,-33.203,-19.043,-27.344,-28.809,1031094.062,0.030
1627885909.110,-38.574,-22.461,-27.832,-32.227,1031094.125,-0.028
1627885909.114,-31.250,-22.461,-30.273,-29.297,1031094.125,-0.024
1627885909.117,-25.879,-22.949,-29.785,-31.250,1031094.125,-0.020
1627885909.121,-33.691,-24.902,-28.320,-32.227,1031094.125,-0.017
1627885909.125,-37.598,-21.973,-27.832,-26.855,1031094.125,-0.013
1627885909.129,-30.762,-22.949,-25.391,-28.320,1031094.125,-0.009
1627885909.133,-24.414,-22.949,-25.391,-29.785,1031094.125,-0.005
1627885909.150,-27.832,-23.438,-23.438,-29.785,1031094.125,-0.003
1627885909.154,-37.598,-28.809,-23.926,-37.598,1031094.125,0.001
1627885909.158,-35.156,-31.250,-31.250,-40.039,1031094.125,0.005
1627885909.162,-29.297,-30.762,-36.133,-37.598,1031094.125,0.009
1627885909.166,-28.809,-27.344,-29.297,-32.227,1031094.125,0.013
1627885909.170,-29.785,-24.414,-27.832,-30.273,1031094.125,0.017
1627885909.174,-26.367,-22.461,-30.273,-32.715,1031094.125,0.021
1627885909.177,-22.461,-21.973,-25.879,-32.715,1031094.125,0.025
1627885909.181,-18.555,-23.926,-26.855,-29.297,1031094.125,0.029
1627885909.185,-21.973,-25.879,-29.297,-31.250,1031094.188,-0.030
1627885909.189,-29.297,-27.832,-26.367,-38.086,1031094.188,-0.026
1627885909.193,-22.461,-20.508,-26.367,-30.273,1031094.188,-0.022
1627885909.194,-20.020,-17.578,-27.344,-32.227,1031094.188,-0.020
