timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627885518.847,-42.969,-22.461,-27.344,-40.527,1030703.812,0.008
1627885518.851,-43.945,-26.367,-33.203,-42.969,1030703.812,0.012
1627885518.855,-41.016,-31.250,-34.668,-41.016,1030703.812,0.016
1627885518.859,-41.992,-30.273,-33.203,-41.992,1030703.812,0.019
1627885518.863,-51.270,-25.879,-34.668,-45.898,1030703.812,0.023
1627885518.867,-46.387,-27.344,-35.156,-44.922,1030703.812,0.027
1627885518.871,-35.156,-28.320,-37.109,-40.039,1030703.812,0.031
1627885518.874,-41.016,-26.367,-33.691,-37.109,1030703.875,-0.027
1627885518.878,-46.875,-26.367,-25.879,-39.551,1030703.875,-0.024
1627885518.882,-45.898,-28.809,-30.762,-38.574,1030703.875,-0.020
1627885518.886,-38.574,-28.809,-33.203,-40.039,1030703.875,-0.016
1627885518.890,-37.109,-28.809,-30.273,-44.922,1030703.875,-0.012
1627885518.893,-46.387,-31.738,-36.621,-46.875,1030703.875,-0.009
1627885518.897,-54.688,-30.273,-41.016,-46.875,1030703.875,-0.005
1627885518.901,-41.016,-24.902,-37.598,-39.062,1030703.875,-0.001
1627885518.905,-28.320,-25.391,-37.109,-39.551,1030703.875,0.003
1627885518.909,-39.551,-25.879,-36.621,-42.480,1030703.875,0.007
1627885518.913,-41.504,-22.949,-31.738,-37.598,1030703.875,0.010
1627885518.917,-31.250,-19.531,-25.391,-32.227,1030703.875,0.014
1627885518.920,-29.297,-22.949,-26.855,-30.273,1030703.875,0.018
1627885518.924,-32.715,-27.344,-27.344,-29.785,1030703.875,0.022
1627885518.928,-35.645,-25.391,-28.320,-30.762,1030703.875,0.026
1627885518.932,-36.621,-24.902,-34.180,-43.457,1030703.875,0.030
1627885518.936,-34.668,-26.855,-33.691,-42.480,1030703.938,-0.029
1627885518.937,-32.715,-27.344,-28.809,-30.273,1030703.938,-0.027
1627885518.941,-41.016,-25.391,-27.344,-35.156,1030703.938,-0.023
1627885518.945,-41.016,-23.438,-30.273,-39.062,1030703.938,-0.019
1627885518.949,-28.320,-23.438,-29.785,-36.133,1030703.938,-0.015
1627885518.953,-33.203,-21.484,-31.738,-39.062,1030703.938,-0.012
1627885518.957,-37.598,-19.043,-31.738,-40.039,1030703.938,-0.008
1627885518.961,-43.457,-25.879,-26.855,-36.621,1030703.938,-0.004
1627885518.964,-33.203,-28.320,-23.926,-33.203,1030703.938,0.000
1627885518.968,-25.391,-30.273,-26.367,-33.203,1030703.938,0.004
1627885518.972,-34.668,-31.738,-29.785,-34.668,1030703.938,0.008
1627885518.976,-42.480,-30.762,-30.762,-39.551,1030703.938,0.012
1627885518.980,-38.086,-23.926,-20.020,-38.086,1030703.938,0.016
1627885518.982,-27.832,-24.414,-19.531,-29.297,1030703.938,0.018
1627885518.986,-34.668,-28.320,-28.809,-33.691,1030703.938,0.022
1627885518.990,-39.551,-23.926,-22.949,-41.992,1030703.938,0.025
1627885518.994,-37.109,-29.297,-22.949,-41.016,1030703.938,0.029
1627885518.998,-32.227,-29.785,-27.832,-34.180,1030704.000,-0.029
1627885519.002,-38.086,-28.320,-31.250,-34.180,1030704.000,-0.025
1627885519.006,-50.293,-28.320,-25.879,-39.062,1030704.000,-0.021
1627885519.009,-46.875,-28.320,-23.438,-33.691,1030704.000,-0.018
1627885519.013,-43.457,-32.715,-30.273,-27.344,1030704.000,-0.014
1627885519.017,-42.480,-29.297,-29.297,-27.832,1030704.000,-0.010
1627885519.021,-48.828,-27.832,-20.508,-27.344,1030704.000,-0.006
1627885519.025,-51.758,-35.156,-24.902,-32.227,1030704.000,-0.002
1627885519.027,-39.551,-33.691,-30.273,-28.320,1030704.000,0.014
1627885519.031,-34.180,-29.785,-30.273,-23.438,1030704.000,0.018
1627885519.035,-41.504,-29.785,-35.156,-28.809,1030704.000,0.022
1627885519.039,-34.668,-24.902,-38.086,-32.227,1030704.000,0.026
1627885519.043,-27.344,-23.438,-35.156,-25.391,1030704.000,0.029
1627885519.047,-32.715,-26.855,-37.109,-31.250,1030704.062,-0.029
1627885519.051,-39.551,-29.297,-35.156,-37.598,1030704.062,-0.025
1627885519.054,-47.852,-31.250,-33.203,-34.180,1030704.062,-0.021
1627885519.058,-50.781,-28.809,-32.715,-38.574,1030704.062,-0.017
1627885519.062,-43.945,-23.926,-30.762,-40.527,1030704.062,-0.014
1627885519.066,-46.387,-29.297,-32.227,-35.156,1030704.062,-0.010
1627885519.070,-54.688,-36.133,-39.551,-41.504,1030704.062,-0.006
1627885519.072,-51.758,-33.203,-31.738,-45.410,1030704.062,-0.017
1627885519.076,-37.109,-25.879,-21.973,-43.945,1030704.062,-0.013
1627885519.080,-31.250,-22.949,-26.855,-45.410,1030704.062,-0.009
1627885519.084,-34.180,-21.484,-25.391,-47.852,1030704.062,-0.005
1627885519.088,-21.484,-21.973,-25.391,-48.828,1030704.062,-0.002
1627885519.092,-9.277,-24.902,-30.273,-52.734,1030704.062,0.002
1627885519.096,-13.672,-26.367,-35.156,-50.781,1030704.062,0.006
1627885519.099,-28.320,-28.809,-36.133,-43.457,1030704.062,0.010
1627885519.103,-43.457,-30.273,-33.203,-42.969,1030704.062,0.014
1627885519.107,-50.293,-26.855,-32.715,-42.969,1030704.062,0.018
1627885519.111,-40.039,-23.926,-34.180,-37.598,1030704.062,0.022
1627885519.115,-33.691,-25.391,-30.273,-32.715,1030704.062,0.026
1627885519.132,-43.945,-26.367,-30.762,-42.480,1030704.125,-0.019
1627885519.136,-45.898,-29.297,-33.203,-43.457,1030704.125,-0.015
1627885519.140,-30.273,-33.203,-32.227,-35.156,1030704.125,-0.012
1627885519.144,-28.809,-28.809,-34.668,-37.598,1030704.125,-0.008
1627885519.148,-43.457,-24.902,-31.738,-41.992,1030704.125,-0.004
1627885519.152,-46.875,-26.855,-36.621,-40.527,1030704.125,0.000
1627885519.156,-36.621,-23.438,-41.504,-35.645,1030704.125,0.004
1627885519.159,-37.598,-23.438,-36.133,-33.203,1030704.125,0.008
1627885519.163,-37.598,-26.367,-28.320,-33.203,1030704.125,0.012
1627885519.167,-38.574,-20.996,-26.367,-34.668,1030704.125,0.016
1627885519.171,-34.180,-20.996,-27.344,-38.086,1030704.125,0.020
1627885519.175,-30.273,-27.344,-25.879,-32.715,1030704.125,0.024
1627885519.178,-45.410,-31.250,-24.414,-32.715,1030704.125,0.025
1627885519.182,-56.152,-35.645,-21.484,-40.039,1030704.125,0.029
1627885519.186,-44.434,-31.250,-22.949,-37.598,1030704.188,-0.029
1627885519.190,-39.062,-25.391,-26.855,-35.156,1030704.188,-0.025
1627885519.194,-43.945,-24.902,-24.414,-34.180,1030704.188,-0.021
1627885519.198,-47.363,-26.367,-24.902,-31.250,1030704.188,-0.018
1627885519.202,-52.246,-26.855,-26.855,-36.133,1030704.188,-0.014
