timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627796852.343,-26.855,-18.066,-62.500,-34.180,942033.562,0.024
1627796852.347,-32.715,-17.578,-54.199,-41.504,942033.562,0.028
1627796852.351,-52.734,-19.043,-48.828,-55.664,942033.625,-0.031
1627796852.355,-48.828,-17.090,-52.246,-52.246,942033.625,-0.027
1627796852.359,-38.574,-18.555,-53.223,-38.086,942033.625,-0.023
1627796852.363,-41.992,-26.367,-44.922,-45.898,942033.625,-0.019
1627796852.367,-40.039,-23.438,-36.621,-41.992,942033.625,-0.015
1627796852.370,-50.781,-28.320,-46.387,-41.504,942033.625,-0.011
1627796852.374,-42.480,-32.227,-56.152,-39.062,942033.625,-0.007
1627796852.378,-33.203,-26.855,-51.758,-37.598,942033.625,-0.004
1627796852.382,-54.199,-26.855,-43.945,-48.340,942033.625,0.000
1627796852.386,-59.082,-24.414,-45.898,-52.246,942033.625,0.004
1627796852.388,-44.434,-32.715,-51.758,-49.316,942033.625,0.007
1627796852.392,-45.410,-41.016,-39.551,-48.828,942033.625,0.011
1627796852.396,-40.039,-24.902,-37.109,-42.969,942033.625,0.015
1627796852.400,-36.133,-11.719,-45.410,-36.621,942033.625,0.019
1627796852.404,-52.734,-24.902,-53.711,-43.945,942033.625,0.022
1627796852.408,-44.922,-24.414,-48.340,-46.387,942033.625,0.026
1627796852.412,-42.480,-20.996,-42.480,-43.945,942033.625,0.030
1627796852.415,-63.477,-23.926,-43.945,-47.852,942033.688,-0.028
1627796852.419,-51.270,-18.066,-40.039,-46.387,942033.688,-0.024
1627796852.423,-37.598,-31.250,-46.875,-49.805,942033.688,-0.020
1627796852.427,-36.621,-32.227,-49.316,-48.828,942033.688,-0.017
1627796852.431,-50.293,-21.484,-46.875,-51.758,942033.688,-0.013
1627796852.433,-75.195,-31.738,-39.551,-76.660,942033.688,-0.011
1627796852.437,-56.641,-28.809,-31.738,-62.500,942033.688,-0.007
1627796852.441,-17.090,-11.230,-36.133,-24.414,942033.688,-0.003
1627796852.445,-23.926,-17.090,-39.062,-26.855,942033.688,0.001
1627796852.449,-42.480,-29.785,-42.969,-40.527,942033.688,0.004
1627796852.453,-40.527,-40.039,-44.434,-45.410,942033.688,0.008
1627796852.457,-59.570,-48.828,-43.945,-67.871,942033.688,0.012
1627796852.460,-54.199,-31.738,-35.645,-51.270,942033.688,0.016
1627796852.464,-36.133,-7.812,-38.574,-21.484,942033.688,0.020
1627796852.468,-52.734,-24.414,-44.434,-38.574,942033.688,0.024
1627796852.472,-39.062,-26.855,-34.668,-35.156,942033.688,0.028
1627796852.476,-41.016,-15.137,-45.898,-48.828,942033.750,-0.031
1627796852.478,-68.359,-10.742,-47.363,-71.289,942033.750,-0.029
1627796852.482,-54.199,-11.230,-19.043,-51.270,942033.750,-0.025
1627796852.486,-28.320,-23.926,-35.156,-36.621,942033.750,-0.021
1627796852.490,-31.738,-22.461,-59.082,-40.527,942033.750,-0.017
1627796852.494,-52.246,-15.137,-53.711,-47.363,942033.750,-0.013
1627796852.498,-74.219,-15.137,-48.828,-59.082,942033.750,-0.009
1627796852.502,-55.176,-21.484,-49.805,-58.594,942033.750,-0.005
1627796852.505,-33.691,-30.762,-48.340,-50.781,942033.750,-0.001
1627796852.509,-55.176,-32.715,-47.363,-63.965,942033.750,0.002
1627796852.513,-65.918,-24.902,-44.922,-67.871,942033.750,0.006
1627796852.517,-42.480,-20.996,-33.691,-46.875,942033.750,0.010
1627796852.521,-25.391,-23.438,-31.738,-36.621,942033.750,0.014
1627796852.523,-50.293,-37.109,-36.133,-61.523,942033.750,0.030
1627796852.527,-61.523,-36.133,-38.574,-61.523,942033.812,-0.029
1627796852.531,-37.598,-21.973,-42.480,-26.855,942033.812,-0.025
1627796852.535,-25.391,-15.625,-41.992,-23.438,942033.812,-0.021
1627796852.539,-32.715,-19.043,-40.527,-40.527,942033.812,-0.017
1627796852.543,-47.363,-20.020,-33.691,-45.898,942033.812,-0.013
1627796852.547,-48.340,-16.113,-34.180,-40.527,942033.812,-0.009
1627796852.550,-48.340,-24.414,-30.762,-43.457,942033.812,-0.006
1627796852.554,-41.016,-24.902,-35.156,-51.270,942033.812,-0.002
1627796852.558,-34.180,-17.578,-42.969,-41.016,942033.812,0.002
1627796852.562,-39.551,-17.090,-37.109,-31.250,942033.812,0.006
1627796852.566,-36.133,-22.461,-36.133,-31.738,942033.812,0.010
1627796852.568,-40.527,-29.297,-41.992,-43.945,942033.812,0.013
1627796852.572,-37.109,-18.066,-42.480,-38.086,942033.812,0.017
1627796852.576,-39.551,-20.508,-39.062,-31.738,942033.812,0.021
1627796852.580,-49.316,-32.715,-45.898,-46.875,942033.812,0.025
1627796852.584,-41.504,-38.574,-45.898,-48.828,942033.812,0.029
1627796852.588,-35.156,-29.297,-39.062,-41.992,942033.875,-0.030
1627796852.592,-52.734,-19.531,-43.945,-43.945,942033.875,-0.026
1627796852.595,-55.176,-19.043,-46.387,-47.852,942033.875,-0.022
1627796852.599,-29.785,-21.973,-44.434,-48.828,942033.875,-0.018
1627796852.603,-43.945,-22.461,-46.387,-57.617,942033.875,-0.014
1627796852.607,-73.730,-28.809,-51.270,-75.195,942033.875,-0.010
1627796852.611,-89.355,-50.293,-42.969,-94.238,942033.875,-0.006
1627796852.629,-38.574,-20.020,-20.020,-47.852,942033.875,-0.004
1627796852.633,-9.277,-0.488,-31.738,-22.461,942033.875,0.000
1627796852.637,-50.781,-20.508,-44.922,-52.246,942033.875,0.004
1627796852.641,-58.594,-23.438,-39.062,-57.129,942033.875,0.008
1627796852.645,-56.152,-24.902,-42.480,-54.688,942033.875,0.012
1627796852.649,-51.270,-47.363,-40.527,-56.152,942033.875,0.016
1627796852.653,-45.410,-47.852,-38.574,-53.711,942033.875,0.020
1627796852.656,-54.688,-18.555,-38.574,-56.152,942033.875,0.024
1627796852.660,-54.688,-14.160,-37.598,-56.641,942033.875,0.028
1627796852.664,-41.992,-21.484,-43.457,-47.852,942033.938,-0.031
1627796852.668,-46.387,-22.461,-52.246,-48.340,942033.938,-0.027
1627796852.672,-59.082,-20.996,-46.387,-52.246,942033.938,-0.023
1627796852.674,-53.223,-22.949,-39.062,-47.363,942033.938,-0.021
1627796852.678,-43.457,-20.508,-35.645,-36.133,942033.938,-0.017
1627796852.682,-44.434,-32.227,-42.480,-46.387,942033.938,-0.013
1627796852.686,-57.617,-30.762,-43.457,-59.570,942033.938,-0.010
1627796852.690,-63.477,-21.484,-32.715,-45.898,942033.938,-0.006
1627796852.694,-40.527,-16.602,-32.715,-29.785,942033.938,-0.002
1627796852.698,-28.320,-8.789,-35.156,-32.715,942033.938,0.002
1627796852.701,-50.781,-18.066,-45.898,-57.129,942033.938,0.006
1627796852.705,-80.078,-37.109,-46.875,-83.008,942033.938,0.010
1627796852.709,-53.223,-28.320,-33.203,-49.805,942033.938,0.014
1627796852.713,-19.043,-20.508,-45.410,-22.461,942033.938,0.018
1627796852.717,-25.879,-32.715,-52.734,-39.062,942033.938,0.022
1627796852.718,-47.363,-32.227,-42.480,-44.434,942033.938,0.024
1627796852.722,-49.316,-20.996,-43.945,-44.922,942033.938,0.028
1627796852.726,-35.156,-17.578,-42.969,-47.852,942034.000,-0.031
1627796852.730,-43.945,-22.461,-35.156,-53.711,942034.000,-0.027
1627796852.734,-55.664,-34.180,-43.457,-61.035,942034.000,-0.023
1627796852.738,-67.383,-32.227,-47.363,-60.547,942034.000,-0.019
1627796852.742,-45.898,-17.578,-46.875,-52.734,942034.000,-0.015
1627796852.745,-20.508,-13.672,-42.480,-46.875,942034.000,-0.011
1627796852.749,-29.785,-8.789,-42.480,-36.133,942034.000,-0.007
1627796852.753,-39.551,-10.742,-42.480,-40.039,942034.000,-0.003
1627796852.757,-25.391,-13.672,-37.598,-41.504,942034.000,0.000
1627796852.761,-11.230,-17.090,-42.480,-43.945,942034.000,0.004
1627796852.763,-30.762,-35.156,-41.992,-54.688,942034.000,0.006
1627796852.767,-48.828,-38.086,-36.621,-49.316,942034.000,0.010
1627796852.771,-38.574,-37.109,-33.203,-44.922,942034.000,0.014
1627796852.775,-26.367,-25.879,-31.738,-35.645,942034.000,0.018
1627796852.779,-35.156,-9.766,-40.039,-35.645,942034.000,0.022
1627796852.783,-47.363,-18.066,-39.551,-38.574,942034.000,0.026
1627796852.787,-42.969,-16.113,-29.785,-37.598,942034.000,0.030
1627796852.790,-31.738,-8.789,-32.227,-38.574,942034.062,-0.029
1627796852.794,-52.734,-14.160,-21.973,-43.457,942034.062,-0.025
1627796852.798,-51.758,-13.184,-12.207,-36.621,942034.062,-0.021
1627796852.802,-30.762,-21.973,-42.480,-32.227,942034.062,-0.017
1627796852.806,-26.367,-32.715,-54.199,-37.109,942034.062,-0.013
1627796852.808,-19.531,-28.320,-40.527,-34.180,942034.062,-0.011
1627796852.812,-40.039,-26.367,-40.039,-42.480,942034.062,-0.007
1627796852.816,-59.082,-28.809,-42.969,-50.781,942034.062,-0.003
1627796852.820,-48.828,-29.785,-32.227,-41.992,942034.062,0.001
1627796852.824,-30.762,-27.832,-27.832,-35.156,942034.062,0.004
1627796852.828,-37.598,-20.020,-35.645,-36.621,942034.062,0.008
