,TP9,AF7,AF8,TP10
0,-43.457,-31.25,-28.809,-39.062
1,-41.016,-34.668,-27.832,-41.016
2,-38.086,-31.738,-23.926,-39.551
3,-41.016,-35.156,-24.902,-43.457
4,-38.086,-32.715,-21.973,-39.551
5,-41.504,-27.832,-21.484,-39.551
6,-44.922,-24.902,-20.508,-36.621
7,-38.086,-25.879,-18.555,-24.902
8,-32.715,-34.18,-22.949,-26.855
9,-28.32,-35.645,-25.391,-33.691
10,-30.762,-33.203,-26.855,-39.062
11,-28.32,-30.762,-29.297,-38.086
12,-22.949,-32.715,-29.785,-33.203
13,-23.926,-28.809,-27.832,-27.344
14,-32.227,-24.414,-29.297,-27.344
15,-34.18,-30.762,-31.738,-27.832
16,-30.273,-31.25,-29.297,-32.227
17,-33.203,-31.25,-29.785,-38.086
18,-31.25,-32.227,-26.855,-35.645
19,-26.367,-34.18,-20.996,-32.715
20,-26.855,-38.574,-24.902,-35.645
21,-26.855,-34.668,-22.949,-40.039
22,-28.32,-29.297,-14.16,-37.598
23,-28.32,-34.18,-16.602,-37.109
24,-25.391,-35.156,-21.973,-41.016
25,-28.32,-35.156,-24.414,-41.504
26,-38.086,-38.086,-31.25,-47.852
27,-38.086,-33.203,-31.25,-43.945
28,-35.645,-33.203,-25.391,-40.527
29,-35.645,-32.227,-24.414,-42.48
30,-40.039,-26.855,-31.25,-38.086
31,-47.363,-29.785,-31.25,-39.062
32,-49.316,-32.227,-27.344,-39.551
33,-47.852,-31.738,-27.832,-35.645
34,-47.363,-34.668,-26.367,-39.062
35,-50.293,-36.133,-28.809,-43.945
36,-53.711,-33.203,-26.855,-41.016
37,-48.828,-32.715,-26.367,-37.598
38,-41.504,-34.18,-30.762,-36.621
39,-42.48,-33.691,-29.297,-41.992
40,-41.016,-33.691,-31.738,-47.363
41,-36.621,-32.715,-33.203,-43.457
42,-35.156,-30.762,-29.785,-43.945
43,-35.645,-32.715,-30.273,-50.781
44,-36.621,-33.203,-26.855,-46.875
45,-36.621,-30.762,-26.855,-43.457
46,-33.203,-30.273,-31.25,-44.922
47,-27.344,-25.879,-29.297,-40.527
48,-33.691,-27.344,-30.762,-38.574
49,-41.504,-28.809,-29.785,-39.551
50,-38.086,-26.855,-24.902,-38.086
51,-27.832,-26.367,-27.344,-34.668
52,-28.809,-27.832,-26.855,-30.273
53,-31.25,-31.738,-22.461,-34.18
54,-26.367,-30.762,-21.973,-37.598
55,-30.273,-32.227,-25.879,-40.039
56,-33.203,-31.738,-28.809,-42.48
57,-39.062,-30.762,-27.344,-35.645
58,-38.574,-31.25,-28.32,-38.086
59,-36.621,-30.762,-31.738,-47.852
60,-35.156,-29.785,-29.297,-44.922
61,-35.645,-31.25,-24.414,-43.457
62,-42.48,-34.668,-26.367,-47.852
63,-45.41,-33.203,-24.414,-46.387
64,-43.945,-31.738,-23.926,-42.969
65,-42.48,-33.203,-24.902,-49.316
66,-45.898,-35.156,-25.391,-51.27
67,-44.434,-31.25,-26.367,-43.457
68,-40.527,-32.227,-29.297,-39.062
69,-37.598,-37.109,-31.738,-41.016
70,-35.645,-38.086,-29.297,-39.551
71,-34.668,-37.109,-24.414,-34.18
72,-36.133,-39.062,-25.391,-40.527
73,-36.133,-36.133,-25.879,-41.992
74,-37.598,-33.203,-26.367,-38.086
75,-38.574,-32.715,-28.32,-36.133
76,-36.133,-29.297,-23.438,-36.133
77,-31.738,-28.32,-26.367,-31.738
78,-27.344,-28.32,-31.25,-35.156
