,TP9,AF7,AF8,TP10
0,-12.207,-33.203,-30.762,-6.836
1,-22.461,-29.297,-31.25,-21.973
2,-37.109,-30.273,-29.785,-44.434
3,-27.832,-30.273,-27.832,-27.344
4,-17.578,-28.32,-30.273,-5.859
5,-29.785,-35.645,-30.762,-16.602
6,-38.574,-38.086,-29.297,-36.133
7,-32.227,-37.109,-35.645,-28.809
8,-22.461,-33.691,-38.086,-12.695
9,-24.414,-32.715,-33.203,-9.766
10,-37.109,-32.227,-28.32,-28.32
11,-44.434,-28.32,-31.25,-40.527
12,-35.645,-30.273,-35.645,-25.391
13,-29.785,-37.598,-36.133,-11.719
14,-43.945,-38.086,-33.691,-32.715
15,-50.293,-33.691,-30.273,-46.875
16,-31.738,-25.879,-27.344,-26.855
17,-20.996,-27.344,-28.32,-6.348
18,-36.133,-30.273,-31.738,-16.602
19,-47.852,-30.273,-37.109,-40.527
20,-37.598,-30.273,-39.062,-35.156
21,-29.297,-32.227,-39.062,-13.184
22,-36.621,-35.156,-38.086,-20.508
23,-44.434,-33.691,-34.18,-42.48
24,-37.109,-33.691,-31.738,-40.527
25,-27.344,-27.832,-30.273,-18.066
26,-32.227,-26.855,-33.691,-14.16
27,-49.316,-38.086,-35.645,-41.016
28,-52.246,-39.551,-37.598,-42.48
29,-40.527,-35.645,-41.504,-22.461
30,-38.574,-35.645,-41.016,-13.672
31,-50.781,-34.18,-42.969,-35.645
32,-57.129,-35.156,-41.504,-53.223
33,-43.945,-33.691,-38.086,-33.691
34,-32.715,-35.156,-37.598,-12.207
35,-34.668,-38.086,-36.133,-27.344
36,-44.922,-38.574,-37.109,-50.781
37,-35.645,-33.691,-36.621,-42.48
38,-18.066,-28.809,-37.598,-19.531
39,-18.066,-31.738,-34.668,-19.531
40,-24.414,-31.738,-27.344,-36.621
41,-25.879,-30.762,-31.25,-34.18
42,-11.719,-29.297,-33.203,-8.789
43,-10.742,-32.715,-28.809,-0.977
44,-31.25,-33.203,-27.832,-24.902
45,-41.992,-26.855,-28.809,-32.715
46,-31.738,-27.832,-32.227,-14.648
47,-25.879,-33.691,-36.133,-7.324
48,-38.086,-37.109,-33.203,-23.926
49,-42.48,-35.156,-31.738,-42.48
50,-34.668,-29.785,-34.668,-31.25
51,-25.879,-30.273,-35.645,-5.859
52,-32.227,-28.32,-38.574,-20.508
53,-45.898,-30.273,-36.133,-51.758
54,-34.18,-33.203,-28.809,-41.016
55,-19.043,-31.738,-28.809,-15.137
56,-26.855,-27.344,-30.273,-18.555
57,-40.039,-26.367,-31.738,-34.668
58,-41.504,-28.809,-34.668,-35.645
59,-32.227,-31.738,-34.668,-18.066
60,-27.344,-33.691,-32.715,-6.836
61,-36.133,-31.25,-30.273,-25.879
62,-39.062,-30.762,-29.785,-33.691
63,-33.203,-29.785,-34.668,-23.438
64,-27.344,-33.691,-33.203,-13.672
65,-35.645,-28.809,-31.25,-31.738
66,-39.062,-25.879,-32.227,-53.223
67,-24.902,-29.785,-30.762,-43.457
68,-13.672,-29.297,-34.18,-29.297
69,-21.973,-26.855,-35.645,-34.668
70,-40.039,-27.832,-33.203,-53.711
71,-41.504,-33.691,-31.738,-48.34
72,-31.738,-34.668,-32.715,-20.02
73,-35.645,-36.133,-37.598,-16.602
74,-46.387,-35.156,-34.668,-41.504
75,-46.875,-30.762,-32.715,-47.363
76,-28.809,-27.832,-34.668,-24.902
77,-18.066,-26.367,-32.715,-11.719
78,-27.344,-22.461,-30.273,-35.645
79,-33.691,-28.809,-30.762,-46.875
80,-22.461,-34.668,-26.855,-24.902
81,-14.648,-35.156,-26.367,-10.254
82,-31.25,-32.715,-31.25,-27.832
83,-39.551,-28.809,-31.738,-42.48
84,-29.785,-30.273,-31.25,-32.227
85,-27.344,-33.203,-36.621,-21.484
86,-39.551,-32.227,-38.086,-24.414
87,-50.293,-29.785,-33.691,-42.48
