,TP9,AF7,AF8,TP10
0,-30.762,-29.785,-28.32,-34.18
1,-27.832,-30.762,-33.203,-32.227
2,-21.973,-29.297,-34.668,-32.715
3,-30.762,-29.785,-35.645,-30.762
4,-38.574,-31.738,-34.18,-33.203
5,-33.691,-30.762,-33.203,-38.086
6,-30.273,-30.762,-32.227,-34.18
7,-32.227,-32.227,-32.715,-28.32
8,-40.039,-31.738,-36.133,-31.738
9,-41.016,-28.32,-32.715,-26.855
10,-33.691,-25.879,-31.738,-22.949
11,-29.785,-26.367,-32.227,-24.902
12,-30.762,-30.273,-30.762,-18.066
13,-30.273,-33.203,-30.762,-18.066
14,-25.879,-29.785,-29.297,-24.414
15,-20.02,-31.25,-32.715,-27.832
16,-23.438,-32.715,-31.738,-27.344
17,-25.391,-28.32,-31.25,-26.855
18,-14.648,-26.367,-28.32,-26.367
19,-13.672,-31.738,-27.832,-26.855
20,-23.926,-29.785,-32.227,-28.809
21,-27.344,-20.996,-28.809,-29.785
22,-24.902,-25.879,-28.32,-32.227
23,-20.02,-29.785,-31.738,-23.438
24,-20.02,-23.926,-28.809,-20.996
25,-29.297,-25.879,-27.832,-31.25
26,-28.809,-26.367,-27.344,-33.691
27,-21.973,-23.438,-26.855,-30.273
28,-20.996,-24.414,-26.855,-31.738
29,-32.227,-26.855,-24.902,-38.574
30,-35.645,-28.809,-27.832,-41.992
31,-28.809,-26.855,-29.785,-36.621
32,-27.832,-28.809,-26.855,-27.832
33,-35.645,-30.762,-24.414,-32.227
34,-38.574,-30.273,-23.926,-39.062
35,-30.762,-28.32,-25.879,-33.203
36,-27.832,-31.25,-32.227,-35.156
37,-32.227,-31.25,-35.156,-41.504
38,-35.156,-23.926,-33.691,-40.039
39,-28.809,-24.414,-32.715,-36.621
40,-20.996,-26.367,-34.18,-34.18
41,-18.066,-22.949,-29.297,-33.203
42,-26.855,-24.414,-30.762,-36.133
43,-31.738,-30.762,-36.621,-32.227
44,-22.949,-31.25,-34.668,-23.926
45,-17.578,-26.367,-32.715,-18.555
46,-22.461,-25.391,-30.762,-15.625
47,-29.785,-30.762,-31.738,-22.949
48,-26.855,-30.762,-31.738,-21.973
49,-21.484,-28.809,-29.785,-17.578
50,-27.344,-31.25,-26.855,-19.531
51,-37.109,-30.273,-24.902,-19.043
52,-35.156,-28.809,-27.344,-19.043
53,-28.809,-28.32,-30.273,-24.414
54,-30.273,-28.809,-31.25,-29.785
55,-33.691,-28.809,-27.344,-26.855
56,-31.25,-24.902,-24.414,-29.785
57,-21.973,-19.531,-27.832,-27.832
58,-23.438,-21.973,-32.227,-31.25
59,-30.273,-23.438,-28.809,-37.598
60,-25.879,-19.531,-24.414,-31.738
61,-20.996,-19.531,-25.879,-28.809
62,-18.066,-22.949,-29.785,-30.762
63,-21.484,-25.391,-27.832,-36.621
64,-29.785,-24.414,-29.297,-41.504
65,-22.461,-23.438,-30.762,-35.645
66,-10.742,-20.02,-27.832,-24.902
67,-19.043,-19.043,-28.809,-24.902
68,-27.344,-22.461,-25.391,-31.738
69,-20.02,-22.949,-19.531,-23.926
70,-14.16,-25.391,-22.949,-16.113
71,-15.625,-24.902,-27.832,-19.043
72,-20.02,-13.672,-19.531,-21.973
73,-24.414,-11.719,-13.672,-25.391
74,-28.809,-21.484,-22.461,-37.598
