,TP9,AF7,AF8,TP10
0,-64.941,-18.555,6.348,-19.043
1,-64.453,-20.508,4.883,-17.09
2,-64.453,-16.602,6.348,-17.578
3,-66.895,-14.648,10.254,-19.531
4,-69.336,-13.672,10.742,-21.973
5,-74.219,-12.695,10.254,-18.555
6,-73.242,-14.16,10.254,-17.578
7,-71.289,-13.672,15.137,-21.973
8,-75.195,-8.301,17.09,-26.855
9,-77.637,-6.348,16.602,-22.461
10,-74.707,-6.348,17.09,-17.578
11,-77.148,-9.766,11.23,-24.902
12,-77.148,-9.766,11.23,-24.902
13,-83.008,-11.23,10.742,-25.879
14,-90.82,-10.742,12.207,-21.484
15,-96.68,-11.23,9.766,-27.832
16,-91.797,-10.254,6.836,-32.715
17,-90.82,-8.301,2.93,-27.344
18,-104.004,-5.371,-2.441,-27.832
19,-114.258,-1.465,1.953,-33.203
20,-110.84,-3.418,8.301,-36.621
21,-118.164,-9.277,1.465,-33.691
22,-127.441,-15.137,0.0,-29.785
23,-122.559,-20.02,-0.977,-37.598
24,-112.793,-17.578,-6.836,-41.016
25,-108.887,-13.672,-4.883,-35.645
26,-105.469,-13.672,-3.906,-30.273
27,-99.121,-8.789,-2.93,-28.32
28,-89.355,-6.836,3.418,-22.461
29,-83.984,-11.23,0.977,-20.996
30,-80.078,-8.301,-0.977,-23.926
31,-76.66,-10.742,1.953,-23.438
32,-77.637,-16.113,2.93,-32.715
33,-73.242,-16.602,2.441,-28.809
34,-61.523,-18.555,1.953,-19.531
35,-59.082,-16.113,5.371,-22.949
36,-54.199,-9.277,10.254,-23.438
37,-44.922,-2.93,15.137,-21.484
38,-37.598,0.0,20.996,-19.531
39,-36.621,-2.441,20.02,-18.555
40,-41.992,-6.348,15.137,-17.578
41,-39.551,-10.742,14.648,-17.578
42,-37.598,-14.648,18.066,-18.555
43,-41.504,-15.625,18.555,-19.043
44,-42.969,-11.23,20.02,-18.555
45,-40.527,-12.695,19.043,-17.09
46,-38.574,-13.672,19.043,-22.461
47,-35.156,-5.859,24.902,-21.973
48,-34.18,-5.371,26.855,-19.531
49,-33.203,-4.883,27.832,-22.949
50,-30.273,-6.348,25.879,-22.949
51,-24.414,-6.348,22.949,-21.484
52,-17.09,0.488,23.926,-23.926
53,-21.484,-4.395,24.414,-24.902
54,-30.273,-14.16,24.414,-20.02
55,-34.18,-18.555,20.02,-20.996
56,-34.18,-18.555,16.113,-16.602
57,-32.227,-20.02,17.09,-19.531
58,-29.785,-17.09,18.066,-23.926
59,-26.855,-16.113,21.973,-21.484
60,-24.414,-14.648,24.902,-23.438
61,-20.996,-10.742,23.438,-21.973
62,-17.578,-13.672,21.973,-14.648
63,-16.113,-14.16,25.391,-11.23
64,-17.578,-13.672,23.926,-14.16
65,-18.066,-10.742,18.555,-12.695
66,-18.066,-8.789,15.137,-8.301
67,-17.578,-7.324,14.648,-4.883
68,-18.066,-6.348,17.578,-5.859
69,-14.16,-4.395,17.09,-11.23
70,-10.254,-3.418,17.578,-11.23
71,-12.207,-7.324,19.043,-14.16
72,-15.625,-9.277,15.137,-17.09
73,-22.461,-10.742,12.695,-19.043
74,-26.855,-12.207,13.184,-19.531
75,-21.973,-12.207,16.113,-14.16
76,-17.578,-11.719,15.625,-12.695
77,-18.066,-6.348,11.23,-17.578
78,-19.531,-4.883,13.184,-19.043
79,-20.508,-11.719,16.113,-13.672
80,-23.926,-13.184,12.207,-20.508
81,-30.273,-16.113,8.301,-31.738
82,-35.645,-20.02,7.324,-30.762
83,-34.668,-16.113,7.812,-30.273
84,-34.668,-12.695,11.719,-24.902
85,-38.086,-16.113,10.254,-21.973
86,-37.598,-19.043,8.789,-27.344
87,-36.621,-15.137,8.789,-29.785
88,-32.227,-16.602,7.324,-28.809
89,-30.762,-20.02,5.371,-24.414
90,-31.25,-13.672,4.883,-17.578
91,-28.809,-11.23,8.301,-10.742
92,-32.227,-19.043,7.812,-17.09
93,-30.762,-22.949,6.348,-19.043
94,-35.156,-26.855,1.953,-20.996
95,-41.016,-28.32,0.488,-28.809
96,-41.016,-25.391,-1.465,-30.273
97,-40.039,-27.832,-8.789,-24.902
98,-37.598,-26.367,-12.695,-23.926
99,-38.574,-26.855,-12.207,-19.531
100,-37.109,-25.391,-13.672,-17.09
101,-38.086,-24.414,-16.602,-21.973
102,-39.062,-22.461,-11.719,-23.926
103,-33.691,-20.996,-10.742,-21.973
104,-31.25,-20.508,-14.16,-19.531
105,-33.203,-26.367,-13.672,-22.949
106,-32.715,-26.367,-14.16,-22.461
107,-30.762,-21.973,-14.648,-22.461
108,-33.691,-20.02,-16.602,-24.414
109,-36.621,-19.043,-20.02,-26.855
110,-34.18,-19.531,-22.461,-30.762
111,-33.203,-20.508,-18.555,-32.227
112,-37.109,-21.484,-12.695,-33.203
113,-42.48,-21.484,-11.719,-34.18
114,-40.527,-22.949,-9.277,-29.785
115,-40.039,-23.926,-8.301,-26.367
116,-41.016,-23.438,-2.93,-25.391
117,-36.133,-20.996,3.906,-15.625
118,-35.645,-20.508,4.883,-11.719
119,-41.016,-20.508,-0.488,-23.926
120,-47.363,-20.02,-6.836,-28.32
121,-49.805,-21.973,-6.836,-27.344
122,-53.711,-26.855,-7.324,-29.297
123,-48.34,-23.926,-7.812,-23.926
124,-43.457,-21.484,-3.906,-23.438
125,-49.805,-22.949,2.93,-29.785
126,-49.805,-20.02,1.953,-26.367
127,-50.293,-16.602,0.0,-20.996
128,-55.664,-17.578,-5.371,-22.949
129,-54.199,-19.531,-4.395,-20.508
130,-49.316,-20.508,7.324,-14.16
131,-51.27,-20.02,6.348,-19.043
132,-56.641,-19.531,0.0,-23.926
133,-62.5,-19.531,-1.953,-23.926
134,-63.965,-16.602,-1.953,-26.855
135,-52.246,-12.207,0.488,-20.02
136,-52.246,-16.113,0.0,-15.137
137,-63.965,-19.531,7.324,-15.137
138,-65.43,-15.137,15.137,-16.113
139,-62.5,-10.742,12.207,-21.484
140,-70.801,-11.23,11.23,-28.809
141,-83.496,-13.672,9.766,-32.227
142,-90.82,-15.625,9.277,-41.504
143,-103.516,-19.043,3.906,-59.57
144,-113.77,-22.949,-2.441,-67.871
145,-120.117,-22.461,1.465,-78.613
146,-131.836,-20.02,2.93,-95.215
147,-149.902,-21.484,-0.488,-115.234
148,-155.762,-28.32,-2.93,-129.883
149,-167.48,-25.879,-5.371,-143.066
150,-196.777,-23.926,-13.184,-171.387
151,-205.566,-28.809,-17.578,-179.688
152,-191.406,-27.832,-15.137,-157.715
153,-177.246,-27.832,-9.277,-142.09
154,-164.062,-28.809,-7.812,-134.277
155,-145.02,-23.438,-5.371,-111.816
156,-127.441,-14.648,-0.977,-91.309
157,-105.469,-17.578,0.0,-69.824
158,-86.426,-21.973,-4.395,-51.758
159,-77.637,-18.555,-3.906,-42.969
160,-70.312,-20.02,0.488,-32.227
161,-60.059,-22.461,4.395,-20.02
162,-54.199,-26.367,8.789,-11.23
163,-50.293,-27.832,5.859,0.0
164,-39.551,-19.043,7.324,13.672
165,-32.715,-19.043,9.277,17.578
166,-21.973,-24.414,4.395,22.461
167,-18.555,-21.484,-1.465,23.438
168,-19.531,-17.578,0.488,25.391
169,-15.625,-13.184,4.883,26.367
170,-17.09,-14.16,3.906,17.578
171,-18.066,-16.113,-0.488,17.09
172,-16.602,-11.23,2.93,27.344
173,-17.09,-7.324,2.93,24.902
174,-19.043,-7.324,0.0,20.508
175,-19.043,-4.395,7.324,27.344
176,-26.855,-4.883,11.719,28.809
177,-29.297,-6.836,6.348,20.02
178,-25.391,-4.395,4.883,10.742
179,-29.785,-8.789,2.93,10.254
