,TP9,AF7,AF8,TP10
0,26.855,-11.719,-40.039,20.508
1,22.949,-14.16,-39.551,23.438
2,30.762,-8.789,-37.109,30.273
3,34.18,-9.766,-34.18,31.738
4,26.367,-12.695,-37.598,28.809
5,19.043,-12.207,-32.715,19.043
6,18.066,-17.578,-32.715,11.719
7,21.973,-19.531,-39.062,16.602
8,21.973,-18.066,-38.086,20.996
9,11.719,-20.508,-34.18,15.137
10,8.301,-20.996,-26.855,13.672
11,16.602,-19.043,-25.391,15.625
12,21.973,-21.973,-28.32,18.066
13,13.184,-23.438,-28.809,12.207
14,2.93,-24.414,-34.18,5.859
15,0.977,-26.367,-35.156,5.371
16,7.812,-25.879,-32.227,1.465
17,6.348,-22.461,-33.203,1.465
18,-5.371,-22.949,-33.691,-8.789
19,3.906,-20.508,-28.32,-7.324
20,18.066,-19.043,-24.414,2.93
21,16.602,-19.043,-28.32,-5.859
22,13.184,-20.508,-31.738,-15.137
23,18.066,-19.531,-28.809,-14.16
24,32.715,-14.648,-26.855,-15.137
25,35.156,-14.648,-25.391,-17.09
26,16.602,-18.555,-27.344,-8.789
27,-4.395,-23.438,-34.18,-9.766
28,-15.625,-28.809,-32.227,-12.207
29,-11.23,-32.715,-29.297,-5.371
30,-12.695,-28.809,-30.762,2.441
31,-25.879,-27.344,-33.691,0.488
32,-21.973,-25.879,-33.691,-10.742
33,-17.578,-20.02,-33.691,-12.695
34,-22.461,-20.508,-32.227,-19.043
35,-29.785,-23.926,-30.273,-19.043
36,-26.367,-23.926,-30.273,-9.277
37,-17.578,-24.414,-32.227,-12.695
38,-20.508,-25.879,-32.227,-15.137
39,-29.297,-31.738,-33.203,-22.949
40,-29.785,-33.203,-36.621,-22.461
41,-27.832,-30.273,-38.086,-20.508
42,-23.438,-27.832,-34.668,-18.066
43,-22.949,-30.273,-30.273,-15.137
44,-27.344,-31.738,-30.762,-18.555
45,-24.414,-29.297,-35.645,-20.508
46,-22.461,-32.227,-35.645,-23.438
47,-28.32,-31.738,-29.785,-30.762
48,-34.668,-23.926,-25.879,-30.762
49,-31.25,-22.949,-23.926,-28.32
50,-23.438,-21.484,-27.344,-29.297
51,-25.879,-21.484,-32.715,-31.738
52,-38.086,-27.344,-32.227,-45.41
53,-42.969,-31.25,-31.25,-39.551
54,-37.109,-30.273,-31.738,-23.438
55,-37.109,-31.25,-29.297,-24.902
56,-38.086,-30.762,-26.855,-28.32
57,-41.016,-27.344,-26.855,-31.738
58,-35.645,-26.367,-24.902,-28.809
59,-26.855,-26.855,-25.879,-23.926
60,-31.25,-30.273,-30.762,-29.297
61,-29.785,-32.715,-30.273,-26.367
62,-28.809,-33.691,-30.273,-26.855
63,-23.926,-30.762,-30.273,-30.273
64,-17.09,-27.344,-30.762,-33.203
65,-21.484,-25.391,-30.273,-32.715
66,-20.996,-27.344,-26.855,-30.273
67,-15.625,-28.809,-23.438,-28.809
68,-17.578,-29.785,-23.438,-24.414
69,-31.738,-31.738,-28.809,-22.949
70,-34.668,-31.738,-29.297,-22.461
71,-25.391,-28.32,-29.785,-22.949
72,-22.949,-28.32,-30.762,-22.949
73,-30.273,-30.273,-34.668,-29.297
74,-33.691,-29.785,-31.738,-29.785
75,-32.715,-28.809,-25.879,-27.832
76,-30.762,-30.273,-24.414,-27.832
77,-27.344,-29.785,-27.832,-29.785
78,-34.668,-30.273,-29.297,-31.25
79,-34.18,-28.32,-29.297,-29.785
80,-25.391,-27.344,-30.762,-23.926
81,-28.32,-27.832,-33.203,-19.531
82,-36.133,-24.902,-35.645,-28.32
83,-31.25,-28.809,-34.18,-34.668
84,-21.973,-31.25,-33.203,-31.738
85,-25.879,-30.762,-33.691,-27.832
86,-34.18,-34.18,-37.109,-29.785
87,-36.621,-36.133,-39.062,-33.203
88,-33.691,-34.18,-34.18,-30.762
89,-25.879,-29.297,-28.32,-28.809
90,-29.297,-23.438,-30.273,-34.18
91,-35.156,-19.531,-32.715,-36.621
92,-29.785,-20.508,-28.809,-30.762
93,-22.949,-20.996,-32.715,-30.273
94,-28.32,-26.367,-35.156,-33.691
95,-35.156,-28.809,-31.738,-32.227
96,-34.18,-29.785,-32.227,-33.691
97,-34.668,-32.227,-32.227,-36.621
98,-38.574,-28.32,-31.25,-38.086
99,-39.062,-29.297,-32.715,-36.133
100,-33.203,-31.738,-31.738,-26.367
101,-26.367,-28.32,-31.25,-17.09
102,-26.367,-29.785,-34.18,-25.879
103,-31.738,-30.273,-34.668,-31.25
104,-30.273,-27.832,-32.227,-18.555
105,-22.461,-29.297,-29.297,-19.043
106,-24.902,-28.809,-32.227,-21.484
107,-32.715,-24.902,-33.691,-19.043
108,-37.109,-27.344,-30.762,-22.949
109,-34.668,-29.297,-31.738,-20.508
110,-22.949,-29.297,-30.762,-18.555
111,-27.832,-29.785,-30.762,-26.367
112,-38.086,-28.32,-36.621,-31.25
113,-34.668,-32.715,-32.227,-31.25
114,-27.344,-30.762,-27.344,-29.297
115,-25.879,-24.902,-28.809,-23.926
116,-32.715,-23.926,-28.809,-25.391
117,-34.18,-27.832,-29.297,-24.902
118,-27.832,-29.785,-29.297,-23.926
119,-30.273,-30.273,-25.879,-25.391
120,-38.574,-35.156,-28.809,-27.832
121,-38.574,-33.203,-36.621,-36.133
122,-36.133,-31.738,-35.156,-36.133
123,-30.762,-30.273,-32.227,-30.273
124,-31.25,-29.297,-30.762,-27.832
125,-31.25,-27.832,-28.32,-30.273
126,-28.32,-29.785,-31.738,-33.203
127,-24.902,-25.391,-34.668,-23.926
128,-29.785,-22.949,-32.227,-27.344
129,-34.18,-26.367,-31.25,-35.156
130,-26.855,-24.414,-35.156,-35.645
131,-20.02,-22.949,-35.156,-41.016
132,-19.531,-26.855,-30.762,-40.039
133,-33.691,-30.273,-33.203,-40.039
134,-39.551,-31.25,-35.156,-38.574
135,-27.344,-29.785,-32.715,-37.598
136,-23.926,-27.344,-32.227,-37.598
137,-33.691,-32.715,-33.691,-38.086
138,-37.109,-33.203,-31.25,-37.109
139,-35.156,-31.25,-30.762,-34.668
140,-28.809,-33.203,-30.762,-32.227
141,-31.25,-34.668,-31.25,-27.832
142,-43.457,-34.18,-32.715,-33.691
143,-35.645,-31.738,-28.32,-41.016
144,-20.508,-26.855,-27.344,-25.879
145,-22.461,-27.344,-29.785,-22.949
146,-35.645,-28.809,-30.273,-39.062
147,-35.156,-27.344,-29.297,-41.992
148,-17.578,-29.297,-30.273,-35.156
149,-14.16,-23.926,-31.738,-32.715
150,-20.508,-18.066,-31.25,-29.297
151,-20.996,-21.484,-30.273,-29.297
152,-21.973,-23.438,-29.297,-29.297
153,-20.508,-20.508,-30.762,-26.367
154,-29.297,-24.414,-31.738,-32.227
155,-39.062,-30.762,-31.738,-37.109
156,-34.18,-29.785,-31.738,-31.738
157,-32.227,-32.715,-31.738,-34.18
158,-30.273,-31.738,-28.809,-33.203
159,-34.668,-24.902,-23.438,-31.25
160,-36.133,-28.809,-24.902,-36.133
161,-30.762,-30.762,-30.273,-37.109
162,-37.598,-29.785,-29.785,-35.645
163,-44.434,-32.227,-27.832,-37.598
164,-41.504,-33.691,-24.414,-33.203
165,-31.25,-32.715,-21.973,-19.531
166,-28.809,-31.738,-25.391,-18.555
167,-32.715,-30.273,-22.949,-27.344
168,-21.973,-30.762,-21.973,-25.879
169,-18.066,-29.785,-28.32,-20.508
170,-21.484,-24.902,-37.109,-30.273
171,-11.719,-20.508,-47.363,-30.762
172,0.0,-24.902,-30.273,-2.441
173,-24.414,-38.086,-14.16,-10.742
174,-60.547,-43.945,-27.344,-49.805
175,-64.941,-42.48,-29.297,-55.664
176,-71.289,-44.434,-20.02,-59.57
177,-78.125,-48.828,-16.602,-60.059
178,-78.613,-54.688,-19.531,-64.941
179,-79.59,-56.641,-18.066,-67.383
180,-83.984,-57.129,-13.672,-63.477
181,-91.797,-54.688,-16.113,-70.801
182,-79.59,-54.688,-13.184,-67.383
183,-78.613,-53.223,-11.23,-70.801
184,-81.055,-51.758,-11.23,-66.406
185,-84.961,-56.641,-10.254,-63.477
186,-83.008,-56.152,-11.719,-63.965
187,-69.824,-55.176,-11.23,-51.758
188,-77.637,-60.547,-9.766,-54.688
189,-78.613,-62.5,-11.719,-55.176
190,-68.359,-61.035,-17.09,-51.27
