,TP9,AF7,AF8,TP10
0,-7.812,-32.227,-37.109,-33.691
1,-17.09,-31.738,-33.203,-39.551
2,-27.344,-32.715,-29.785,-55.664
3,-4.395,-29.297,-32.715,-51.758
4,15.137,-25.391,-32.227,-36.621
5,-1.953,-22.461,-32.715,-41.504
6,-22.949,-22.949,-32.715,-49.805
7,-12.207,-24.902,-31.738,-44.922
8,13.672,-25.391,-32.715,-37.598
9,1.465,-23.926,-30.762,-35.156
10,-25.879,-23.926,-34.18,-44.922
11,-20.996,-23.438,-36.133,-50.781
12,1.953,-21.484,-35.156,-34.668
13,7.324,-18.555,-39.551,-25.879
14,-16.113,-21.484,-41.016,-39.062
15,-28.32,-23.438,-38.574,-45.898
16,-3.418,-21.484,-39.062,-34.18
17,11.719,-20.02,-34.18,-21.484
18,-10.254,-22.949,-29.785,-28.32
19,-30.762,-27.832,-30.273,-43.457
20,-16.113,-27.344,-27.344,-43.457
21,9.277,-27.832,-27.832,-33.691
22,0.0,-31.25,-29.297,-41.016
23,-22.949,-30.762,-29.785,-57.617
24,-15.137,-30.762,-30.273,-55.664
25,10.742,-29.785,-28.809,-41.992
26,12.207,-28.32,-26.855,-39.062
27,-15.137,-26.855,-27.832,-52.734
28,-14.648,-22.949,-31.738,-61.523
29,9.766,-25.391,-35.156,-46.387
30,9.277,-31.25,-38.086,-40.039
31,-20.996,-33.691,-34.668,-58.594
32,-33.691,-33.691,-31.25,-64.941
33,-9.766,-30.273,-31.738,-48.34
34,7.324,-27.344,-29.297,-34.668
35,-12.207,-25.391,-29.297,-45.898
36,-27.344,-25.879,-33.691,-58.105
37,-11.23,-25.391,-32.715,-45.41
38,7.812,-21.484,-29.785,-28.32
39,0.977,-16.602,-31.738,-30.273
40,-20.508,-14.648,-30.762,-45.898
41,-14.16,-15.137,-27.344,-46.875
42,9.277,-14.16,-28.32,-32.227
43,13.184,-11.23,-30.762,-29.785
44,-16.602,-11.719,-29.297,-46.875
45,-25.391,-17.578,-27.344,-48.34
46,4.883,-18.066,-27.344,-36.621
47,10.742,-16.602,-30.273,-32.227
48,-24.902,-23.438,-32.227,-46.875
49,-49.316,-30.273,-34.668,-58.594
50,-37.109,-33.203,-34.668,-48.828
51,-21.484,-32.715,-33.203,-37.109
52,-33.203,-32.227,-33.691,-49.316
53,-52.246,-34.668,-32.227,-65.43
54,-40.039,-35.156,-35.156,-61.523
55,-22.949,-34.18,-40.039,-50.293
56,-35.645,-36.133,-38.086,-36.621
57,-65.43,-37.598,-33.203,-47.852
58,-64.941,-35.156,-31.738,-52.246
59,-39.062,-38.086,-33.203,-32.227
60,-36.133,-43.945,-34.18,-35.156
61,-57.129,-47.852,-33.203,-44.922
62,-56.152,-45.41,-31.25,-45.41
63,-27.832,-41.504,-31.738,-35.156
64,-18.066,-39.551,-35.156,-25.879
65,-44.922,-38.086,-34.668,-40.039
66,-61.523,-35.156,-37.598,-56.152
67,-42.48,-35.645,-40.039,-49.316
68,-22.949,-32.715,-37.598,-40.527
69,-41.016,-30.762,-38.086,-53.711
70,-66.895,-32.715,-39.062,-69.336
71,-51.758,-33.691,-37.109,-59.082
72,-25.879,-37.109,-30.762,-43.945
73,-30.762,-34.18,-33.691,-47.852
74,-59.082,-31.738,-39.062,-62.012
75,-61.035,-36.133,-37.598,-60.059
76,-38.574,-39.062,-34.18,-41.504
77,-39.062,-36.133,-34.668,-35.645
78,-65.43,-38.086,-37.598,-51.27
79,-66.895,-35.645,-38.574,-51.758
80,-36.133,-31.738,-39.062,-37.598
81,-25.879,-36.133,-40.039,-32.715
82,-47.363,-35.156,-41.992,-40.039
83,-66.895,-29.785,-38.574,-48.828
84,-51.758,-30.273,-36.133,-46.387
85,-20.996,-29.297,-35.645,-30.762
86,-27.344,-28.809,-36.621,-30.762
87,-46.387,-30.762,-34.18,-53.711
88,-36.621,-32.227,-35.156,-55.176
89,-7.324,-33.691,-36.621,-36.621
90,-7.324,-32.715,-34.18,-38.574
91,-35.645,-32.715,-33.691,-55.176
92,-42.48,-32.715,-30.273,-59.57
93,-18.066,-33.691,-30.762,-52.734
94,-4.395,-33.203,-32.227,-49.805
95,-33.203,-34.668,-33.203,-64.941
96,-44.434,-31.25,-32.715,-73.242
97,-14.16,-28.32,-31.738,-59.082
98,1.465,-36.133,-33.203,-43.457
99,-12.695,-36.133,-28.809,-41.016
100,-26.855,-26.855,-23.926,-46.387
101,-11.719,-21.484,-23.926,-46.875
102,7.812,-24.414,-28.32,-40.527
103,-7.324,-27.344,-31.25,-33.691
104,-23.926,-28.809,-31.25,-48.828
105,-12.207,-33.203,-34.18,-49.316
106,6.348,-31.738,-29.785,-30.762
107,7.812,-26.367,-29.297,-26.855
108,-11.719,-23.438,-31.738,-39.062
109,-21.484,-27.344,-29.297,-43.457
110,0.488,-27.832,-34.18,-38.086
111,18.555,-23.926,-38.574,-28.32
112,-3.418,-23.926,-36.621,-37.598
113,-20.996,-26.367,-37.598,-60.547
114,-7.812,-28.32,-37.598,-49.805
115,8.789,-25.391,-32.715,-30.273
