,TP9,AF7,AF8,TP10
0,-12.207,-24.414,-30.273,-39.551
1,-36.621,-26.855,-28.32,-42.969
2,-62.012,-26.855,-30.762,-50.781
3,-56.641,-28.32,-31.738,-53.223
4,-40.039,-24.902,-27.344,-50.781
5,-42.969,-25.879,-35.156,-49.805
6,-62.012,-28.32,-35.156,-51.758
7,-61.523,-26.367,-31.25,-49.805
8,-51.758,-25.391,-33.203,-48.34
9,-64.941,-24.902,-30.762,-45.898
10,-87.402,-26.855,-31.738,-47.363
11,-84.961,-25.879,-31.738,-44.922
12,-63.965,-24.902,-27.832,-34.668
13,-58.105,-23.926,-30.762,-29.297
14,-67.383,-18.066,-27.832,-35.156
15,-78.125,-20.508,-22.461,-38.086
16,-70.801,-30.762,-30.762,-33.691
17,-61.035,-34.668,-34.668,-33.203
18,-65.43,-30.762,-28.32,-39.551
19,-68.848,-29.785,-24.902,-46.387
20,-66.406,-30.273,-31.738,-42.48
21,-61.035,-30.273,-35.645,-29.785
22,-64.453,-36.133,-39.551,-38.086
23,-73.242,-35.156,-39.062,-47.852
24,-74.707,-31.25,-33.691,-41.016
25,-64.453,-34.668,-33.691,-41.992
26,-55.664,-28.809,-26.367,-46.387
27,-66.895,-31.738,-26.855,-54.688
28,-70.801,-38.574,-30.762,-56.641
29,-51.27,-35.645,-33.203,-53.711
30,-40.039,-33.691,-37.598,-55.176
31,-54.688,-32.227,-36.621,-53.711
32,-73.73,-30.273,-34.668,-56.641
33,-69.824,-30.762,-30.762,-60.547
34,-46.875,-33.691,-25.879,-57.617
35,-46.387,-34.668,-30.273,-49.805
36,-74.707,-34.668,-32.227,-51.758
37,-70.801,-31.738,-23.438,-48.34
38,-43.457,-24.902,-23.438,-40.527
39,-47.852,-23.926,-29.297,-46.387
40,-78.125,-33.203,-32.227,-52.734
41,-76.66,-27.344,-26.855,-38.574
42,-45.898,-18.555,-22.461,-21.973
43,-44.434,-27.344,-31.25,-36.621
44,-62.988,-30.273,-29.785,-41.992
45,-66.895,-24.902,-30.273,-30.762
46,-55.176,-23.926,-29.785,-27.832
47,-42.48,-32.715,-30.273,-31.738
48,-54.199,-33.691,-32.715,-48.828
49,-71.289,-30.762,-29.785,-54.199
50,-61.523,-34.18,-29.785,-50.781
51,-53.711,-37.598,-32.715,-53.711
52,-67.383,-34.668,-32.227,-56.641
53,-78.125,-27.832,-29.297,-55.664
54,-78.613,-27.832,-31.738,-62.012
55,-70.801,-31.738,-35.645,-64.941
56,-66.406,-39.062,-31.25,-58.105
57,-87.402,-44.922,-32.715,-65.918
58,-92.285,-39.062,-29.785,-60.547
59,-73.242,-34.18,-26.367,-48.34
60,-73.242,-34.668,-28.809,-52.246
61,-86.914,-36.621,-30.273,-61.523
62,-96.68,-33.203,-29.785,-71.289
63,-87.891,-31.25,-19.531,-55.664
64,-79.59,-33.203,-27.832,-45.898
65,-88.867,-27.832,-34.668,-48.828
66,-102.539,-34.668,-32.715,-52.734
67,-79.59,-40.039,-28.32,-31.25
68,-55.176,-31.25,-32.715,-31.25
69,-74.707,-27.832,-35.156,-62.012
70,-89.844,-29.785,-25.879,-63.965
71,-80.078,-27.344,-34.668,-54.199
72,-74.219,-25.391,-35.645,-44.922
73,-84.473,-30.273,-32.715,-54.688
74,-86.426,-30.762,-32.227,-57.129
75,-88.867,-28.32,-36.133,-57.129
76,-73.73,-23.926,-41.504,-58.594
77,-73.73,-24.414,-41.992,-56.641
78,-101.074,-30.762,-31.25,-66.406
79,-98.145,-35.645,-29.785,-64.453
80,-79.59,-36.133,-40.039,-52.734
81,-72.266,-26.855,-41.504,-56.641
82,-75.195,-21.973,-36.621,-58.594
83,-90.332,-23.926,-30.273,-56.152
84,-81.055,-24.414,-8.301,-49.805
85,-63.965,-22.461,-13.672,-41.992
86,-71.289,-22.949,-40.527,-43.945
87,-93.262,-30.762,-39.062,-52.734
88,-98.145,-26.855,-32.715,-57.129
89,-73.242,-25.391,-33.691,-49.316
90,-62.012,-34.18,-38.574,-47.363
91,-89.355,-41.992,-41.016,-59.082
92,-84.961,-35.645,-35.645,-60.059
93,-43.945,-23.438,-26.367,-46.875
94,-38.086,-21.484,-37.598,-47.852
95,-62.012,-28.809,-42.969,-49.805
96,-80.566,-37.598,-31.25,-53.223
97,-78.613,-32.227,-33.203,-61.035
98,-72.754,-31.25,-34.18,-84.473
99,-73.242,-30.273,-36.133,-84.961
100,-71.777,-27.344,-34.18,-70.312
101,-50.293,-13.184,-30.273,-57.129
102,-23.438,-7.812,-43.457,-42.969
103,-33.691,-21.484,-45.41,-53.711
104,-54.199,-22.461,-34.668,-60.059
105,-69.824,-34.18,-35.156,-76.66
106,-71.777,-42.48,-30.762,-83.984
107,-46.875,-29.297,-28.32,-53.223
108,-41.504,-16.113,-29.297,-41.504
109,-56.641,-20.508,-33.203,-55.664
110,-53.223,-28.809,-42.969,-62.012
111,-29.785,-23.926,-40.527,-45.898
112,-41.016,-34.18,-35.156,-52.246
113,-50.293,-30.762,-32.715,-53.711
114,-36.621,-27.832,-38.574,-51.27
115,-52.734,-50.293,-33.691,-83.008
