,TP9,AF7,AF8,TP10
0,-36.133,-26.367,-33.691,-28.32
1,-21.973,-27.832,-28.32,-24.414
2,-20.508,-27.344,-29.785,-29.297
3,-29.297,-25.391,-31.738,-28.809
4,-35.156,-24.414,-30.273,-32.227
5,-28.32,-23.926,-32.715,-27.832
6,-26.367,-25.391,-35.645,-24.414
7,-40.527,-23.926,-37.109,-31.25
8,-40.039,-22.949,-32.715,-30.273
9,-26.367,-28.809,-28.809,-25.879
10,-28.32,-28.809,-28.32,-25.879
11,-40.527,-29.297,-28.32,-30.273
12,-42.969,-29.785,-29.785,-27.344
13,-29.297,-24.414,-26.367,-18.555
14,-19.531,-25.879,-25.879,-23.926
15,-28.32,-26.855,-26.367,-25.391
16,-39.062,-25.391,-21.973,-20.508
17,-39.062,-23.438,-26.367,-23.926
18,-28.809,-25.391,-33.203,-21.973
19,-25.879,-27.344,-29.785,-20.02
20,-41.992,-25.391,-27.832,-30.762
21,-47.363,-28.809,-29.785,-32.227
22,-32.715,-27.832,-27.832,-26.855
23,-31.738,-25.391,-31.738,-30.273
24,-44.922,-30.273,-34.668,-36.133
25,-51.27,-32.227,-30.273,-43.945
26,-37.109,-27.832,-29.297,-39.551
27,-23.926,-24.414,-27.832,-33.203
28,-31.25,-21.484,-29.785,-33.691
29,-37.109,-18.555,-31.738,-37.598
30,-18.066,-20.508,-26.855,-27.832
31,-12.695,-28.809,-28.809,-18.555
32,-37.598,-37.109,-37.598,-34.668
33,-45.898,-33.691,-38.574,-41.992
34,-34.668,-31.25,-32.227,-31.738
35,-31.738,-35.645,-34.18,-37.598
36,-33.691,-33.691,-34.18,-34.18
37,-36.621,-34.18,-30.273,-23.438
38,-34.18,-37.109,-26.855,-22.461
39,-22.949,-32.715,-27.344,-18.066
40,-19.043,-26.855,-25.879,-13.184
41,-29.785,-26.367,-24.414,-16.602
42,-37.109,-27.832,-27.832,-23.438
43,-27.344,-27.832,-26.367,-22.949
44,-19.531,-25.879,-25.391,-21.973
45,-29.785,-23.438,-28.809,-27.832
46,-36.621,-22.949,-27.344,-31.25
47,-26.855,-23.438,-30.273,-33.691
48,-17.09,-26.855,-32.715,-29.785
49,-19.043,-27.344,-30.762,-29.785
50,-27.344,-25.391,-35.156,-29.785
51,-27.832,-25.879,-37.109,-26.855
52,-19.531,-27.832,-32.227,-28.809
53,-16.602,-27.832,-26.367,-22.949
54,-26.855,-25.879,-26.855,-24.902
55,-31.738,-28.32,-29.297,-23.438
56,-25.391,-27.832,-29.297,-15.625
57,-16.602,-25.391,-27.832,-22.461
58,-26.855,-26.367,-27.832,-28.32
59,-41.016,-28.32,-33.691,-30.273
