,TP9,AF7,AF8,TP10
0,-4.395,-59.57,-52.734,-8.301
1,-7.324,-63.965,-52.734,-9.277
2,1.465,-58.105,-44.434,1.465
3,-10.742,-62.012,-55.176,-14.16
4,-21.973,-80.566,-44.922,-22.461
5,1.465,-76.66,-27.344,1.465
6,-3.906,-45.898,-53.711,-8.301
7,-12.695,-29.785,-57.617,-14.648
8,-3.906,-51.27,-51.758,2.93
9,-5.371,-58.594,-59.57,-6.836
10,-24.902,-56.152,-70.801,-37.598
11,-16.602,-54.688,-69.336,-30.273
12,2.441,-45.41,-67.383,-20.508
13,6.836,-50.781,-59.57,-13.672
14,5.371,-54.688,-54.199,-13.672
15,8.301,-46.875,-77.637,-23.438
16,16.602,-43.945,-86.914,-20.02
17,-2.441,-56.641,-86.914,-30.273
18,-0.977,-62.012,-73.73,-13.184
19,3.418,-56.152,-65.918,9.766
20,-3.418,-53.711,-75.195,-0.977
21,1.953,-56.641,-75.684,-11.23
22,1.465,-62.988,-83.008,-15.137
23,-8.789,-72.266,-87.891,-16.602
24,1.465,-73.73,-78.613,-1.953
25,12.695,-59.57,-79.59,2.441
26,4.395,-55.176,-78.613,-7.324
27,-2.93,-63.965,-65.918,-9.277
28,-10.742,-72.754,-64.941,-9.766
29,-20.996,-79.102,-79.59,-20.996
30,-28.809,-92.773,-67.871,-30.273
31,9.766,-68.359,-45.898,21.973
32,22.461,-41.992,-79.59,48.34
33,6.348,-59.082,-102.051,20.996
34,2.441,-70.312,-110.84,-0.977
35,-17.578,-81.543,-117.188,-25.391
36,-27.344,-90.332,-106.934,-30.762
37,-6.348,-81.055,-111.328,-7.812
38,20.02,-73.73,-97.656,10.742
39,41.504,-72.754,-90.82,28.809
40,34.668,-63.965,-113.77,29.785
41,3.418,-69.824,-134.277,-2.93
42,6.836,-77.148,-132.812,0.488
43,20.996,-74.707,-124.512,17.578
44,20.02,-74.707,-121.094,17.09
45,22.949,-73.73,-131.348,28.32
46,20.02,-80.566,-152.832,23.438
47,-16.602,-108.887,-162.109,-16.602
48,-18.066,-110.352,-160.156,-9.766
49,-7.324,-100.098,-150.391,3.906
50,-2.93,-93.75,-126.465,6.836
51,23.438,-63.477,-144.531,44.434
52,12.207,-61.523,-169.434,35.645
53,0.488,-73.73,-154.785,17.578
54,-13.672,-84.961,-137.207,1.465
55,-2.441,-87.891,-78.613,6.348
56,41.504,-68.848,-32.715,53.711
57,51.758,-61.523,-38.086,64.453
58,47.363,-64.453,-35.645,57.129
59,40.039,-83.008,-53.223,37.109
60,13.672,-118.164,-34.18,-3.906
61,58.105,-90.332,4.883,49.316
62,106.934,-60.547,-100.098,109.863
63,83.984,-83.008,-249.023,88.867
64,71.289,-102.539,-300.781,64.941
65,54.688,-120.605,-340.82,42.48
66,23.438,-151.367,-362.305,11.23
67,36.133,-171.387,-351.074,36.133
68,76.66,-171.875,-354.004,84.961
69,76.172,-189.453,-366.699,72.754
70,63.965,-228.027,-367.188,66.406
71,46.387,-267.09,-360.352,45.41
72,47.363,-277.832,-352.051,34.668
73,42.48,-290.039,-346.191,19.043
74,-22.461,-343.262,-335.449,-43.945
75,10.742,-312.988,-293.457,7.324
76,110.84,-238.281,-285.156,108.887
77,89.355,-250.977,-311.523,81.543
78,55.664,-275.879,-295.898,47.852
79,59.57,-301.27,-272.461,41.504
80,47.363,-320.312,-277.832,19.531
81,15.137,-334.961,-263.184,-15.137
82,56.641,-308.105,-216.309,22.949
83,77.148,-288.574,-229.98,56.641
84,58.594,-309.57,-255.859,36.621
85,62.5,-313.965,-241.699,29.297
86,54.688,-309.082,-229.492,25.391
87,42.48,-306.152,-218.75,18.066
88,31.25,-303.223,-208.008,11.719
89,-2.93,-320.312,-190.43,-37.109
90,18.066,-298.828,-165.527,-23.438
91,94.727,-231.445,-160.645,67.383
92,88.379,-223.633,-151.367,74.219
93,61.035,-224.609,-149.902,45.41
94,17.578,-223.633,-159.668,-14.648
95,-14.648,-233.398,-124.023,-39.062
96,49.805,-174.805,-115.723,49.805
97,59.57,-145.02,-153.809,54.199
98,33.691,-160.645,-161.621,12.695
99,-36.621,-212.402,-153.32,-69.824
100,-69.336,-228.027,-89.355,-85.449
101,59.57,-113.281,-92.773,63.965
102,59.57,-106.934,-167.969,46.387
103,11.23,-155.273,-147.949,-7.812
104,15.137,-171.387,-115.723,6.836
105,4.395,-195.312,-109.375,3.418
106,-21.973,-242.676,-125.488,-28.32
107,-1.953,-265.625,-126.465,-14.16
108,51.27,-253.418,-114.746,42.969
109,63.965,-276.855,-134.277,56.152
110,54.688,-309.082,-151.367,37.109
111,51.27,-333.984,-162.109,22.949
112,54.199,-349.121,-189.941,32.227
113,65.918,-350.098,-201.172,61.035
114,75.195,-349.609,-205.566,58.105
115,103.027,-323.73,-191.895,90.82
116,118.652,-292.969,-198.73,109.375
117,83.496,-291.504,-216.797,71.777
118,76.172,-270.02,-212.891,70.312
119,-25.879,-321.777,-200.195,-47.363
120,-5.859,-289.062,-140.137,-22.949
121,121.582,-159.18,-143.555,118.652
122,79.59,-164.551,-172.363,72.754
123,65.43,-169.434,-141.602,53.711
124,52.734,-166.992,-112.793,38.574
125,25.391,-170.41,-109.375,17.578
126,29.785,-158.691,-107.422,26.855
127,39.062,-156.25,-104.004,23.438
128,24.902,-163.574,-111.328,1.953
129,-16.113,-179.199,-137.695,-27.344
130,11.23,-149.902,-144.531,8.789
131,35.156,-133.789,-144.531,28.809
132,0.488,-149.902,-167.969,-11.719
133,32.227,-107.91,-161.621,31.738
134,5.371,-104.98,-174.316,12.207
135,-12.207,-100.098,-174.316,-5.859
136,76.66,-28.809,-164.551,78.613
137,38.086,-42.48,-197.266,28.809
138,-6.348,-56.641,-173.34,-6.348
139,13.184,-32.227,-143.555,22.461
140,13.184,-32.227,-137.207,20.996
141,-6.836,-58.105,-126.465,-6.836
142,-4.395,-57.129,-160.645,-6.348
143,-5.859,-30.762,-182.617,-0.488
144,-6.348,-31.738,-157.715,2.441
145,1.465,-39.551,-148.438,-4.883
146,-19.043,-32.715,-159.18,-26.855
147,-45.898,-31.738,-180.664,-39.551
148,-108.398,-77.148,-162.598,-92.773
149,-53.711,-55.176,-135.742,-27.832
150,52.246,12.695,-154.297,74.707
151,17.09,-5.859,-165.039,35.645
152,-18.555,-31.25,-163.086,0.977
153,-18.555,-32.227,-135.742,4.883
154,-19.043,-43.945,-142.578,10.742
155,-32.715,-55.664,-162.598,-11.719
156,-11.23,-21.484,-148.438,15.625
157,5.371,-3.906,-163.574,38.574
158,-2.93,-15.625,-159.668,15.625
159,-18.066,-27.832,-157.227,8.301
160,-6.836,-15.625,-147.461,34.668
161,2.93,2.93,-144.531,40.039
162,-8.789,-4.395,-141.602,24.414
163,2.441,4.883,-121.582,31.25
164,11.719,18.555,-149.902,26.367
165,7.812,12.695,-166.992,16.602
166,9.766,11.719,-153.809,14.16
167,-4.395,15.137,-143.555,-5.859
168,4.395,37.109,-122.559,13.184
169,-1.953,39.062,-122.07,13.672
170,0.488,44.922,-126.953,10.254
171,48.34,84.961,-105.469,54.199
172,35.156,80.566,-118.652,44.922
173,3.906,62.5,-119.141,21.484
174,5.371,62.012,-99.609,12.695
175,-2.93,58.594,-98.633,-6.348
176,-12.695,48.34,-83.984,-13.672
177,-4.395,51.27,-69.336,-5.859
178,23.438,76.66,-86.914,25.391
179,14.648,68.359,-81.543,19.043
