,TP9,AF7,AF8,TP10
0,-52.246,-31.738,-33.691,-37.598
1,-46.387,-30.273,-37.109,-42.48
2,-50.781,-32.715,-32.715,-41.504
3,-67.871,-34.668,-33.203,-37.598
4,-71.777,-31.25,-35.156,-38.086
5,-52.734,-26.855,-25.879,-30.273
6,-56.152,-33.691,-32.227,-34.668
7,-71.777,-30.762,-31.25,-46.387
8,-63.965,-25.879,-29.297,-46.387
9,-55.176,-33.203,-36.133,-46.387
10,-50.293,-36.133,-33.203,-43.457
11,-62.5,-30.762,-31.25,-43.945
12,-75.684,-29.785,-30.273,-52.734
13,-63.965,-29.785,-31.25,-54.688
14,-45.41,-28.32,-32.715,-50.293
15,-45.41,-28.32,-34.668,-56.641
16,-59.57,-30.762,-34.18,-56.641
17,-57.617,-32.715,-37.598,-47.852
18,-41.992,-29.297,-38.086,-42.48
19,-34.18,-28.32,-37.598,-39.062
20,-36.621,-28.32,-36.133,-28.809
21,-34.668,-29.785,-33.203,-24.414
22,-26.367,-33.691,-37.109,-31.25
23,-14.648,-31.738,-31.738,-28.32
24,-21.484,-26.367,-27.832,-24.902
25,-37.109,-27.832,-27.344,-31.25
26,-27.344,-28.809,-26.855,-32.715
27,-18.555,-30.273,-26.855,-35.645
28,-31.25,-28.32,-22.949,-44.434
29,-43.945,-25.391,-28.809,-44.922
30,-31.738,-27.344,-33.691,-37.109
31,-17.09,-29.785,-31.25,-39.551
32,-25.391,-29.297,-28.809,-45.898
33,-47.852,-25.391,-30.762,-51.27
34,-56.641,-26.367,-33.691,-57.129
35,-54.199,-28.809,-35.645,-52.246
36,-63.477,-28.32,-32.715,-51.27
37,-73.73,-28.809,-27.344,-58.105
38,-80.566,-33.691,-31.25,-67.871
39,-73.73,-34.668,-33.203,-59.082
40,-58.594,-31.25,-28.809,-47.852
41,-58.105,-29.785,-27.344,-45.898
42,-69.336,-37.109,-38.574,-50.293
43,-54.199,-40.039,-41.016,-45.898
44,-23.438,-34.668,-34.668,-30.762
45,-27.832,-34.18,-35.645,-33.691
46,-42.48,-32.715,-34.18,-38.574
47,-34.18,-34.668,-32.715,-31.738
48,-19.531,-33.691,-31.25,-35.156
49,-27.832,-30.273,-28.809,-48.828
50,-43.457,-31.25,-32.227,-55.664
51,-45.898,-32.227,-31.25,-53.711
52,-30.273,-40.039,-27.832,-43.945
53,-26.855,-37.109,-29.785,-41.992
54,-55.176,-23.926,-41.016,-61.523
55,-69.336,-24.902,-43.457,-70.312
56,-53.711,-24.902,-33.203,-57.129
57,-50.781,-28.32,-30.273,-58.594
58,-62.5,-27.344,-38.574,-67.871
59,-68.848,-15.137,-41.016,-59.57
60,-53.223,-16.602,-32.715,-45.898
61,-38.574,-18.555,-31.738,-36.133
62,-40.527,-17.09,-36.621,-33.691
63,-49.316,-20.996,-41.016,-44.922
64,-41.016,-18.066,-39.551,-37.598
65,-17.09,-14.648,-36.621,-21.484
66,-9.277,-16.113,-38.574,-22.949
67,-25.391,-22.461,-38.086,-30.273
68,-33.203,-26.367,-31.738,-33.691
69,-19.531,-22.461,-30.762,-33.203
70,-13.672,-18.555,-30.762,-35.156
71,-30.273,-24.902,-32.227,-39.551
72,-41.016,-28.809,-33.203,-43.457
73,-31.738,-30.762,-34.18,-49.316
74,-23.438,-27.832,-29.785,-49.316
75,-40.039,-24.902,-33.203,-51.758
76,-62.012,-30.762,-38.086,-58.105
77,-58.105,-36.133,-31.738,-52.734
78,-38.086,-30.762,-32.715,-47.363
79,-52.246,-28.32,-39.551,-64.453
80,-79.102,-34.668,-41.016,-70.312
81,-76.66,-39.551,-39.062,-63.477
82,-58.105,-31.738,-41.992,-62.012
83,-45.41,-24.414,-43.457,-54.199
84,-45.41,-23.438,-39.551,-49.316
85,-42.48,-27.832,-41.016,-50.293
86,-27.344,-31.738,-43.457,-43.457
87,-15.625,-24.414,-37.109,-29.297
88,-21.484,-17.578,-34.18,-20.996
89,-23.926,-18.555,-35.645,-24.414
90,-13.672,-19.531,-36.133,-21.484
91,1.953,-21.484,-37.109,-19.043
92,-7.324,-24.902,-35.156,-31.738
93,-28.32,-22.461,-32.715,-41.016
94,-21.973,-22.461,-35.645,-44.922
95,-7.324,-23.926,-34.18,-41.992
96,-15.137,-26.855,-27.832,-43.457
97,-39.062,-29.785,-29.785,-49.316
98,-42.969,-28.32,-32.715,-48.828
99,-29.297,-28.809,-30.273,-49.316
100,-24.414,-27.344,-28.809,-50.781
101,-36.621,-21.973,-26.855,-47.852
102,-54.199,-21.484,-27.832,-45.898
103,-46.387,-26.855,-29.785,-47.852
104,-27.344,-26.367,-27.832,-48.828
105,-31.25,-30.273,-27.832,-46.875
106,-29.785,-29.785,-27.832,-39.551
107,-8.301,-22.461,-24.902,-25.879
108,3.418,-23.438,-25.879,-20.996
109,-9.277,-26.855,-29.785,-26.855
110,-19.531,-24.902,-32.715,-33.691
111,-9.277,-27.344,-32.227,-24.414
112,-1.465,-27.832,-29.785,-19.531
113,-6.348,-29.785,-26.855,-21.484
