,TP9,AF7,AF8,TP10
0,-50.293,-33.691,-34.18,-38.574
1,-49.805,-31.25,-32.715,-46.875
2,-65.43,-35.645,-28.809,-61.035
3,-86.914,-39.062,-33.691,-75.195
4,-99.609,-36.133,-32.715,-94.238
5,-100.098,-31.25,-33.203,-102.539
6,-119.629,-32.227,-41.504,-118.652
7,-158.691,-35.156,-39.551,-145.996
8,-183.105,-36.133,-42.48,-164.062
9,-187.5,-28.32,-44.434,-184.57
10,-212.402,-21.973,-45.898,-204.59
11,-237.305,-26.367,-46.875,-215.82
12,-230.469,-20.508,-45.898,-211.914
13,-206.543,-13.184,-48.34,-196.289
14,-189.453,-20.508,-48.34,-182.129
15,-188.477,-21.973,-43.457,-170.898
16,-165.039,-18.555,-37.109,-145.996
17,-119.141,-20.508,-33.203,-112.305
18,-94.238,-27.344,-33.691,-94.727
19,-85.449,-29.297,-31.738,-74.707
20,-69.824,-25.879,-27.344,-52.734
21,-43.945,-29.785,-28.32,-44.434
22,-22.461,-36.621,-32.715,-38.086
23,-4.883,-33.203,-32.715,-23.438
24,-0.977,-26.367,-27.832,-5.859
25,2.441,-28.32,-27.832,0.977
26,23.438,-35.645,-29.297,11.719
27,32.715,-41.016,-24.414,28.32
28,22.461,-45.41,-24.902,27.832
29,24.902,-43.457,-29.297,24.414
30,44.922,-32.715,-25.879,43.945
31,55.664,-31.738,-23.438,55.664
32,45.898,-35.645,-23.438,45.898
33,34.668,-32.715,-21.973,40.527
34,38.086,-33.691,-27.832,39.551
35,50.293,-31.738,-26.367,43.945
36,43.945,-28.32,-21.973,44.922
37,26.855,-34.18,-28.809,36.621
38,28.809,-36.133,-31.738,38.086
39,42.969,-30.273,-24.902,42.969
40,42.969,-33.691,-25.879,36.133
41,31.25,-35.645,-24.414,34.18
42,28.32,-32.227,-22.949,41.016
43,34.668,-31.738,-26.367,41.016
44,34.18,-29.297,-26.367,33.691
45,20.996,-28.809,-27.344,31.738
46,17.578,-28.32,-28.32,29.785
47,27.832,-27.832,-32.715,26.367
48,33.203,-25.391,-35.156,30.762
49,21.484,-29.297,-34.18,23.926
50,10.254,-31.738,-32.227,10.254
51,20.02,-24.902,-34.18,14.16
52,21.973,-31.25,-38.086,8.789
53,8.789,-34.668,-35.156,3.418
54,-1.465,-30.273,-31.25,9.277
55,3.906,-26.855,-30.762,3.418
56,19.043,-20.996,-29.297,0.977
57,18.066,-21.484,-29.297,1.465
58,-3.418,-25.879,-34.18,-5.859
59,-12.695,-27.832,-34.668,-11.719
60,-1.953,-26.367,-32.227,-8.789
61,-5.859,-26.367,-32.715,-5.371
62,-16.602,-25.391,-29.785,-11.719
63,-28.809,-30.762,-30.273,-23.438
64,-23.926,-33.691,-30.762,-18.066
65,-15.137,-32.227,-31.738,-11.23
66,-24.414,-30.762,-32.227,-16.602
67,-26.855,-23.926,-31.738,-18.555
68,-19.043,-23.926,-31.738,-16.113
69,-12.207,-26.367,-33.203,-15.625
70,-21.973,-25.879,-32.715,-20.996
71,-33.203,-26.855,-35.645,-27.344
72,-29.785,-25.391,-36.621,-27.344
73,-21.484,-29.785,-45.898,-20.508
74,-17.578,-36.621,-60.547,-12.695
75,-28.32,-30.273,-65.918,-17.09
76,-35.156,-20.02,-70.801,-34.18
77,-22.461,-19.531,-70.312,-35.156
78,-17.09,-25.879,-57.617,-26.855
79,-34.18,-25.391,-51.27,-26.855
80,-42.969,-23.926,-50.781,-28.32
81,-39.551,-27.344,-47.363,-21.973
82,-26.367,-32.715,-45.898,-20.996
83,-26.855,-35.156,-47.363,-33.203
84,-36.133,-33.203,-44.922,-34.18
85,-25.879,-29.297,-40.039,-31.738
86,-12.695,-29.297,-40.527,-36.621
87,-17.09,-30.762,-40.527,-32.715
88,-30.762,-32.227,-38.086,-27.832
89,-27.344,-29.297,-39.062,-30.762
90,-11.23,-23.438,-38.574,-29.297
91,-6.836,-23.926,-39.062,-28.809
92,-20.508,-24.414,-37.109,-29.785
93,-20.508,-26.367,-33.691,-29.785
94,-10.742,-30.273,-38.086,-38.574
95,-18.555,-31.25,-42.969,-35.156
96,-38.086,-30.273,-43.945,-22.461
97,-48.828,-32.715,-42.48,-23.926
98,-38.574,-32.227,-38.574,-25.879
99,-28.32,-32.715,-36.621,-25.391
100,-35.645,-33.691,-33.691,-27.344
101,-42.48,-31.25,-33.203,-25.391
102,-32.227,-27.344,-32.227,-21.973
103,-22.949,-27.832,-29.297,-17.578
104,-27.344,-32.227,-28.809,-11.23
105,-37.598,-31.738,-31.25,-22.949
106,-39.062,-29.785,-30.762,-30.762
107,-32.227,-31.25,-29.785,-28.32
108,-38.574,-30.762,-31.25,-33.691
109,-46.875,-32.227,-28.809,-37.598
110,-47.363,-34.668,-28.32,-41.504
111,-33.691,-33.203,-32.715,-37.598
112,-27.344,-32.227,-29.297,-29.297
113,-40.039,-28.809,-30.273,-34.668
114,-43.945,-28.32,-29.785,-35.645
115,-37.109,-28.32,-24.414,-26.855
116,-32.715,-21.973,-23.926,-29.297
117,-35.645,-23.438,-27.832,-37.598
118,-39.062,-26.367,-34.18,-35.156
119,-32.715,-23.438,-35.156,-30.762
120,-25.879,-24.414,-34.18,-31.738
121,-29.297,-26.855,-29.785,-29.297
122,-39.062,-30.273,-30.273,-29.785
123,-40.039,-32.227,-33.203,-30.762
124,-24.902,-30.273,-33.203,-25.879
125,-16.113,-26.855,-32.227,-23.926
126,-30.762,-26.855,-28.809,-26.855
127,-35.156,-26.855,-29.297,-22.461
128,-19.531,-24.902,-30.762,-22.949
129,-18.555,-29.297,-28.32,-24.902
130,-30.273,-31.25,-28.32,-21.484
131,-40.527,-30.273,-34.18,-26.367
132,-29.785,-27.832,-33.203,-26.855
133,-17.09,-28.809,-28.809,-26.855
134,-21.973,-28.32,-29.785,-27.832
135,-32.227,-27.344,-32.227,-27.344
136,-31.738,-27.344,-29.785,-24.902
137,-19.043,-27.832,-28.809,-26.855
138,-26.855,-33.203,-30.762,-26.367
139,-40.527,-34.18,-24.414,-25.391
140,-35.645,-28.809,-23.926,-24.902
141,-36.133,-32.227,-29.785,-27.832
142,-40.527,-34.18,-34.18,-34.18
143,-43.945,-35.645,-32.227,-33.691
144,-43.457,-35.156,-28.809,-32.715
145,-35.156,-34.668,-32.715,-29.785
146,-27.344,-34.668,-35.156,-28.32
147,-35.645,-29.297,-31.25,-32.227
148,-48.828,-29.297,-30.273,-36.621
149,-44.434,-32.715,-35.645,-32.715
150,-35.156,-34.668,-37.598,-28.32
151,-39.062,-29.785,-36.133,-31.25
152,-45.898,-28.809,-35.645,-31.738
153,-38.574,-29.297,-37.109,-25.391
154,-24.902,-29.785,-39.062,-23.438
155,-29.297,-31.738,-42.969,-29.785
156,-39.551,-25.879,-40.039,-28.32
157,-36.133,-27.344,-29.785,-22.949
158,-19.531,-28.32,-24.902,-22.461
159,-11.719,-26.855,-23.926,-22.461
160,-28.32,-29.297,-26.855,-25.391
161,-38.574,-26.367,-30.762,-32.715
162,-28.32,-22.461,-32.227,-29.297
163,-18.555,-20.996,-33.691,-27.832
164,-24.902,-19.043,-33.203,-33.203
165,-37.109,-24.414,-33.691,-31.738
166,-38.086,-27.344,-35.156,-30.762
167,-24.902,-27.344,-36.133,-34.668
168,-24.902,-30.273,-37.109,-37.109
169,-40.527,-28.32,-34.18,-32.715
170,-40.039,-27.344,-31.738,-30.273
171,-30.762,-31.25,-34.18,-35.645
172,-31.25,-33.203,-38.086,-34.18
173,-41.504,-32.227,-41.016,-33.203
174,-45.41,-29.297,-40.039,-32.715
175,-29.785,-28.809,-38.086,-25.391
176,-27.344,-35.156,-37.109,-26.855
177,-39.062,-31.25,-35.156,-35.645
178,-41.992,-24.902,-33.691,-39.551
179,-38.574,-26.367,-32.227,-33.203
180,-32.227,-28.32,-30.762,-24.414
181,-33.691,-29.297,-32.715,-23.438
182,-43.945,-33.691,-37.598,-28.32
183,-41.992,-32.715,-45.41,-34.668
184,-29.297,-25.879,-42.969,-39.062
185,-25.879,-25.879,-38.574,-35.156
186,-40.039,-25.879,-41.504,-35.156
187,-39.062,-26.367,-41.504,-36.133
188,-29.297,-28.32,-35.645,-26.367
189,-28.809,-28.32,-32.715,-27.344
190,-36.621,-28.32,-34.668,-35.645
191,-38.086,-30.762,-34.18,-32.227
192,-25.391,-27.832,-29.297,-21.973
193,-20.508,-27.344,-26.855,-20.508
194,-33.203,-32.227,-27.344,-21.484
195,-45.898,-33.203,-30.273,-22.461
196,-38.574,-34.18,-31.25,-23.438
197,-27.832,-35.156,-32.227,-26.855
198,-31.25,-36.133,-33.691,-31.25
199,-39.062,-34.18,-31.738,-25.879
200,-40.527,-33.203,-33.203,-21.484
201,-29.297,-28.809,-31.25,-28.32
202,-23.438,-26.367,-33.203,-26.367
203,-27.832,-30.273,-34.668,-20.996
204,-36.133,-31.738,-29.785,-26.367
205,-34.668,-30.762,-28.809,-30.273
206,-25.879,-32.227,-28.809,-26.855
207,-35.645,-31.738,-30.273,-27.832
208,-41.016,-26.367,-30.273,-25.879
209,-28.32,-26.855,-29.785,-20.996
210,-20.508,-26.367,-28.32,-23.926
211,-29.785,-24.902,-23.926,-27.832
212,-36.621,-26.855,-25.391,-22.461
213,-25.391,-29.785,-30.273,-23.926
214,-19.531,-31.738,-35.156,-30.273
215,-26.855,-29.785,-33.691,-29.785
216,-34.668,-29.297,-33.691,-35.156
217,-35.645,-28.809,-34.18,-40.039
218,-24.414,-31.738,-31.25,-34.18
219,-22.949,-32.715,-34.668,-30.762
220,-39.062,-29.297,-32.715,-28.32
221,-38.574,-29.785,-29.785,-29.297
222,-24.902,-30.273,-32.715,-29.785
223,-24.414,-29.297,-33.691,-24.902
224,-34.18,-30.273,-34.18,-28.809
225,-37.598,-27.344,-31.738,-29.297
226,-30.273,-26.855,-30.762,-23.926
227,-23.926,-30.273,-33.691,-23.438
228,-32.715,-31.25,-34.18,-24.902
229,-43.945,-31.738,-32.715,-27.832
230,-38.086,-36.133,-31.25,-30.273
231,-24.414,-31.25,-35.156,-23.926
232,-18.555,-25.391,-31.25,-14.16
233,-29.297,-30.762,-27.344,-21.484
234,-28.809,-30.762,-33.691,-18.066
235,-13.672,-24.902,-35.156,-5.859
236,-12.207,-23.926,-31.25,-11.719
237,-26.855,-27.832,-29.785,-11.23
238,-35.156,-31.25,-35.645,-16.602
239,-24.902,-31.738,-31.738,-19.043
240,-14.648,-31.738,-28.32,-18.555
241,-22.949,-34.668,-32.715,-19.531
242,-32.715,-34.18,-31.738,-18.555
243,-24.414,-29.785,-27.832,-20.02
244,-12.207,-29.297,-29.785,-19.531
245,-14.16,-26.367,-27.344,-13.184
246,-28.809,-21.484,-23.926,-14.16
247,-28.32,-22.461,-27.832,-25.879
248,-20.508,-26.855,-29.297,-29.785
249,-26.367,-31.25,-29.297,-33.691
250,-34.668,-25.391,-24.902,-34.668
251,-34.668,-24.414,-21.484,-31.25
252,-24.414,-27.344,-24.902,-31.25
253,-20.996,-27.344,-31.25,-35.645
254,-34.668,-30.762,-34.18,-40.039
255,-39.551,-32.227,-37.109,-43.457
256,-32.715,-30.762,-39.551,-41.504
257,-29.297,-32.227,-38.574,-35.156
258,-30.273,-32.715,-37.109,-34.18
259,-39.551,-34.668,-32.715,-36.621
260,-40.039,-37.109,-31.738,-36.621
261,-27.344,-39.062,-38.086,-30.762
262,-28.32,-40.527,-40.527,-26.855
263,-38.086,-37.109,-37.109,-28.809
264,-39.062,-36.133,-37.598,-25.879
265,-23.438,-33.203,-37.598,-22.461
266,-20.02,-32.227,-37.109,-25.391
267,-34.18,-33.203,-34.668,-25.391
268,-38.086,-31.25,-32.227,-20.02
269,-31.25,-28.32,-33.691,-20.508
270,-31.738,-31.738,-35.156,-29.297
271,-36.133,-35.645,-37.598,-35.156
272,-39.551,-31.25,-38.574,-28.809
273,-32.715,-27.344,-39.062,-22.949
274,-24.414,-31.25,-40.039,-31.25
275,-25.879,-32.715,-40.039,-36.621
276,-33.203,-30.762,-35.156,-36.621
277,-25.879,-28.809,-32.715,-40.039
278,-12.207,-29.297,-38.086,-44.434
279,-17.09,-32.715,-36.621,-48.828
280,-24.902,-30.273,-29.785,-44.922
281,-25.391,-26.855,-25.391,-33.203
282,-24.414,-28.809,-23.438,-28.809
283,-33.203,-33.203,-27.344,-27.832
284,-45.898,-33.203,-32.227,-26.855
285,-48.34,-27.832,-30.273,-30.273
286,-41.504,-31.25,-30.273,-36.621
287,-40.527,-40.039,-35.156,-45.898
288,-50.293,-38.574,-34.18,-48.34
289,-50.781,-33.691,-27.832,-41.504
290,-39.551,-34.668,-25.879,-32.715
291,-32.227,-33.691,-26.855,-24.902
292,-35.156,-28.809,-28.32,-26.855
293,-44.922,-31.738,-25.879,-26.855
294,-36.621,-30.762,-21.973,-15.625
295,-21.484,-24.414,-25.391,-11.719
296,-26.855,-24.414,-27.344,-11.23
297,-35.156,-24.414,-27.344,-16.113
298,-37.109,-24.902,-30.762,-25.391
299,-23.438,-25.879,-35.156,-26.367
300,-16.602,-27.344,-34.18,-22.949
301,-39.062,-28.32,-30.273,-24.414
302,-43.945,-28.32,-28.32,-27.832
303,-29.297,-25.879,-27.832,-26.855
304,-23.438,-27.344,-24.902,-24.902
305,-36.621,-32.227,-29.785,-28.32
306,-45.898,-29.297,-32.227,-32.715
307,-35.156,-26.855,-31.738,-21.484
308,-21.484,-29.297,-32.715,-17.09
309,-21.484,-28.32,-30.762,-26.367
310,-30.273,-26.855,-29.785,-25.879
311,-27.344,-25.391,-30.273,-22.949
312,-18.555,-29.785,-30.762,-25.391
313,-20.996,-32.227,-33.203,-24.414
314,-34.668,-27.832,-33.691,-26.855
315,-37.109,-28.809,-34.18,-27.832
316,-26.367,-31.25,-33.691,-21.973
317,-26.855,-34.668,-35.645,-19.531
318,-34.18,-35.156,-37.598,-18.555
319,-40.527,-30.762,-36.133,-17.09
320,-31.738,-29.785,-32.227,-14.16
321,-25.879,-30.762,-30.762,-19.531
322,-31.25,-26.855,-32.227,-25.879
323,-31.738,-27.344,-27.344,-20.02
324,-29.785,-27.832,-27.832,-23.926
325,-22.949,-29.297,-33.203,-23.926
326,-24.414,-28.809,-30.273,-18.066
327,-36.621,-27.344,-28.809,-26.855
328,-39.062,-31.25,-31.738,-33.203
329,-26.855,-29.297,-28.32,-26.367
330,-26.855,-28.809,-27.344,-19.043
331,-39.551,-33.203,-27.832,-18.066
332,-40.527,-32.227,-29.785,-27.832
333,-33.203,-30.762,-29.785,-28.809
334,-28.809,-29.785,-25.879,-21.973
335,-43.945,-34.668,-30.273,-26.855
336,-53.223,-36.621,-35.156,-35.156
337,-39.062,-35.645,-33.203,-35.645
338,-27.832,-33.691,-31.738,-31.25
339,-37.109,-34.18,-34.18,-36.133
340,-50.781,-37.598,-38.086,-38.574
341,-43.457,-37.598,-35.156,-28.32
342,-31.738,-32.715,-34.668,-19.043
343,-30.273,-28.32,-36.621,-27.832
344,-44.434,-27.344,-34.18,-39.551
345,-44.434,-25.879,-36.133,-43.457
346,-26.855,-23.926,-37.598,-37.109
347,-23.926,-24.902,-34.668,-31.738
348,-33.203,-26.367,-29.297,-35.156
349,-37.598,-31.25,-30.762,-37.109
350,-27.832,-32.715,-36.133,-34.668
351,-21.973,-34.668,-37.109,-31.25
352,-27.832,-33.203,-37.598,-29.785
353,-38.574,-31.738,-33.203,-28.809
354,-34.668,-33.203,-30.273,-28.32
355,-24.902,-29.785,-30.762,-28.809
356,-31.25,-26.367,-26.855,-27.832
357,-48.34,-22.461,-25.879,-29.785
358,-50.781,-21.484,-24.902,-36.621
359,-28.809,-27.344,-21.973,-33.691
360,-22.461,-26.855,-22.949,-29.785
361,-38.574,-24.902,-26.367,-30.762
362,-42.48,-25.879,-28.809,-32.715
363,-27.832,-24.414,-25.391,-30.273
364,-28.32,-23.926,-26.855,-29.785
365,-40.039,-26.367,-33.203,-36.621
366,-34.18,-24.414,-32.715,-33.691
367,-26.855,-27.344,-29.297,-32.715
368,-25.391,-29.297,-27.344,-30.273
369,-34.668,-27.344,-26.855,-22.949
370,-43.457,-31.25,-32.715,-32.227
371,-38.574,-34.668,-35.645,-33.203
372,-31.738,-35.156,-33.203,-25.879
373,-34.668,-30.762,-31.738,-22.949
374,-40.039,-27.832,-31.25,-26.855
375,-33.203,-29.297,-33.203,-29.785
376,-22.949,-31.738,-31.25,-26.367
377,-24.414,-34.18,-31.25,-27.344
378,-35.156,-32.715,-31.738,-34.18
379,-31.738,-31.25,-29.785,-33.691
380,-19.531,-31.738,-28.32,-19.531
381,-20.02,-32.227,-26.855,-13.672
382,-28.32,-31.25,-26.855,-20.996
383,-35.156,-32.227,-26.367,-30.273
384,-31.738,-36.621,-29.785,-32.227
385,-26.855,-37.598,-31.738,-27.344
386,-36.133,-35.156,-30.762,-30.762
387,-42.969,-37.598,-30.273,-37.109
388,-30.762,-38.574,-27.344,-28.32
389,-15.137,-39.551,-28.32,-20.02
390,-19.531,-39.551,-29.785,-26.367
