timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627883703.519,-35.156,-38.574,-34.668,-38.086,1028888.500,-0.007
1627883703.523,-32.715,-35.645,-31.250,-35.645,1028888.500,-0.003
1627883703.527,-42.969,-38.574,-36.133,-41.504,1028888.500,0.001
1627883703.531,-49.805,-40.039,-35.156,-44.434,1028888.500,0.005
1627883703.535,-44.922,-38.574,-35.645,-39.062,1028888.500,0.009
1627883703.539,-41.016,-39.551,-37.598,-33.691,1028888.500,0.013
1627883703.543,-41.504,-41.016,-34.668,-32.227,1028888.500,0.016
1627883703.546,-40.039,-38.086,-37.109,-32.227,1028888.500,0.020
1627883703.550,-38.086,-39.551,-42.969,-35.156,1028888.500,0.024
1627883703.554,-30.762,-41.016,-40.527,-31.738,1028888.500,0.028
1627883703.558,-29.785,-37.109,-36.621,-27.344,1028888.562,-0.030
1627883703.562,-38.574,-34.180,-41.504,-34.668,1028888.562,-0.026
1627883703.564,-28.809,-32.227,-37.109,-30.273,1028888.562,-0.025
1627883703.568,-17.090,-29.297,-30.273,-22.949,1028888.562,-0.022
1627883703.572,-21.484,-30.762,-31.738,-21.973,1028888.562,-0.018
1627883703.576,-28.320,-27.832,-31.738,-19.043,1028888.562,-0.014
1627883703.580,-33.691,-23.926,-34.180,-22.949,1028888.562,-0.010
1627883703.584,-30.762,-29.785,-34.668,-24.902,1028888.562,-0.006
1627883703.588,-26.855,-32.227,-32.227,-26.367,1028888.562,-0.002
1627883703.591,-37.598,-31.738,-38.086,-33.691,1028888.562,0.002
1627883703.595,-40.039,-31.250,-34.668,-34.180,1028888.562,0.006
1627883703.599,-35.156,-33.203,-29.297,-34.180,1028888.562,0.010
1627883703.603,-30.273,-33.203,-32.227,-27.832,1028888.562,0.014
1627883703.607,-31.250,-30.273,-34.180,-25.391,1028888.562,0.018
1627883703.609,-44.434,-32.227,-36.621,-37.109,1028888.562,0.020
1627883703.613,-47.852,-30.762,-33.203,-34.180,1028888.562,0.024
1627883703.617,-36.621,-29.297,-33.203,-26.855,1028888.562,0.027
1627883703.621,-34.668,-30.273,-37.598,-31.738,1028888.625,-0.031
1627883703.625,-43.945,-32.715,-39.551,-36.133,1028888.625,-0.027
1627883703.629,-39.551,-31.250,-37.109,-30.762,1028888.625,-0.023
1627883703.633,-30.762,-27.832,-33.203,-20.996,1028888.625,-0.019
1627883703.636,-35.645,-30.762,-33.203,-20.020,1028888.625,-0.016
1627883703.640,-40.527,-30.762,-33.203,-25.391,1028888.625,-0.012
1627883703.644,-43.457,-30.762,-35.156,-33.203,1028888.625,-0.008
1627883703.648,-40.527,-29.297,-34.180,-38.574,1028888.625,-0.004
1627883703.652,-27.344,-22.949,-32.227,-28.809,1028888.625,0.000
1627883703.654,-28.809,-21.973,-30.762,-27.344,1028888.625,0.016
1627883703.658,-37.598,-25.879,-31.738,-40.039,1028888.625,0.020
1627883703.662,-27.344,-27.832,-35.156,-43.945,1028888.625,0.023
1627883703.666,-18.555,-26.855,-37.598,-47.363,1028888.625,0.027
1627883703.670,-18.555,-25.879,-38.574,-47.363,1028888.688,-0.031
1627883703.674,-24.902,-23.926,-37.109,-44.434,1028888.688,-0.027
1627883703.678,-29.785,-22.461,-36.133,-35.156,1028888.688,-0.023
1627883703.681,-28.320,-27.344,-36.133,-26.367,1028888.688,-0.019
1627883703.685,-37.109,-34.180,-36.621,-36.621,1028888.688,-0.016
1627883703.689,-48.828,-31.738,-35.645,-43.945,1028888.688,-0.012
1627883703.693,-47.852,-29.785,-32.227,-37.598,1028888.688,-0.008
1627883703.697,-42.969,-31.738,-36.621,-39.551,1028888.688,-0.004
1627883703.714,-38.574,-32.227,-37.598,-41.504,1028888.688,-0.000
1627883703.718,-36.621,-30.273,-34.668,-36.621,1028888.688,0.003
1627883703.722,-40.527,-28.320,-35.156,-37.598,1028888.688,0.007
1627883703.726,-34.180,-29.297,-34.180,-35.156,1028888.688,0.011
1627883703.730,-9.277,-27.832,-41.016,-24.414,1028888.688,0.015
1627883703.734,-12.695,-29.297,-38.086,-15.137,1028888.688,0.019
1627883703.738,-35.156,-35.645,-23.438,-20.508,1028888.688,0.023
1627883703.741,-34.180,-35.645,-21.484,-26.367,1028888.688,0.027
1627883703.745,-39.062,-32.227,-27.832,-32.227,1028888.688,0.031
1627883703.749,-41.504,-30.273,-34.180,-28.320,1028888.750,-0.028
1627883703.753,-39.551,-30.762,-29.785,-24.414,1028888.750,-0.024
1627883703.757,-44.922,-33.203,-30.762,-37.109,1028888.750,-0.020
1627883703.759,-37.598,-30.273,-33.691,-37.598,1028888.750,-0.018
1627883703.763,-34.180,-31.738,-34.180,-32.227,1028888.750,-0.014
1627883703.767,-40.527,-38.086,-35.156,-30.273,1028888.750,-0.010
1627883703.771,-42.480,-40.039,-32.715,-28.320,1028888.750,-0.006
1627883703.775,-32.227,-38.086,-33.691,-22.461,1028888.750,-0.002
1627883703.779,-27.832,-34.180,-35.156,-13.672,1028888.750,0.002
1627883703.783,-33.203,-32.715,-30.762,-13.672,1028888.750,0.005
1627883703.786,-34.180,-35.156,-32.227,-14.160,1028888.750,0.009
1627883703.790,-31.738,-32.227,-34.180,-12.695,1028888.750,0.013
1627883703.794,-28.809,-31.738,-29.785,-16.113,1028888.750,0.017
1627883703.798,-30.762,-33.691,-26.855,-22.461,1028888.750,0.021
1627883703.802,-40.527,-34.668,-29.785,-30.762,1028888.750,0.025
1627883703.804,-37.598,-35.645,-31.250,-31.738,1028888.750,0.027
1627883703.808,-23.926,-29.297,-27.344,-21.484,1028888.750,0.031
1627883703.812,-24.414,-28.320,-27.344,-21.484,1028888.812,-0.028
1627883703.816,-32.715,-32.227,-32.227,-25.391,1028888.812,-0.024
1627883703.820,-32.715,-33.691,-33.203,-27.344,1028888.812,-0.020
1627883703.824,-24.902,-33.203,-32.227,-30.762,1028888.812,-0.016
1627883703.828,-22.461,-33.203,-36.133,-26.367,1028888.812,-0.012
1627883703.831,-24.902,-32.715,-33.691,-27.832,1028888.812,-0.008
1627883703.835,-29.785,-33.691,-30.762,-31.738,1028888.812,-0.004
1627883703.839,-29.297,-34.668,-34.668,-31.250,1028888.812,-0.000
1627883703.843,-22.949,-31.250,-34.668,-32.227,1028888.812,0.004
1627883703.847,-27.344,-26.855,-32.715,-35.645,1028888.812,0.008
1627883703.849,-31.250,-31.250,-30.762,-34.668,1028888.812,0.010
1627883703.853,-29.297,-35.156,-31.738,-29.297,1028888.812,0.014
1627883703.857,-26.367,-33.691,-32.227,-25.391,1028888.812,0.017
1627883703.861,-33.203,-33.691,-33.691,-23.926,1028888.812,0.021
1627883703.865,-41.016,-36.133,-33.203,-28.320,1028888.812,0.025
1627883703.869,-35.645,-38.574,-33.691,-32.227,1028888.812,0.029
1627883703.873,-31.250,-37.109,-35.156,-28.809,1028888.875,-0.029
1627883703.876,-28.320,-33.691,-34.668,-26.855,1028888.875,-0.026
1627883703.880,-32.715,-31.738,-34.668,-28.320,1028888.875,-0.022
1627883703.884,-25.879,-26.367,-28.809,-26.855,1028888.875,-0.018
1627883703.888,-18.066,-22.949,-25.391,-21.484,1028888.875,-0.014
1627883703.892,-22.461,-28.809,-27.832,-18.555,1028888.875,-0.010
1627883703.894,-27.832,-29.297,-30.273,-27.832,1028888.875,-0.008
1627883703.898,-30.762,-28.809,-31.738,-35.645,1028888.875,-0.004
1627883703.902,-25.879,-29.785,-32.227,-34.180,1028888.875,-0.000
1627883703.906,-23.926,-27.344,-26.855,-28.809,1028888.875,0.004
1627883703.910,-29.785,-29.785,-29.785,-29.785,1028888.875,0.008
1627883703.914,-32.715,-29.785,-34.668,-34.180,1028888.875,0.012
1627883703.918,-28.320,-30.762,-34.668,-35.156,1028888.875,0.015
1627883703.921,-22.461,-32.227,-32.715,-34.180,1028888.875,0.019
1627883703.925,-32.715,-30.762,-32.715,-36.621,1028888.875,0.023
1627883703.929,-36.621,-29.785,-28.809,-36.621,1028888.875,0.027
1627883703.933,-31.738,-27.344,-26.367,-33.203,1028888.875,0.031
1627883703.937,-32.227,-30.762,-30.762,-32.715,1028888.938,-0.028
1627883703.939,-33.691,-32.227,-30.273,-27.344,1028888.938,-0.025
1627883703.943,-41.992,-32.715,-26.367,-27.344,1028888.938,-0.022
1627883703.947,-41.016,-30.273,-26.855,-30.762,1028888.938,-0.018
1627883703.951,-30.762,-27.832,-29.785,-27.832,1028888.938,-0.014
1627883703.955,-27.832,-28.809,-31.250,-23.438,1028888.938,-0.010
1627883703.959,-31.250,-27.832,-33.203,-33.203,1028888.938,-0.006
1627883703.963,-36.133,-28.320,-34.180,-44.922,1028888.938,-0.002
1627883703.966,-32.227,-32.227,-34.668,-39.551,1028888.938,0.002
1627883703.970,-25.879,-32.227,-37.109,-36.133,1028888.938,0.006
1627883703.974,-33.691,-33.691,-40.039,-48.340,1028888.938,0.010
1627883703.978,-39.062,-32.715,-36.621,-51.270,1028888.938,0.014
1627883703.982,-31.250,-28.809,-34.668,-37.109,1028888.938,0.018
1627883703.984,-23.438,-30.762,-37.598,-30.762,1028888.938,0.020
1627883703.988,-29.297,-31.738,-40.039,-33.691,1028888.938,0.024
1627883703.992,-35.645,-32.227,-36.621,-36.621,1028888.938,0.027
1627883703.996,-30.273,-32.227,-34.668,-31.738,1028889.000,-0.031
1627883704.000,-25.391,-32.715,-36.621,-21.484,1028889.000,-0.027
1627883704.004,-28.809,-34.180,-34.180,-27.832,1028889.000,-0.023
1627883704.008,-44.922,-34.668,-36.621,-31.738,1028889.000,-0.019
1627883704.011,-42.969,-44.434,-36.133,-15.137,1028889.000,-0.016
1627883704.015,-16.602,-39.551,-39.062,-10.254,1028889.000,-0.012
1627883704.019,-23.926,-26.367,-48.828,-33.691,1028889.000,-0.008
1627883704.023,-49.316,-28.809,-47.852,-54.688,1028889.000,-0.004
1627883704.027,-51.758,-32.227,-37.598,-49.805,1028889.000,0.000
1627883704.029,-34.668,-27.832,-34.180,-31.738,1028889.000,0.031
1627883704.033,-33.203,-23.926,-41.504,-36.621,1028889.062,-0.028
