timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627883805.745,-37.598,-30.273,-40.527,-33.691,1028990.688,0.030
1627883805.749,-34.668,-30.762,-39.551,-36.133,1028990.750,-0.028
1627883805.753,-20.508,-30.762,-35.156,-32.227,1028990.750,-0.024
1627883805.757,-12.695,-29.785,-34.180,-35.156,1028990.750,-0.021
1627883805.761,-13.672,-26.855,-32.715,-41.992,1028990.750,-0.017
1627883805.765,-17.090,-24.414,-33.203,-38.086,1028990.750,-0.013
1627883805.769,-26.855,-26.367,-34.668,-28.320,1028990.750,-0.009
1627883805.772,-33.691,-30.273,-38.574,-26.855,1028990.750,-0.005
1627883805.776,-37.598,-23.438,-35.645,-22.461,1028990.750,-0.001
1627883805.780,-38.086,-17.578,-31.250,-17.090,1028990.750,0.003
1627883805.784,-32.227,-24.902,-32.715,-27.344,1028990.750,0.007
1627883805.788,-20.020,-27.832,-33.691,-23.438,1028990.750,0.011
1627883805.790,-13.184,-22.949,-31.738,-10.742,1028990.750,0.013
1627883805.794,-31.738,-32.227,-20.508,-25.391,1028990.750,0.017
1627883805.798,-48.340,-36.621,-16.113,-47.363,1028990.750,0.020
1627883805.802,-37.109,-32.715,-23.926,-41.016,1028990.750,0.024
1627883805.806,-34.668,-32.715,-22.949,-37.109,1028990.750,0.028
1627883805.810,-44.434,-30.273,-23.438,-47.363,1028990.812,-0.030
1627883805.814,-38.086,-31.250,-24.414,-41.992,1028990.812,-0.026
1627883805.817,-44.434,-32.715,-28.809,-45.898,1028990.812,-0.023
1627883805.821,-38.086,-30.762,-32.715,-34.180,1028990.812,-0.019
1627883805.825,-41.504,-36.133,-36.133,-34.180,1028990.812,-0.015
1627883805.829,-45.410,-34.180,-37.109,-46.387,1028990.812,-0.011
1627883805.833,-25.391,-28.320,-31.250,-31.250,1028990.812,-0.007
1627883805.835,-26.855,-27.344,-28.809,-25.391,1028990.812,-0.005
1627883805.839,-38.086,-25.391,-30.273,-26.855,1028990.812,-0.001
1627883805.843,-35.645,-25.879,-30.273,-25.391,1028990.812,0.003
1627883805.847,-30.762,-26.855,-28.809,-24.414,1028990.812,0.007
1627883805.851,-23.926,-25.391,-28.809,-19.531,1028990.812,0.011
1627883805.855,-21.973,-27.344,-30.762,-23.438,1028990.812,0.015
1627883805.859,-30.273,-32.227,-35.156,-30.273,1028990.812,0.019
1627883805.862,-37.598,-32.227,-31.250,-27.344,1028990.812,0.023
1627883805.866,-35.156,-29.297,-28.809,-24.902,1028990.812,0.027
1627883805.870,-27.832,-28.320,-30.762,-27.344,1028990.812,0.030
1627883805.874,-38.574,-31.738,-28.809,-34.180,1028990.875,-0.028
1627883805.878,-41.504,-33.691,-28.320,-35.156,1028990.875,-0.024
1627883805.880,-37.598,-26.855,-32.227,-32.715,1028990.875,-0.009
1627883805.884,-38.086,-24.414,-32.715,-33.203,1028990.875,-0.005
1627883805.888,-40.527,-27.832,-29.297,-37.109,1028990.875,-0.001
1627883805.892,-45.898,-31.250,-31.738,-43.457,1028990.875,0.003
1627883805.896,-37.598,-29.785,-31.738,-35.156,1028990.875,0.007
1627883805.900,-23.926,-24.414,-31.738,-31.738,1028990.875,0.011
1627883805.904,-25.879,-21.484,-29.785,-33.203,1028990.875,0.015
1627883805.907,-30.762,-23.926,-24.414,-39.551,1028990.875,0.019
1627883805.911,-26.367,-25.391,-24.902,-41.504,1028990.875,0.023
1627883805.915,-24.902,-24.902,-24.902,-30.273,1028990.875,0.026
1627883805.919,-28.809,-25.391,-21.973,-27.832,1028990.875,0.030
1627883805.923,-32.227,-26.855,-21.973,-27.344,1028990.938,-0.028
1627883805.925,-27.832,-26.367,-22.461,-25.391,1028990.875,0.023
1627883805.929,-20.508,-28.320,-24.414,-28.320,1028990.875,0.027
1627883805.933,-25.391,-29.297,-31.250,-29.785,1028990.875,0.030
1627883805.937,-41.016,-25.879,-36.133,-32.715,1028990.938,-0.028
1627883805.941,-36.621,-26.367,-35.645,-32.715,1028990.938,-0.024
1627883805.945,-25.391,-24.414,-32.715,-30.273,1028990.938,-0.020
1627883805.949,-25.879,-22.949,-32.715,-32.715,1028990.938,-0.016
1627883805.952,-30.273,-24.414,-32.715,-32.227,1028990.938,-0.013
1627883805.956,-32.227,-22.949,-30.762,-30.762,1028990.938,-0.009
1627883805.960,-20.996,-24.414,-28.320,-24.414,1028990.938,-0.005
1627883805.964,-16.113,-28.320,-30.762,-24.902,1028990.938,-0.001
1627883805.968,-22.949,-28.809,-31.738,-27.344,1028990.938,0.003
1627883805.970,-27.832,-30.762,-28.320,-29.785,1028990.938,0.019
1627883805.974,-31.250,-29.785,-30.273,-31.738,1028990.938,0.023
1627883805.978,-30.273,-29.297,-28.320,-25.391,1028990.938,0.027
1627883805.982,-32.227,-33.691,-28.809,-26.855,1028990.938,0.031
1627883805.986,-40.039,-32.227,-34.668,-31.250,1028991.000,-0.028
1627883805.990,-39.062,-32.227,-35.645,-27.344,1028991.000,-0.024
1627883805.994,-28.809,-30.762,-33.691,-22.949,1028991.000,-0.020
1627883805.997,-31.250,-31.250,-33.691,-25.879,1028991.000,-0.016
1627883806.001,-36.621,-34.668,-32.715,-29.785,1028991.000,-0.012
1627883806.005,-41.504,-37.598,-32.715,-34.668,1028991.000,-0.009
1627883806.009,-41.992,-31.738,-34.180,-34.668,1028991.000,-0.005
1627883806.013,-36.133,-28.320,-36.133,-25.879,1028991.000,-0.001
1627883806.030,-41.016,-29.785,-35.645,-26.367,1028991.000,0.003
1627883806.034,-42.969,-23.438,-29.297,-25.391,1028991.000,0.007
1627883806.038,-36.621,-25.391,-25.391,-26.367,1028991.000,0.010
1627883806.042,-29.297,-32.715,-28.809,-32.715,1028991.000,0.014
1627883806.046,-30.273,-30.762,-30.762,-28.320,1028991.000,0.018
1627883806.050,-35.645,-27.344,-30.762,-28.320,1028991.000,0.022
1627883806.054,-34.668,-28.320,-29.297,-31.250,1028991.000,0.026
1627883806.057,-27.344,-30.762,-27.832,-32.715,1028991.000,0.030
1627883806.061,-32.227,-31.738,-32.227,-40.039,1028991.062,-0.029
1627883806.065,-42.969,-27.344,-35.156,-41.992,1028991.062,-0.025
1627883806.069,-46.875,-28.320,-36.133,-41.016,1028991.062,-0.021
1627883806.073,-36.621,-33.203,-36.621,-42.480,1028991.062,-0.017
1627883806.075,-33.691,-32.715,-37.598,-38.086,1028991.062,-0.014
1627883806.079,-45.410,-33.691,-36.133,-41.016,1028991.062,-0.011
1627883806.083,-53.223,-35.156,-46.875,-49.805,1028991.062,-0.007
1627883806.087,-31.738,-28.809,-47.852,-32.715,1028991.062,-0.003
1627883806.091,-21.484,-29.297,-35.156,-15.625,1028991.062,0.001
1627883806.095,-43.945,-34.668,-30.273,-28.320,1028991.062,0.005
1627883806.099,-55.176,-37.109,-31.738,-42.969,1028991.062,0.009
1627883806.102,-44.434,-37.109,-31.250,-37.109,1028991.062,0.013
1627883806.106,-36.621,-33.203,-24.902,-33.691,1028991.062,0.017
1627883806.110,-35.156,-29.297,-28.809,-27.344,1028991.062,0.021
1627883806.114,-44.434,-34.668,-27.344,-26.367,1028991.062,0.025
1627883806.118,-56.641,-40.039,-27.832,-43.945,1028991.062,0.029
1627883806.120,-39.551,-36.133,-27.832,-38.086,1028991.062,0.030
1627883806.124,-37.598,-35.645,-26.855,-39.062,1028991.125,-0.028
1627883806.128,-48.340,-33.691,-28.320,-47.852,1028991.125,-0.025
1627883806.132,-39.551,-31.250,-24.902,-39.062,1028991.125,-0.021
1627883806.136,-29.297,-30.762,-25.879,-31.738,1028991.125,-0.017
1627883806.140,-30.762,-32.227,-26.855,-35.156,1028991.125,-0.013
1627883806.144,-35.156,-26.855,-20.508,-36.621,1028991.125,-0.009
1627883806.147,-38.574,-23.926,-18.555,-36.621,1028991.125,-0.005
1627883806.151,-34.180,-28.320,-23.438,-32.227,1028991.125,-0.001
1627883806.155,-29.297,-26.855,-23.438,-24.902,1028991.125,0.003
1627883806.159,-29.785,-23.926,-26.855,-24.414,1028991.125,0.007
1627883806.163,-33.691,-27.344,-31.250,-35.645,1028991.125,0.011
1627883806.165,-28.320,-31.738,-29.785,-40.039,1028991.125,0.013
1627883806.169,-21.484,-25.879,-30.762,-32.227,1028991.125,0.017
1627883806.173,-22.949,-23.438,-30.273,-29.785,1028991.125,0.021
1627883806.177,-31.738,-30.273,-30.273,-31.738,1028991.125,0.024
1627883806.181,-33.203,-31.738,-30.762,-30.273,1028991.125,0.028
1627883806.185,-26.855,-28.320,-27.832,-22.949,1028991.188,-0.030
1627883806.189,-28.320,-27.832,-29.297,-27.344,1028991.188,-0.026
1627883806.192,-35.645,-29.297,-30.762,-32.227,1028991.188,-0.022
1627883806.196,-43.457,-33.691,-30.762,-29.785,1028991.188,-0.019
1627883806.200,-43.457,-34.180,-32.227,-25.879,1028991.188,-0.015
1627883806.204,-34.180,-32.715,-29.297,-24.414,1028991.188,-0.011
1627883806.208,-33.203,-32.715,-28.320,-28.809,1028991.188,-0.007
1627883806.210,-36.621,-31.250,-28.320,-33.203,1028991.188,-0.004
1627883806.214,-29.785,-28.320,-32.715,-32.227,1028991.188,-0.000
1627883806.218,-24.902,-27.832,-38.574,-29.297,1028991.188,0.004
1627883806.222,-30.762,-31.738,-36.621,-33.203,1028991.188,0.007
1627883806.226,-46.875,-35.645,-36.621,-40.039,1028991.188,0.011
1627883806.230,-47.852,-34.668,-35.645,-40.039,1028991.188,0.015
1627883806.234,-31.738,-31.738,-35.645,-36.133,1028991.188,0.019
1627883806.237,-31.738,-27.832,-31.738,-25.879,1028991.188,0.023
1627883806.241,-42.480,-27.832,-30.762,-24.414,1028991.188,0.027
1627883806.245,-40.039,-29.297,-40.039,-30.273,1028991.188,0.031
1627883806.249,-31.250,-26.367,-38.086,-23.926,1028991.250,-0.028
1627883806.253,-30.762,-25.879,-33.203,-23.438,1028991.250,-0.024
1627883806.255,-33.691,-29.785,-35.645,-30.762,1028991.250,-0.022
1627883806.259,-36.133,-36.133,-33.691,-33.691,1028991.250,-0.018
1627883806.263,-33.203,-37.598,-29.785,-22.949,1028991.250,-0.015
1627883806.267,-24.414,-31.738,-26.367,-14.648,1028991.250,-0.011
