timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627843953.152,-27.832,-28.809,-32.227,-39.062,989138.125,0.001
1627843953.156,-29.297,-33.691,-34.668,-43.945,989138.125,0.005
1627843953.160,-34.180,-34.668,-36.621,-48.828,989138.125,0.009
1627843953.164,-36.133,-31.250,-35.645,-41.992,989138.125,0.013
1627843953.168,-39.062,-35.156,-33.691,-34.668,989138.125,0.017
1627843953.172,-42.480,-40.527,-29.297,-33.203,989138.125,0.021
1627843953.175,-48.340,-41.504,-30.273,-42.969,989138.125,0.025
1627843953.179,-47.363,-39.062,-29.785,-43.457,989138.125,0.029
1627843953.183,-43.945,-35.645,-22.461,-31.250,989138.188,-0.030
1627843953.187,-36.133,-34.180,-21.973,-28.320,989138.188,-0.026
1627843953.191,-32.227,-30.273,-25.391,-35.156,989138.188,-0.022
1627843953.195,-30.273,-29.297,-23.926,-32.715,989138.188,-0.018
1627843953.198,-18.066,-28.809,-25.391,-19.043,989138.188,-0.016
1627843953.202,0.000,-25.391,-31.250,-19.043,989138.188,-0.012
1627843953.206,-5.859,-23.438,-31.250,-37.109,989138.188,-0.008
1627843953.210,-22.949,-24.414,-28.809,-42.480,989138.188,-0.004
1627843953.214,-25.391,-26.367,-26.855,-33.691,989138.188,-0.000
1627843953.218,-21.973,-25.391,-23.926,-29.297,989138.188,0.003
1627843953.221,-26.855,-24.902,-25.391,-35.156,989138.188,0.007
1627843953.225,-29.297,-27.344,-25.391,-41.016,989138.188,0.011
1627843953.229,-28.809,-30.273,-21.484,-37.598,989138.188,0.015
1627843953.233,-31.738,-32.715,-22.949,-35.645,989138.188,0.019
1627843953.237,-32.227,-27.344,-23.438,-40.527,989138.188,0.023
1627843953.241,-31.738,-22.949,-22.949,-36.621,989138.188,0.027
1627843953.243,-43.945,-29.785,-23.438,-37.598,989138.250,-0.020
1627843953.247,-50.781,-31.250,-22.949,-52.246,989138.250,-0.016
1627843953.251,-51.758,-29.785,-25.391,-55.664,989138.250,-0.012
