timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627843777.051,-43.457,-31.250,-28.809,-39.062,988962.000,0.025
1627843777.055,-41.016,-34.668,-27.832,-41.016,988962.000,0.029
1627843777.059,-38.086,-31.738,-23.926,-39.551,988962.062,-0.030
1627843777.063,-41.016,-35.156,-24.902,-43.457,988962.062,-0.026
1627843777.067,-38.086,-32.715,-21.973,-39.551,988962.062,-0.022
1627843777.071,-41.504,-27.832,-21.484,-39.551,988962.062,-0.018
1627843777.075,-44.922,-24.902,-20.508,-36.621,988962.062,-0.014
1627843777.078,-38.086,-25.879,-18.555,-24.902,988962.062,-0.010
1627843777.082,-32.715,-34.180,-22.949,-26.855,988962.062,-0.007
1627843777.086,-28.320,-35.645,-25.391,-33.691,988962.062,-0.003
1627843777.090,-30.762,-33.203,-26.855,-39.062,988962.062,0.001
1627843777.094,-28.320,-30.762,-29.297,-38.086,988962.062,0.005
1627843777.096,-22.949,-32.715,-29.785,-33.203,988962.062,0.020
1627843777.100,-23.926,-28.809,-27.832,-27.344,988962.062,0.024
1627843777.104,-32.227,-24.414,-29.297,-27.344,988962.062,0.028
1627843777.108,-34.180,-30.762,-31.738,-27.832,988962.125,-0.030
1627843777.112,-30.273,-31.250,-29.297,-32.227,988962.125,-0.027
1627843777.116,-33.203,-31.250,-29.785,-38.086,988962.125,-0.023
1627843777.120,-31.250,-32.227,-26.855,-35.645,988962.125,-0.019
1627843777.123,-26.367,-34.180,-20.996,-32.715,988962.125,-0.015
1627843777.127,-26.855,-38.574,-24.902,-35.645,988962.125,-0.011
1627843777.131,-26.855,-34.668,-22.949,-40.039,988962.125,-0.007
1627843777.135,-28.320,-29.297,-14.160,-37.598,988962.125,-0.003
1627843777.139,-28.320,-34.180,-16.602,-37.109,988962.125,0.001
1627843777.141,-25.391,-35.156,-21.973,-41.016,988962.125,0.004
1627843777.145,-28.320,-35.156,-24.414,-41.504,988962.125,0.008
1627843777.149,-38.086,-38.086,-31.250,-47.852,988962.125,0.012
1627843777.153,-38.086,-33.203,-31.250,-43.945,988962.125,0.016
1627843777.157,-35.645,-33.203,-25.391,-40.527,988962.125,0.020
1627843777.161,-35.645,-32.227,-24.414,-42.480,988962.125,0.024
1627843777.165,-40.039,-26.855,-31.250,-38.086,988962.125,0.028
1627843777.168,-47.363,-29.785,-31.250,-39.062,988962.188,-0.031
1627843777.172,-49.316,-32.227,-27.344,-39.551,988962.188,-0.027
1627843777.176,-47.852,-31.738,-27.832,-35.645,988962.188,-0.023
1627843777.180,-47.363,-34.668,-26.367,-39.062,988962.188,-0.019
1627843777.184,-50.293,-36.133,-28.809,-43.945,988962.188,-0.015
1627843777.201,-53.711,-33.203,-26.855,-41.016,988962.188,-0.012
1627843777.205,-48.828,-32.715,-26.367,-37.598,988962.188,-0.008
1627843777.209,-41.504,-34.180,-30.762,-36.621,988962.188,-0.004
1627843777.213,-42.480,-33.691,-29.297,-41.992,988962.188,-0.000
1627843777.217,-41.016,-33.691,-31.738,-47.363,988962.188,0.003
1627843777.221,-36.621,-32.715,-33.203,-43.457,988962.188,0.007
1627843777.225,-35.156,-30.762,-29.785,-43.945,988962.188,0.011
1627843777.228,-35.645,-32.715,-30.273,-50.781,988962.188,0.015
1627843777.232,-36.621,-33.203,-26.855,-46.875,988962.188,0.019
1627843777.236,-36.621,-30.762,-26.855,-43.457,988962.188,0.023
1627843777.240,-33.203,-30.273,-31.250,-44.922,988962.188,0.027
1627843777.244,-27.344,-25.879,-29.297,-40.527,988962.188,0.031
1627843777.246,-33.691,-27.344,-30.762,-38.574,988962.250,-0.030
1627843777.250,-41.504,-28.809,-29.785,-39.551,988962.250,-0.026
1627843777.254,-38.086,-26.855,-24.902,-38.086,988962.250,-0.022
1627843777.258,-27.832,-26.367,-27.344,-34.668,988962.250,-0.018
1627843777.262,-28.809,-27.832,-26.855,-30.273,988962.250,-0.014
1627843777.266,-31.250,-31.738,-22.461,-34.180,988962.250,-0.010
1627843777.270,-26.367,-30.762,-21.973,-37.598,988962.250,-0.007
1627843777.273,-30.273,-32.227,-25.879,-40.039,988962.250,-0.003
1627843777.277,-33.203,-31.738,-28.809,-42.480,988962.250,0.001
1627843777.281,-39.062,-30.762,-27.344,-35.645,988962.250,0.005
1627843777.285,-38.574,-31.250,-28.320,-38.086,988962.250,0.009
1627843777.289,-36.621,-30.762,-31.738,-47.852,988962.250,0.013
1627843777.291,-35.156,-29.785,-29.297,-44.922,988962.250,0.015
1627843777.295,-35.645,-31.250,-24.414,-43.457,988962.250,0.019
1627843777.299,-42.480,-34.668,-26.367,-47.852,988962.250,0.023
1627843777.303,-45.410,-33.203,-24.414,-46.387,988962.250,0.026
1627843777.307,-43.945,-31.738,-23.926,-42.969,988962.250,0.030
1627843777.311,-42.480,-33.203,-24.902,-49.316,988962.312,-0.028
1627843777.315,-45.898,-35.156,-25.391,-51.270,988962.312,-0.024
1627843777.318,-44.434,-31.250,-26.367,-43.457,988962.312,-0.020
1627843777.322,-40.527,-32.227,-29.297,-39.062,988962.312,-0.017
1627843777.326,-37.598,-37.109,-31.738,-41.016,988962.312,-0.013
1627843777.330,-35.645,-38.086,-29.297,-39.551,988962.312,-0.009
1627843777.334,-34.668,-37.109,-24.414,-34.180,988962.312,-0.005
1627843777.336,-36.133,-39.062,-25.391,-40.527,988962.312,-0.002
1627843777.340,-36.133,-36.133,-25.879,-41.992,988962.312,0.001
1627843777.344,-37.598,-33.203,-26.367,-38.086,988962.312,0.005
1627843777.348,-38.574,-32.715,-28.320,-36.133,988962.312,0.009
1627843777.352,-36.133,-29.297,-23.438,-36.133,988962.312,0.013
1627843777.356,-31.738,-28.320,-26.367,-31.738,988962.312,0.017
1627843777.360,-27.344,-28.320,-31.250,-35.156,988962.312,0.021
1627843777.363,-27.344,-29.297,-29.297,-37.109,988962.312,0.025
1627843777.367,-22.949,-31.738,-27.344,-29.297,988962.312,0.029
1627843777.371,-20.508,-34.668,-29.297,-29.297,988962.375,-0.030
1627843777.375,-26.367,-32.227,-29.785,-33.691,988962.375,-0.026
1627843777.379,-29.785,-28.809,-26.855,-36.133,988962.375,-0.022
1627843777.381,-27.344,-29.785,-28.320,-36.133,988962.375,-0.020
1627843777.385,-31.250,-27.344,-30.273,-37.598,988962.375,-0.016
1627843777.389,-29.297,-20.996,-26.367,-36.621,988962.375,-0.012
1627843777.393,-22.949,-18.555,-22.949,-34.180,988962.375,-0.008
1627843777.397,-24.414,-26.367,-22.461,-36.133,988962.375,-0.005
1627843777.401,-23.438,-31.738,-29.297,-37.598,988962.375,-0.001
1627843777.405,-26.855,-30.762,-35.156,-39.551,988962.375,0.003
1627843777.408,-29.297,-30.762,-35.156,-37.109,988962.375,0.007
1627843777.412,-23.438,-29.785,-33.691,-35.645,988962.375,0.011
1627843777.416,-14.160,-29.785,-31.738,-41.504,988962.375,0.015
1627843777.420,-9.766,-28.809,-31.738,-39.551,988962.375,0.019
1627843777.424,-16.602,-28.320,-31.250,-40.039,988962.375,0.023
1627843777.426,-20.020,-31.738,-31.738,-45.898,988962.375,0.025
1627843777.430,-16.113,-32.227,-30.273,-48.828,988962.375,0.029
1627843777.434,-14.648,-33.691,-31.738,-54.688,988962.438,-0.030
1627843777.438,-19.043,-33.203,-30.762,-47.852,988962.438,-0.026
1627843777.442,-27.832,-32.227,-25.391,-35.156,988962.438,-0.022
1627843777.446,-28.809,-35.156,-27.344,-31.250,988962.438,-0.018
1627843777.450,-30.762,-39.062,-28.809,-33.203,988962.438,-0.014
1627843777.453,-32.227,-39.062,-23.926,-30.762,988962.438,-0.010
1627843777.457,-31.250,-33.203,-25.879,-32.227,988962.438,-0.006
1627843777.461,-33.203,-36.621,-28.320,-37.598,988962.438,-0.003
1627843777.465,-29.297,-39.062,-27.344,-34.668,988962.438,0.001
1627843777.469,-31.738,-31.250,-29.785,-36.133,988962.438,0.005
1627843777.471,-33.691,-28.320,-30.273,-35.156,988962.438,0.021
1627843777.475,-28.320,-26.367,-30.762,-25.391,988962.438,0.025
1627843777.479,-22.461,-25.391,-32.227,-26.855,988962.438,0.029
1627843777.483,-20.996,-30.273,-31.250,-30.762,988962.500,-0.030
1627843777.487,-21.973,-26.367,-30.762,-27.344,988962.500,-0.026
1627843777.491,-20.996,-24.902,-31.738,-30.762,988962.500,-0.022
1627843777.495,-20.020,-27.344,-34.668,-33.203,988962.500,-0.018
1627843777.498,-20.020,-25.391,-33.691,-31.738,988962.500,-0.014
1627843777.502,-17.578,-23.438,-30.762,-31.738,988962.500,-0.010
1627843777.506,-22.461,-25.391,-30.273,-34.668,988962.500,-0.006
1627843777.510,-22.949,-24.902,-26.855,-39.551,988962.500,-0.002
1627843777.514,-14.648,-24.414,-28.809,-37.109,988962.500,0.002
