timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627699453.909,-44.922,-36.133,-39.062,-37.109,844631.500,0.004
1627699453.913,-31.738,-29.785,-34.668,-30.762,844631.500,0.008
1627699453.917,-27.832,-25.879,-32.227,-29.785,844631.500,0.012
1627699453.921,-32.227,-27.344,-28.809,-29.785,844631.500,0.016
1627699453.925,-28.320,-32.227,-28.809,-29.297,844631.500,0.020
1627699453.929,-28.320,-31.250,-33.691,-34.180,844631.500,0.024
1627699453.933,-33.691,-30.273,-35.156,-34.180,844631.500,0.028
1627699453.936,-31.250,-33.691,-34.180,-31.738,844631.562,-0.031
1627699453.940,-34.180,-31.738,-31.738,-32.715,844631.562,-0.027
1627699453.944,-35.645,-34.180,-32.715,-36.133,844631.562,-0.023
1627699453.948,-22.461,-37.598,-30.762,-30.762,844631.562,-0.019
1627699453.952,-22.949,-34.668,-28.320,-26.367,844631.562,-0.015
1627699453.954,-33.203,-33.691,-32.715,-33.691,844631.562,0.001
1627699453.958,-30.273,-34.668,-34.180,-41.504,844631.562,0.005
1627699453.962,-16.602,-33.691,-33.203,-35.645,844631.562,0.009
1627699453.966,-16.113,-29.785,-35.156,-32.715,844631.562,0.013
1627699453.970,-27.344,-29.297,-33.691,-32.227,844631.562,0.017
1627699453.974,-34.180,-28.809,-31.738,-31.250,844631.562,0.021
1627699453.978,-34.180,-31.250,-34.668,-32.227,844631.562,0.025
1627699453.981,-21.973,-30.273,-33.203,-25.879,844631.562,0.029
1627699453.985,-21.484,-22.949,-28.320,-27.344,844631.625,-0.030
1627699453.989,-31.250,-25.391,-29.785,-29.297,844631.625,-0.026
1627699453.993,-25.879,-28.809,-31.250,-28.809,844631.625,-0.022
1627699453.997,-17.090,-23.926,-29.785,-29.785,844631.625,-0.018
1627699454.015,-21.484,-22.949,-27.832,-24.414,844631.625,-0.016
1627699454.019,-29.297,-25.391,-27.344,-22.949,844631.625,-0.012
1627699454.023,-24.902,-24.414,-28.809,-21.973,844631.625,-0.008
1627699454.027,-23.926,-24.414,-28.809,-26.367,844631.625,-0.004
1627699454.031,-32.715,-25.391,-34.180,-36.621,844631.625,0.000
1627699454.035,-35.645,-27.832,-37.598,-40.527,844631.625,0.004
1627699454.039,-41.504,-25.879,-37.598,-41.016,844631.625,0.008
1627699454.042,-40.039,-27.344,-32.715,-44.922,844631.625,0.012
1627699454.046,-40.039,-29.785,-30.762,-44.434,844631.625,0.016
1627699454.050,-44.922,-31.250,-33.691,-42.480,844631.625,0.020
1627699454.054,-45.898,-32.227,-30.762,-46.875,844631.625,0.023
1627699454.058,-44.922,-27.832,-30.273,-46.387,844631.625,0.027
1627699454.060,-39.062,-29.297,-33.691,-45.410,844631.625,0.029
1627699454.064,-37.598,-34.668,-33.203,-47.363,844631.688,-0.029
1627699454.068,-42.480,-35.645,-35.645,-40.527,844631.688,-0.025
1627699454.072,-34.180,-40.527,-38.086,-38.086,844631.688,-0.021
1627699454.076,-30.762,-41.016,-34.180,-38.086,844631.688,-0.017
1627699454.080,-32.715,-38.574,-32.227,-37.109,844631.688,-0.014
1627699454.084,-33.203,-34.180,-30.762,-32.715,844631.688,-0.010
1627699454.087,-36.133,-32.715,-33.203,-34.668,844631.688,-0.006
1627699454.091,-26.855,-34.180,-30.762,-31.738,844631.688,-0.002
1627699454.095,-26.855,-36.133,-33.691,-25.879,844631.688,0.002
1627699454.099,-37.598,-40.527,-40.039,-29.297,844631.688,0.006
1627699454.103,-41.016,-40.527,-42.480,-31.738,844631.688,0.010
1627699454.104,-29.297,-35.645,-41.504,-30.762,844631.688,0.012
1627699454.108,-17.578,-28.320,-36.133,-26.855,844631.688,0.016
1627699454.112,-17.578,-23.926,-32.715,-25.879,844631.688,0.020
1627699454.116,-20.020,-22.949,-32.227,-31.250,844631.688,0.024
1627699454.120,-19.043,-23.926,-33.203,-27.344,844631.688,0.028
1627699454.124,-20.996,-24.414,-36.621,-22.949,844631.750,-0.031
1627699454.128,-29.297,-23.438,-38.574,-26.855,844631.750,-0.027
1627699454.131,-33.691,-28.320,-39.551,-30.273,844631.750,-0.023
1627699454.135,-32.715,-32.715,-42.480,-29.785,844631.750,-0.019
1627699454.139,-21.973,-31.250,-40.039,-28.320,844631.750,-0.015
1627699454.143,-21.973,-31.250,-36.133,-35.156,844631.750,-0.012
1627699454.147,-34.668,-29.297,-36.621,-39.062,844631.750,-0.008
1627699454.150,-40.527,-30.273,-35.645,-38.574,844631.750,-0.005
1627699454.154,-39.062,-33.691,-34.180,-40.527,844631.750,-0.001
1627699454.158,-30.762,-33.691,-35.156,-38.086,844631.750,0.003
1627699454.162,-31.250,-29.785,-33.203,-32.227,844631.750,0.007
1627699454.166,-41.016,-31.738,-30.762,-31.250,844631.750,0.010
1627699454.170,-31.250,-34.668,-33.203,-27.832,844631.750,0.014
1627699454.174,-18.066,-33.203,-31.250,-24.902,844631.750,0.018
1627699454.177,-26.367,-35.156,-28.320,-21.484,844631.750,0.022
1627699454.181,-36.621,-35.156,-31.250,-17.090,844631.750,0.026
1627699454.185,-31.250,-33.203,-33.691,-22.949,844631.750,0.030
1627699454.189,-27.832,-33.691,-34.180,-26.855,844631.812,-0.029
1627699454.193,-31.250,-28.809,-32.227,-27.832,844631.812,-0.025
1627699454.195,-31.738,-24.414,-28.320,-29.785,844631.812,-0.023
1627699454.199,-31.738,-28.320,-33.203,-35.645,844631.812,-0.019
1627699454.203,-28.320,-30.273,-34.180,-34.668,844631.812,-0.015
1627699454.207,-30.273,-27.832,-27.832,-30.762,844631.812,-0.011
1627699454.211,-31.250,-29.297,-30.273,-28.809,844631.812,-0.008
1627699454.215,-34.668,-30.273,-34.668,-29.785,844631.812,-0.004
1627699454.219,-35.156,-32.715,-35.645,-38.574,844631.812,0.000
1627699454.222,-33.203,-34.668,-37.598,-35.156,844631.812,0.004
1627699454.226,-35.645,-35.156,-39.551,-29.297,844631.812,0.008
1627699454.230,-32.715,-33.691,-37.598,-34.180,844631.812,0.012
1627699454.234,-22.949,-31.250,-34.668,-38.574,844631.812,0.016
1627699454.238,-20.020,-29.297,-35.156,-40.527,844631.812,0.020
1627699454.240,-27.344,-31.738,-33.691,-47.363,844631.812,0.022
1627699454.244,-33.691,-32.715,-34.180,-39.551,844631.812,0.026
1627699454.248,-33.203,-34.180,-31.738,-32.715,844631.812,0.030
1627699454.252,-31.738,-34.668,-26.367,-35.156,844631.875,-0.029
1627699454.256,-36.133,-35.156,-27.832,-34.180,844631.875,-0.025
1627699454.260,-45.410,-32.227,-29.297,-35.156,844631.875,-0.021
1627699454.264,-40.527,-28.320,-26.855,-34.180,844631.875,-0.017
1627699454.267,-25.391,-26.367,-28.809,-32.715,844631.875,-0.013
1627699454.271,-23.926,-25.879,-35.156,-35.645,844631.875,-0.009
1627699454.275,-36.621,-28.320,-35.156,-34.668,844631.875,-0.005
1627699454.279,-41.016,-32.227,-34.668,-34.180,844631.875,-0.002
1627699454.283,-28.320,-31.738,-32.715,-33.691,844631.875,0.002
1627699454.285,-21.973,-31.250,-31.738,-30.762,844631.875,0.004
1627699454.289,-34.668,-33.203,-33.691,-22.949,844631.875,0.008
1627699454.293,-44.922,-29.785,-34.668,-26.855,844631.875,0.012
1627699454.297,-38.574,-26.855,-32.227,-31.738,844631.875,0.016
1627699454.301,-31.250,-23.926,-28.320,-26.367,844631.875,0.020
1627699454.305,-30.762,-25.879,-32.227,-21.484,844631.875,0.024
1627699454.309,-38.574,-26.855,-33.203,-18.066,844631.875,0.028
1627699454.312,-37.109,-25.879,-30.762,-25.879,844631.938,-0.031
1627699454.316,-28.320,-26.855,-34.180,-31.250,844631.938,-0.027
1627699454.320,-29.785,-25.879,-35.645,-31.250,844631.938,-0.023
