timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627875541.193,-14.648,-37.109,-37.598,-46.875,1020726.188,-0.021
1627875541.197,-17.578,-41.992,-37.109,-49.805,1020726.188,-0.017
1627875541.201,23.926,-38.086,-31.738,-8.789,1020726.188,-0.013
1627875541.205,32.715,-35.156,-27.344,12.695,1020726.188,-0.009
1627875541.209,-4.395,-33.203,-30.762,-23.438,1020726.188,-0.005
1627875541.213,-20.508,-34.668,-32.715,-53.711,1020726.188,-0.001
1627875541.217,7.812,-35.645,-28.809,-18.555,1020726.188,0.002
1627875541.220,29.297,-36.621,-28.320,11.230,1020726.188,0.006
1627875541.224,13.672,-31.738,-35.645,-16.602,1020726.188,0.010
1627875541.228,-11.719,-28.809,-37.598,-45.410,1020726.188,0.014
1627875541.232,-0.977,-32.715,-34.180,-31.250,1020726.188,0.018
1627875541.236,31.250,-32.715,-36.621,0.977,1020726.188,0.022
1627875541.238,20.996,-31.250,-37.598,-12.207,1020726.250,-0.025
1627875541.242,-12.695,-31.738,-34.180,-52.734,1020726.250,-0.022
1627875541.246,-6.836,-33.691,-34.180,-45.898,1020726.250,-0.018
1627875541.250,32.227,-33.203,-33.691,-13.672,1020726.250,-0.014
1627875541.254,32.715,-33.203,-36.621,-10.254,1020726.250,-0.010
1627875541.258,-10.742,-32.715,-35.156,-41.992,1020726.250,-0.006
1627875541.262,-20.508,-35.156,-28.809,-45.410,1020726.250,-0.002
1627875541.265,11.719,-32.227,-26.367,-6.836,1020726.250,0.002
1627875541.269,27.832,-32.715,-30.762,10.254,1020726.250,0.006
1627875541.273,-6.348,-39.551,-33.691,-26.367,1020726.250,0.010
1627875541.277,-23.438,-33.203,-30.273,-47.363,1020726.250,0.014
1627875541.281,6.348,-27.344,-25.391,-15.625,1020726.250,0.017
1627875541.284,26.855,-33.691,-28.809,16.113,1020726.250,0.021
1627875541.288,8.301,-38.574,-36.133,-4.883,1020726.250,0.025
1627875541.292,-23.926,-40.527,-30.273,-41.992,1020726.250,0.029
1627875541.296,-13.672,-39.062,-21.973,-36.133,1020726.312,-0.030
1627875541.300,21.973,-32.227,-22.461,4.883,1020726.312,-0.026
1627875541.304,15.137,-33.691,-25.879,11.230,1020726.312,-0.022
1627875541.308,-22.949,-41.504,-31.250,-34.668,1020726.312,-0.018
1627875541.311,-18.555,-39.551,-30.273,-38.574,1020726.312,-0.014
1627875541.315,12.207,-41.504,-30.762,0.488,1020726.312,-0.010
1627875541.319,13.184,-38.086,-35.156,3.418,1020726.312,-0.006
1627875541.323,-12.207,-29.785,-34.180,-33.203,1020726.312,-0.002
1627875541.327,-18.066,-31.250,-36.621,-48.340,1020726.312,0.002
1627875541.343,5.371,-31.250,-41.016,-19.043,1020726.312,0.004
1627875541.347,24.902,-30.273,-42.480,7.324,1020726.312,0.008
1627875541.351,3.906,-33.203,-38.574,-26.855,1020726.312,0.012
1627875541.355,-15.137,-29.297,-35.645,-52.734,1020726.312,0.015
1627875541.359,2.930,-30.273,-42.969,-30.762,1020726.312,0.019
1627875541.363,21.484,-37.598,-44.434,-2.930,1020726.312,0.023
1627875541.367,3.418,-37.598,-40.039,-14.648,1020726.312,0.027
1627875541.370,-23.438,-38.086,-35.156,-52.246,1020726.312,0.031
1627875541.374,-12.207,-44.434,-27.832,-41.992,1020726.375,-0.027
1627875541.378,16.113,-44.922,-33.203,0.977,1020726.375,-0.024
1627875541.382,9.766,-41.016,-30.273,0.488,1020726.375,-0.020
1627875541.386,-27.832,-40.039,-26.855,-45.410,1020726.375,-0.016
1627875541.388,-28.320,-38.574,-32.227,-46.875,1020726.375,-0.013
1627875541.392,10.742,-36.133,-29.785,-2.930,1020726.375,-0.010
1627875541.396,15.625,-37.109,-31.250,3.418,1020726.375,-0.006
1627875541.400,-20.508,-38.574,-40.039,-40.527,1020726.375,-0.002
1627875541.404,-22.461,-37.598,-38.574,-51.270,1020726.375,0.002
