timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627882880.555,-30.762,-42.480,-27.344,-29.297,1028065.500,0.028
1627882880.559,-13.672,-37.109,-27.832,-13.184,1028065.562,-0.030
1627882880.563,-30.762,-25.879,-29.297,-29.785,1028065.562,-0.027
1627882880.567,-50.781,-26.367,-28.809,-51.270,1028065.562,-0.023
1627882880.571,-37.109,-27.344,-27.344,-41.016,1028065.562,-0.019
1627882880.575,-28.320,-22.949,-27.344,-27.832,1028065.562,-0.015
1627882880.579,-43.945,-24.902,-33.203,-37.109,1028065.562,-0.011
1627882880.582,-53.223,-27.344,-37.598,-44.434,1028065.562,-0.007
1627882880.586,-42.480,-24.902,-32.715,-40.527,1028065.562,-0.003
1627882880.590,-29.785,-23.438,-32.715,-32.715,1028065.562,0.001
1627882880.594,-30.762,-21.973,-30.273,-35.156,1028065.562,0.005
1627882880.598,-34.668,-22.949,-26.367,-42.969,1028065.562,0.009
1627882880.615,-28.809,-23.926,-27.832,-36.133,1028065.625,-0.009
1627882880.619,-22.949,-23.438,-28.320,-30.762,1028065.625,-0.005
1627882880.623,-24.414,-26.367,-28.809,-33.691,1028065.625,-0.001
1627882880.627,-32.715,-26.855,-27.344,-36.133,1028065.625,0.003
1627882880.631,-38.574,-22.949,-26.367,-40.039,1028065.625,0.007
1627882880.635,-32.227,-22.949,-28.809,-40.527,1028065.625,0.010
1627882880.639,-32.227,-24.414,-28.809,-36.621,1028065.625,0.014
1627882880.642,-39.062,-23.438,-28.320,-37.598,1028065.625,0.018
1627882880.646,-38.574,-23.926,-29.297,-37.598,1028065.625,0.022
1627882880.650,-32.715,-26.367,-27.344,-35.645,1028065.625,0.026
1627882880.654,-23.926,-27.832,-29.297,-31.738,1028065.625,0.030
1627882880.658,-24.902,-28.320,-31.250,-32.715,1028065.688,-0.029
1627882880.645,-31.738,-24.414,-30.762,-39.551,1028065.625,0.007
1627882880.649,-24.902,-20.996,-32.227,-41.992,1028065.625,0.011
1627882880.653,-13.672,-26.855,-34.180,-41.992,1028065.625,0.015
1627882880.657,-19.043,-31.738,-30.762,-43.457,1028065.625,0.019
1627882880.661,-32.227,-31.738,-28.809,-38.086,1028065.625,0.023
1627882880.665,-41.992,-33.203,-29.785,-30.762,1028065.625,0.027
1627882880.669,-43.945,-33.691,-31.738,-24.902,1028065.625,0.031
1627882880.672,-42.969,-30.273,-31.738,-15.137,1028065.688,-0.028
1627882880.676,-42.969,-31.250,-27.344,-15.625,1028065.688,-0.024
1627882880.680,-40.527,-31.738,-26.855,-21.973,1028065.688,-0.020
1627882880.684,-31.738,-29.785,-30.273,-18.555,1028065.688,-0.016
1627882880.688,-23.926,-29.297,-27.832,-16.113,1028065.688,-0.012
1627882880.705,-25.879,-27.344,-27.832,-18.066,1028065.688,-0.009
1627882880.709,-28.320,-28.320,-31.250,-16.602,1028065.688,-0.005
1627882880.713,-24.414,-23.438,-31.250,-6.348,1028065.688,-0.002
1627882880.717,-21.484,-24.414,-31.250,-6.348,1028065.688,0.002
1627882880.721,-31.738,-32.227,-33.691,-24.414,1028065.688,0.006
1627882880.725,-40.039,-30.762,-34.668,-32.715,1028065.688,0.010
1627882880.729,-32.715,-27.344,-36.621,-29.297,1028065.688,0.014
1627882880.732,-26.855,-24.902,-39.551,-27.832,1028065.688,0.018
1627882880.736,-29.785,-20.996,-36.621,-25.879,1028065.688,0.022
1627882880.740,-39.062,-21.484,-32.227,-33.203,1028065.688,0.026
1627882880.744,-41.016,-24.902,-30.762,-39.062,1028065.688,0.030
1627882880.748,-31.738,-25.879,-30.273,-28.320,1028065.750,-0.029
1627882880.750,-34.180,-27.832,-31.738,-29.785,1028065.750,-0.027
1627882880.754,-47.852,-27.344,-27.344,-37.598,1028065.750,-0.023
1627882880.758,-51.270,-25.391,-23.438,-38.086,1028065.750,-0.019
1627882880.762,-40.039,-27.832,-25.879,-35.645,1028065.750,-0.015
1627882880.766,-40.039,-36.133,-33.691,-35.156,1028065.750,-0.012
1627882880.770,-48.340,-35.645,-35.645,-44.922,1028065.750,-0.008
1627882880.774,-49.805,-32.715,-31.250,-45.410,1028065.750,-0.004
1627882880.777,-41.504,-32.227,-33.203,-39.551,1028065.750,0.000
1627882880.781,-34.668,-28.320,-34.180,-31.250,1028065.750,0.004
1627882880.785,-35.156,-28.809,-30.273,-27.344,1028065.750,0.008
1627882880.789,-37.109,-27.832,-31.738,-32.715,1028065.750,0.012
1627882880.793,-31.738,-28.320,-36.621,-33.691,1028065.750,0.016
1627882880.795,-27.832,-29.297,-35.156,-25.391,1028065.750,0.018
1627882880.799,-29.297,-26.367,-29.785,-26.367,1028065.750,0.022
1627882880.803,-37.109,-26.855,-29.785,-35.156,1028065.750,0.026
1627882880.807,-43.457,-32.227,-28.320,-28.809,1028065.750,0.029
1627882880.811,-31.250,-35.645,-29.785,-25.879,1028065.812,-0.029
1627882880.815,-31.738,-32.715,-31.250,-26.855,1028065.812,-0.025
1627882880.819,-41.504,-34.180,-28.809,-31.250,1028065.812,-0.021
1627882880.822,-37.598,-32.715,-26.855,-29.785,1028065.812,-0.017
1627882880.826,-29.297,-28.320,-25.391,-20.020,1028065.812,-0.014
1627882880.830,-26.367,-29.297,-29.297,-22.461,1028065.812,-0.010
1627882880.834,-32.227,-30.762,-30.273,-32.715,1028065.812,-0.006
1627882880.838,-42.480,-29.785,-28.809,-38.574,1028065.812,-0.002
1627882880.840,-30.273,-28.320,-26.367,-30.273,1028065.812,0.000
1627882880.844,-20.996,-25.391,-26.855,-21.973,1028065.812,0.004
1627882880.848,-28.809,-26.367,-29.785,-27.344,1028065.812,0.008
1627882880.852,-31.250,-31.250,-31.738,-26.855,1028065.812,0.012
1627882880.856,-27.344,-30.273,-26.855,-28.320,1028065.812,0.016
