timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627882863.260,-29.785,-27.832,-30.273,-20.996,1028048.250,-0.017
1627882863.264,-23.438,-29.297,-30.762,-22.461,1028048.250,-0.013
1627882863.268,-23.926,-26.855,-26.855,-21.973,1028048.250,-0.010
1627882863.272,-29.297,-24.414,-28.320,-16.113,1028048.250,-0.006
1627882863.276,-29.297,-25.879,-31.738,-18.555,1028048.250,-0.002
1627882863.280,-26.855,-26.855,-35.156,-27.832,1028048.250,0.002
1627882863.284,-26.367,-28.320,-36.621,-28.320,1028048.250,0.006
1627882863.287,-33.691,-28.320,-35.156,-28.320,1028048.250,0.010
1627882863.291,-38.086,-30.273,-33.203,-32.715,1028048.250,0.014
1627882863.295,-37.598,-31.250,-30.762,-35.156,1028048.250,0.018
1627882863.299,-30.762,-30.762,-33.203,-37.109,1028048.250,0.022
1627882863.303,-37.109,-32.227,-36.133,-39.551,1028048.250,0.026
1627882863.305,-42.969,-28.320,-33.203,-37.109,1028048.312,-0.021
1627882863.309,-37.109,-28.320,-34.180,-30.762,1028048.312,-0.018
1627882863.313,-33.203,-31.250,-37.109,-24.414,1028048.312,-0.014
1627882863.317,-35.156,-25.391,-37.109,-26.367,1028048.312,-0.010
1627882863.321,-39.551,-28.320,-39.551,-36.133,1028048.312,-0.006
1627882863.325,-35.645,-32.227,-42.480,-41.992,1028048.312,-0.002
1627882863.329,-30.762,-28.809,-41.016,-34.668,1028048.312,0.002
1627882863.332,-32.227,-31.250,-34.668,-32.227,1028048.312,0.006
1627882863.336,-39.062,-32.715,-35.156,-35.645,1028048.312,0.010
1627882863.340,-41.016,-30.273,-37.109,-29.785,1028048.312,0.014
1627882863.344,-29.297,-29.297,-35.645,-35.645,1028048.312,0.018
1627882863.348,-26.855,-26.855,-34.180,-46.875,1028048.312,0.022
1627882863.350,-42.969,-27.344,-30.762,-45.898,1028048.375,-0.024
1627882863.354,-43.945,-25.879,-29.297,-43.457,1028048.375,-0.020
1627882863.358,-32.715,-24.902,-27.344,-38.574,1028048.375,-0.016
1627882863.362,-33.691,-30.273,-26.855,-30.273,1028048.375,-0.012
1627882863.366,-38.086,-31.250,-25.879,-31.738,1028048.375,-0.008
1627882863.370,-44.434,-33.691,-23.926,-36.133,1028048.375,-0.004
1627882863.374,-42.969,-35.156,-23.926,-35.156,1028048.375,-0.001
1627882863.377,-28.809,-39.062,-25.879,-24.902,1028048.375,0.003
1627882863.381,-15.137,-34.180,-29.785,-11.230,1028048.375,0.007
1627882863.385,-38.086,-27.832,-37.598,-36.133,1028048.375,0.011
1627882863.389,-61.035,-30.273,-40.527,-62.012,1028048.375,0.015
1627882863.393,-36.621,-28.809,-34.180,-41.504,1028048.375,0.019
1627882863.410,-22.461,-27.344,-30.273,-25.391,1028048.375,0.008
1627882863.414,-36.621,-26.367,-31.250,-35.645,1028048.375,0.011
1627882863.418,-39.551,-24.902,-31.250,-41.016,1028048.375,0.015
1627882863.422,-37.598,-30.762,-29.785,-41.992,1028048.375,0.019
1627882863.426,-32.227,-30.273,-34.180,-39.551,1028048.375,0.023
1627882863.430,-25.879,-23.438,-36.621,-32.715,1028048.375,0.027
1627882863.434,-31.250,-26.855,-38.574,-33.203,1028048.375,0.031
1627882863.437,-21.973,-28.320,-37.598,-23.438,1028048.438,-0.028
1627882863.441,-14.160,-26.855,-34.180,-20.996,1028048.438,-0.024
1627882863.445,-30.762,-29.297,-34.668,-31.738,1028048.438,-0.020
1627882863.449,-35.645,-29.297,-30.762,-31.738,1028048.438,-0.016
1627882863.453,-25.879,-27.344,-31.250,-30.273,1028048.438,-0.012
1627882863.455,-22.949,-27.832,-36.621,-35.156,1028048.438,-0.010
1627882863.459,-20.020,-20.508,-34.180,-34.180,1028048.438,-0.006
1627882863.463,-25.391,-18.066,-32.227,-34.668,1028048.438,-0.002
1627882863.467,-29.297,-26.855,-29.297,-36.133,1028048.438,0.002
1627882863.471,-24.414,-30.273,-25.879,-31.250,1028048.438,0.006
1627882863.475,-26.367,-30.762,-30.762,-32.227,1028048.438,0.010
1627882863.479,-41.992,-32.227,-28.809,-38.574,1028048.438,0.013
1627882863.482,-44.434,-31.738,-23.926,-31.250,1028048.438,0.017
1627882863.486,-27.832,-29.297,-23.926,-15.137,1028048.438,0.021
1627882863.490,-24.414,-26.367,-26.855,-20.508,1028048.438,0.025
1627882863.494,-33.203,-25.879,-29.297,-37.109,1028048.438,0.029
1627882863.498,-41.016,-24.902,-29.785,-36.621,1028048.500,-0.029
1627882863.500,-32.715,-23.926,-31.738,-28.809,1028048.500,-0.027
1627882863.504,-29.785,-31.250,-32.715,-31.250,1028048.500,-0.023
1627882863.508,-36.621,-28.809,-33.691,-37.598,1028048.500,-0.019
1627882863.512,-39.551,-20.996,-26.855,-32.715,1028048.500,-0.015
1627882863.516,-40.527,-28.320,-27.832,-32.715,1028048.500,-0.011
1627882863.520,-38.086,-32.227,-30.762,-35.156,1028048.500,-0.007
1627882863.524,-34.668,-29.785,-26.855,-29.785,1028048.500,-0.004
1627882863.527,-38.086,-26.855,-25.391,-23.438,1028048.500,0.000
1627882863.531,-41.016,-28.320,-25.391,-20.508,1028048.500,0.004
1627882863.535,-32.715,-30.762,-28.809,-25.391,1028048.500,0.008
1627882863.539,-24.902,-22.461,-30.273,-31.738,1028048.500,0.012
1627882863.543,-32.715,-21.973,-32.227,-35.156,1028048.500,0.016
1627882863.545,-39.062,-27.344,-34.668,-34.668,1028048.500,0.018
1627882863.549,-31.250,-28.320,-32.715,-31.250,1028048.500,0.022
1627882863.553,-26.367,-25.391,-31.738,-30.273,1028048.500,0.025
