timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627612644.598,-18.066,-28.320,-32.227,-18.555,757808.188,0.018
1627612644.602,-13.184,-20.020,-32.227,-18.066,757808.188,0.022
1627612644.606,-8.301,-13.184,-34.668,-13.672,757808.188,0.026
1627612644.610,-13.672,-5.859,-35.156,-20.020,757808.188,0.030
1627612644.614,-15.137,-0.488,-34.668,-21.973,757808.250,-0.028
1627612644.618,-15.137,0.488,-40.527,-19.043,757808.250,-0.025
1627612644.622,-20.508,6.836,-45.410,-23.926,757808.250,-0.021
1627612644.625,-20.020,20.508,-39.062,-29.785,757808.250,-0.017
1627612644.629,-18.555,20.020,-34.668,-30.273,757808.250,-0.013
1627612644.633,-27.832,4.395,-38.574,-33.691,757808.250,-0.009
1627612644.637,-24.902,2.441,-41.992,-34.668,757808.250,-0.005
1627612644.641,-16.113,7.812,-36.621,-29.297,757808.250,-0.001
1627612644.643,-18.555,-1.465,-33.203,-22.461,757808.250,0.030
1627612644.647,-14.160,-3.906,-33.203,-22.949,757808.312,-0.029
1627612644.651,-16.113,-1.953,-34.180,-28.809,757808.312,-0.025
1627612644.655,-15.137,-6.348,-37.598,-29.297,757808.312,-0.021
1627612644.659,-19.043,-15.137,-44.434,-30.762,757808.312,-0.017
1627612644.663,-31.738,-27.832,-52.246,-33.691,757808.312,-0.013
1627612644.667,-23.926,-23.438,-47.852,-30.762,757808.312,-0.009
1627612644.670,-17.578,-17.090,-49.805,-27.832,757808.312,-0.005
1627612644.674,-25.391,-20.996,-54.199,-26.855,757808.312,-0.001
1627612644.678,-34.668,-21.973,-52.734,-30.762,757808.312,0.002
1627612644.682,-30.762,-4.395,-44.434,-29.297,757808.312,0.006
1627612644.686,-20.508,22.949,-37.598,-25.879,757808.312,0.010
1627612644.718,-23.926,23.438,-36.133,-22.461,757808.312,0.013
1627612644.722,-27.344,19.043,-36.133,-18.066,757808.312,0.017
1627612644.726,-26.367,27.832,-37.598,-22.461,757808.312,0.021
1627612644.730,-20.020,27.832,-41.016,-26.855,757808.312,0.025
1627612644.734,-19.531,34.180,-43.457,-26.855,757808.312,0.029
1627612644.738,-21.484,28.320,-40.527,-30.273,757808.375,-0.029
1627612644.742,-25.879,7.324,-38.086,-35.645,757808.375,-0.026
1627612644.745,-31.738,-18.066,-41.016,-37.598,757808.375,-0.022
1627612644.749,-31.738,-43.457,-42.480,-33.203,757808.375,-0.018
1627612644.753,-30.762,-43.457,-42.969,-30.762,757808.375,-0.014
1627612644.757,-40.039,-44.922,-45.898,-36.133,757808.375,-0.010
1627612644.761,-36.621,-46.387,-43.457,-35.156,757808.375,-0.006
1627612644.748,-24.902,-42.480,-41.504,-31.738,757808.312,0.029
1627612644.752,-27.344,-38.086,-44.434,-36.621,757808.375,-0.029
1627612644.756,-36.621,-29.297,-41.992,-45.410,757808.375,-0.026
1627612644.760,-38.574,-43.945,-41.992,-46.387,757808.375,-0.022
1627612644.764,-31.250,-87.402,-45.898,-43.945,757808.375,-0.018
1627612644.768,-31.738,-122.070,-45.410,-43.457,757808.375,-0.014
1627612644.772,-31.738,-118.164,-41.016,-42.480,757808.375,-0.010
