timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1627842367.595,-98.145,-43.945,-41.992,-41.504,987552.562,0.024
1627842367.599,-86.426,-35.156,-41.504,-36.621,987552.562,0.028
1627842367.603,-81.543,-37.109,-39.551,-40.039,987552.625,-0.031
1627842367.607,-85.449,-42.480,-35.645,-42.969,987552.625,-0.027
1627842367.611,-83.008,-43.945,-40.527,-41.016,987552.625,-0.023
1627842367.615,-82.031,-40.527,-43.457,-43.457,987552.625,-0.019
1627842367.619,-82.520,-40.527,-41.016,-44.922,987552.625,-0.015
1627842367.622,-78.613,-42.480,-42.480,-41.992,987552.625,-0.011
1627842367.626,-83.984,-40.527,-43.457,-43.945,987552.625,-0.007
1627842367.630,-104.004,-39.062,-42.480,-50.293,987552.625,-0.003
1627842367.634,-73.242,-37.598,-39.551,-49.316,987552.625,0.001
1627842367.638,-53.711,-39.062,-41.992,-50.293,987552.625,0.005
1627842367.638,-53.711,-39.062,-41.992,-50.293,987552.625,0.005
1627842367.640,-37.598,-40.039,-43.945,-56.641,987552.625,0.003
1627842367.644,24.414,-39.551,-37.109,-54.688,987552.625,0.007
1627842367.648,56.641,-39.551,-32.227,-48.340,987552.625,0.011
1627842367.652,67.383,-40.527,-36.621,-44.922,987552.625,0.015
1627842367.656,48.340,-37.598,-36.621,-44.434,987552.625,0.019
1627842367.660,15.625,-36.621,-36.621,-41.504,987552.625,0.023
1627842367.664,-0.488,-36.621,-39.062,-37.598,987552.625,0.027
1627842367.667,-6.348,-35.156,-39.551,-39.062,987552.625,0.031
1627842367.671,-47.852,-34.668,-33.691,-35.156,987552.688,-0.028
1627842367.675,-88.379,-32.227,-27.344,-31.250,987552.688,-0.024
1627842367.679,-57.617,-35.156,-29.297,-34.180,987552.688,-0.020
1627842367.683,-30.762,-33.203,-33.691,-33.691,987552.688,-0.016
1627842367.700,-23.438,-32.715,-36.133,-31.250,987552.688,-0.014
1627842367.704,27.344,-34.668,-38.086,-29.297,987552.688,-0.010
1627842367.708,59.082,-31.250,-37.109,-29.297,987552.688,-0.006
1627842367.712,74.707,-31.250,-37.598,-32.227,987552.688,-0.002
1627842367.716,87.402,-31.250,-38.574,-35.645,987552.688,0.002
1627842367.720,89.844,-29.297,-37.109,-40.039,987552.688,0.006
1627842367.724,96.680,-30.273,-33.203,-41.016,987552.688,0.010
1627842367.727,87.891,-29.297,-28.809,-38.574,987552.688,0.014
1627842367.731,74.707,-26.855,-32.227,-35.156,987552.688,0.017
1627842367.735,69.824,-28.809,-33.691,-28.809,987552.688,0.021
1627842367.739,50.781,-30.273,-33.691,-27.344,987552.688,0.025
1627842367.743,30.273,-29.785,-35.645,-28.809,987552.688,0.029
1627842367.745,26.855,-34.668,-38.574,-28.320,987552.688,0.031
1627842367.749,40.039,-32.227,-37.109,-26.855,987552.750,-0.028
1627842367.753,46.387,-27.344,-34.668,-23.438,987552.750,-0.024
1627842367.757,38.574,-30.762,-32.715,-25.391,987552.750,-0.020
1627842367.761,34.668,-35.645,-34.180,-31.250,987552.750,-0.016
1627842367.765,33.203,-40.039,-34.668,-38.086,987552.750,-0.012
1627842367.769,35.645,-34.180,-28.809,-32.227,987552.750,-0.008
1627842367.772,31.738,-30.762,-29.785,-29.297,987552.750,-0.004
1627842367.776,23.926,-35.156,-32.227,-28.809,987552.750,-0.000
1627842367.780,23.926,-40.039,-34.180,-22.949,987552.750,0.004
1627842367.784,19.531,-36.133,-32.227,-27.832,987552.750,0.008
1627842367.788,16.602,-31.738,-27.832,-31.738,987552.750,0.012
1627842367.790,16.113,-37.109,-25.879,-24.414,987552.750,0.014
1627842367.794,12.695,-35.645,-23.926,-21.973,987552.750,0.018
1627842367.798,3.906,-39.062,-28.809,-29.785,987552.750,0.021
1627842367.802,-3.418,-43.945,-25.391,-31.250,987552.750,0.025
1627842367.806,-5.859,-40.527,-21.484,-26.855,987552.750,0.029
1627842367.810,-11.719,-37.598,-19.531,-29.785,987552.812,-0.029
1627842367.814,-12.695,-36.621,-17.090,-29.297,987552.812,-0.025
1627842367.817,-16.602,-31.738,-22.949,-20.508,987552.812,-0.022
1627842367.821,-22.949,-28.320,-21.484,-22.461,987552.812,-0.018
1627842367.825,-40.039,-28.809,-19.531,-21.973,987552.812,-0.014
1627842367.829,-59.570,-24.414,-23.926,-19.043,987552.812,-0.010
1627842367.833,-59.570,-19.531,-18.066,-20.020,987552.812,-0.006
1627842367.835,-62.012,-18.555,-9.766,-16.113,987552.812,-0.003
1627842367.839,-61.035,-18.066,-6.836,-12.695,987552.812,0.001
1627842367.843,-72.266,-20.508,-2.441,-13.184,987552.812,0.005
1627842367.847,-81.055,-19.531,-4.395,-15.625,987552.812,0.009
1627842367.851,-62.012,-19.531,-6.836,-17.578,987552.812,0.012
1627842367.855,-54.688,-20.996,-4.395,-14.648,987552.812,0.016
1627842367.859,-69.824,-20.508,-4.395,-8.789,987552.812,0.020
1627842367.862,-78.125,-18.066,-6.348,-1.465,987552.812,0.024
1627842367.866,-74.219,-10.742,0.000,1.465,987552.812,0.028
1627842367.870,-74.219,-8.789,-0.977,-3.418,987552.875,-0.031
1627842367.874,-77.637,-11.719,-4.395,-0.488,987552.875,-0.027
1627842367.878,-76.172,-13.672,-1.953,0.488,987552.875,-0.023
1627842367.880,-75.195,-16.602,-2.930,-2.441,987552.875,-0.021
1627842367.884,-65.430,-14.648,-3.906,-2.930,987552.875,-0.017
1627842367.888,-57.617,-15.137,-1.953,2.930,987552.875,-0.013
1627842367.892,-64.453,-18.555,-3.906,1.465,987552.875,-0.010
1627842367.896,-72.754,-15.625,-7.324,-1.953,987552.875,-0.006
1627842367.900,-63.965,-12.207,-8.301,-0.977,987552.875,-0.002
1627842367.904,-49.805,-10.742,-12.207,-2.930,987552.875,0.002
1627842367.907,-47.852,-11.719,-8.789,-5.859,987552.875,0.006
1627842367.911,-51.758,-12.695,-2.441,-13.184,987552.875,0.010
1627842367.915,-61.523,-9.766,-3.418,-19.043,987552.875,0.014
1627842367.919,-63.965,-16.602,-5.371,-24.902,987552.875,0.018
1627842367.923,-56.641,-20.020,-9.766,-29.297,987552.875,0.022
1627842367.925,-62.500,-16.113,-14.648,-24.414,987552.875,0.024
1627842367.929,-77.148,-19.043,-12.207,-22.461,987552.875,0.028
1627842367.933,-88.867,-16.602,-7.324,-25.391,987552.938,-0.031
1627842367.937,-87.402,-13.184,-7.324,-21.973,987552.938,-0.027
1627842367.941,-88.379,-16.602,-15.137,-21.973,987552.938,-0.023
1627842367.945,-93.262,-16.602,-18.066,-23.438,987552.938,-0.019
1627842367.949,-73.242,-17.090,-14.160,-18.066,987552.938,-0.015
1627842367.952,-64.453,-25.391,-16.113,-18.066,987552.938,-0.011
1627842367.956,-85.449,-27.832,-18.555,-20.508,987552.938,-0.007
1627842367.960,-96.680,-25.391,-18.066,-21.484,987552.938,-0.004
1627842367.964,-99.121,-25.879,-17.090,-23.926,987552.938,0.000
1627842367.968,-97.168,-28.320,-17.578,-22.461,987552.938,0.004
