,TP9,AF7,AF8,TP10
0,-38.086,-57.617,-29.785,-55.176
1,-42.969,-58.105,-30.273,-57.129
2,-66.895,-61.035,-28.32,-64.941
3,-71.777,-58.594,-24.414,-62.988
4,-53.223,-55.176,-27.344,-58.594
5,-42.969,-51.758,-26.367,-53.223
6,-59.082,-48.34,-25.391,-46.387
7,-62.012,-43.457,-25.391,-47.363
8,-49.316,-44.434,-22.461,-45.898
9,-41.016,-43.945,-27.832,-45.898
10,-44.434,-43.457,-34.668,-48.828
11,-42.48,-41.016,-34.668,-38.574
12,-29.297,-35.645,-29.297,-30.273
13,-28.32,-39.551,-28.809,-38.574
14,-37.109,-41.992,-34.18,-47.852
15,-35.156,-39.062,-34.18,-47.852
16,-19.531,-28.32,-32.227,-41.504
17,-6.836,-23.926,-34.18,-35.645
18,-21.973,-30.762,-31.25,-47.363
19,-52.734,-30.762,-30.273,-64.941
20,-54.199,-33.691,-32.715,-61.523
21,-30.273,-29.785,-28.809,-42.969
22,-24.414,-22.949,-26.367,-37.598
23,-31.738,-27.344,-24.414,-37.598
24,-41.992,-29.297,-21.484,-38.086
25,-43.945,-27.344,-22.461,-43.945
26,-44.434,-26.855,-19.531,-52.246
27,-59.082,-31.25,-18.066,-55.664
28,-71.289,-33.691,-17.578,-45.41
29,-57.129,-28.809,-17.09,-33.691
30,-42.48,-26.855,-17.09,-32.715
31,-60.059,-30.762,-16.113,-38.086
32,-71.777,-31.738,-20.508,-38.086
33,-53.711,-31.25,-24.902,-25.879
34,-37.109,-32.715,-24.902,-27.344
35,-41.992,-37.598,-21.973,-33.691
36,-52.734,-34.668,-18.555,-25.879
37,-52.734,-27.832,-18.555,-27.344
38,-42.969,-30.762,-21.973,-35.645
39,-37.598,-29.785,-21.973,-38.086
40,-37.109,-23.438,-20.996,-33.691
41,-41.016,-22.949,-23.438,-34.18
42,-37.598,-27.344,-24.414,-41.992
43,-30.762,-30.273,-23.926,-45.898
44,-41.992,-28.32,-23.438,-44.434
45,-51.27,-25.879,-24.902,-43.457
46,-42.969,-26.855,-24.414,-43.945
47,-39.062,-33.203,-22.949,-52.246
48,-51.758,-33.203,-24.414,-56.641
49,-63.965,-33.203,-24.902,-48.828
50,-54.199,-34.18,-22.949,-41.504
51,-42.48,-31.25,-22.949,-41.016
52,-46.387,-26.855,-27.344,-49.316
53,-48.828,-23.438,-26.367,-43.945
54,-52.734,-26.855,-26.367,-41.504
55,-44.434,-32.715,-26.855,-44.434
56,-35.156,-34.668,-24.902,-38.574
57,-41.016,-29.785,-22.949,-34.668
58,-38.574,-27.344,-26.855,-29.297
59,-29.297,-31.738,-27.832,-28.809
60,-21.484,-31.25,-22.461,-33.691
61,-24.414,-22.949,-19.531,-32.227
62,-34.18,-23.926,-21.484,-36.133
63,-27.832,-28.809,-28.32,-42.969
64,-13.672,-24.414,-34.18,-41.504
65,-16.602,-23.438,-32.715,-33.203
66,-31.25,-25.879,-26.367,-33.203
67,-39.062,-27.832,-27.344,-34.668
68,-26.855,-28.32,-27.832,-31.25
69,-27.344,-29.297,-26.367,-38.086
70,-42.969,-28.32,-25.879,-41.016
71,-45.898,-24.902,-28.809,-37.109
72,-39.062,-25.391,-30.273,-33.691
73,-39.551,-28.32,-29.297,-34.18
74,-50.781,-30.273,-30.273,-37.109
75,-54.688,-29.297,-27.344,-28.32
76,-40.527,-26.367,-25.391,-19.531
77,-23.926,-21.973,-25.391,-16.602
78,-26.855,-20.996,-21.484,-16.113
79,-42.48,-23.438,-21.973,-18.555
80,-41.504,-22.461,-23.438,-26.367
81,-25.391,-20.02,-20.996,-27.832
82,-16.602,-21.484,-19.043,-20.02
83,-28.809,-22.949,-24.414,-22.461
84,-42.969,-17.578,-30.762,-33.691
85,-27.344,-14.648,-30.273,-36.133
86,-16.113,-19.531,-27.832,-31.25
87,-35.156,-20.996,-22.949,-29.785
88,-47.363,-21.484,-20.02,-33.203
89,-34.668,-23.438,-18.066,-31.25
90,-33.203,-24.414,-20.996,-25.879
91,-45.41,-23.926,-30.762,-30.762
92,-53.223,-26.855,-28.809,-34.668
93,-55.664,-28.809,-21.973,-37.109
94,-50.293,-26.855,-23.438,-38.574
95,-51.27,-17.09,-26.855,-40.527
96,-61.523,-16.602,-28.809,-39.551
97,-54.688,-22.949,-26.855,-27.832
98,-42.48,-25.391,-24.902,-22.949
99,-48.34,-26.855,-28.32,-30.273
100,-58.594,-23.438,-32.227,-35.156
101,-57.617,-22.461,-34.18,-33.203
102,-39.551,-24.414,-29.785,-26.855
103,-35.645,-24.414,-21.973,-27.344
104,-47.363,-23.926,-20.02,-26.367
105,-46.875,-21.484,-21.484,-21.484
106,-40.527,-24.902,-21.484,-26.367
107,-37.598,-26.367,-20.508,-31.25
108,-45.41,-25.391,-26.855,-31.738
109,-56.152,-30.762,-29.785,-29.785
110,-46.387,-26.855,-26.367,-26.367
111,-25.879,-15.137,-29.297,-22.949
112,-33.691,-17.09,-30.273,-33.691
113,-47.363,-20.996,-22.949,-29.297
114,-49.316,-20.02,-18.066,-18.066
115,-46.387,-23.438,-26.367,-32.715
116,-43.457,-20.996,-33.691,-42.48
117,-51.758,-18.066,-24.902,-34.18
118,-54.199,-19.043,-18.066,-29.297
119,-40.039,-19.531,-21.484,-28.809
120,-30.273,-22.949,-24.902,-29.785
121,-39.062,-21.484,-27.344,-29.297
122,-47.852,-16.113,-28.809,-27.832
123,-45.41,-18.066,-26.855,-26.367
124,-43.945,-20.02,-23.926,-25.879
125,-49.805,-23.926,-20.02,-22.461
126,-52.246,-23.438,-24.902,-19.043
127,-44.922,-17.578,-31.738,-22.949
128,-35.645,-19.043,-34.668,-28.809
129,-41.016,-19.043,-32.227,-32.227
130,-54.688,-13.672,-27.832,-41.016
131,-53.223,-17.09,-31.25,-43.945
132,-34.18,-22.461,-32.715,-36.621
133,-28.809,-18.555,-31.25,-33.691
134,-45.898,-20.996,-39.551,-46.875
135,-42.969,-27.344,-38.086,-51.27
136,-34.668,-23.926,-33.691,-49.805
137,-33.203,-20.508,-33.691,-55.176
138,-41.016,-23.438,-32.715,-44.922
139,-45.41,-24.414,-32.715,-36.621
140,-32.715,-28.32,-31.25,-28.809
141,-27.344,-28.32,-27.344,-21.484
142,-41.992,-22.461,-25.391,-27.832
143,-60.059,-26.367,-24.902,-35.156
144,-53.223,-28.809,-24.902,-33.691
145,-39.062,-30.273,-25.879,-29.785
146,-39.062,-30.762,-22.949,-24.902
147,-50.293,-25.391,-21.484,-20.996
148,-51.27,-27.344,-22.461,-18.066
149,-35.645,-29.297,-18.555,-14.16
150,-37.598,-25.879,-19.531,-14.16
151,-47.852,-26.367,-28.32,-19.531
152,-48.828,-24.414,-30.762,-15.137
153,-43.457,-26.367,-29.297,-20.02
154,-40.527,-28.809,-26.855,-26.855
155,-48.828,-26.855,-24.414,-25.879
156,-58.594,-27.344,-28.809,-28.32
157,-48.828,-27.832,-28.32,-29.785
158,-36.621,-24.414,-25.879,-30.273
159,-51.27,-27.832,-25.391,-35.156
160,-71.289,-33.691,-30.273,-41.992
161,-62.988,-31.738,-34.668,-36.621
162,-44.434,-29.297,-28.32,-26.367
163,-41.992,-31.738,-22.949,-20.02
164,-54.199,-30.762,-25.391,-26.855
165,-62.012,-26.367,-24.902,-37.109
166,-51.27,-25.391,-20.996,-33.203
167,-46.387,-29.785,-20.996,-25.879
168,-52.246,-29.297,-23.926,-30.273
169,-45.898,-20.996,-23.438,-29.297
170,-37.109,-19.043,-21.484,-21.973
171,-30.273,-23.438,-23.926,-25.391
172,-36.133,-26.367,-20.508,-29.785
173,-41.504,-29.785,-20.508,-30.762
174,-34.668,-28.32,-27.832,-32.715
175,-27.832,-27.344,-31.25,-32.715
176,-33.691,-32.715,-29.785,-35.156
177,-43.945,-32.227,-31.738,-38.086
178,-44.434,-34.18,-31.738,-37.598
179,-32.715,-34.18,-29.785,-35.156
180,-29.785,-36.133,-30.762,-35.645
181,-41.504,-39.062,-32.715,-33.203
182,-45.898,-41.992,-33.203,-28.809
183,-34.18,-41.504,-34.668,-22.461
184,-28.809,-38.574,-34.668,-19.531
185,-44.922,-46.875,-30.762,-20.02
186,-54.688,-50.293,-22.461,-15.137
187,-34.668,-48.34,-20.02,-9.277
188,-14.16,-46.875,-22.461,-5.859
189,-17.578,-41.992,-22.949,-0.977
190,-25.879,-41.992,-20.02,-3.418
191,-31.738,-45.41,-23.438,-19.043
192,-26.855,-48.34,-27.344,-27.344
193,-26.367,-55.176,-26.855,-22.949
194,-41.016,-56.641,-28.809,-21.973
195,-49.316,-55.176,-30.762,-29.297
196,-36.133,-55.176,-30.273,-31.25
197,-30.762,-50.781,-30.762,-30.762
198,-38.086,-46.875,-32.227,-23.438
199,-39.551,-43.457,-35.156,-21.973
200,-36.621,-41.992,-29.785,-26.367
201,-28.809,-46.387,-27.832,-27.832
202,-34.668,-44.922,-32.227,-29.785
203,-52.246,-43.945,-32.227,-27.832
204,-43.945,-42.48,-27.344,-19.043
205,-28.809,-41.992,-20.996,-14.648
206,-45.898,-48.34,-20.996,-15.625
207,-55.664,-45.898,-24.414,-11.719
208,-43.945,-46.387,-22.949,-11.719
209,-35.645,-46.875,-26.855,-19.531
210,-34.668,-36.133,-32.715,-27.344
211,-45.41,-28.32,-29.297,-27.832
212,-54.688,-32.715,-20.02,-26.855
213,-45.898,-36.621,-19.531,-17.578
214,-38.086,-35.645,-26.855,-20.996
215,-41.504,-36.133,-28.32,-27.344
216,-49.805,-32.715,-28.32,-31.738
217,-48.34,-31.25,-28.32,-41.504
218,-34.18,-27.832,-29.297,-37.598
219,-32.715,-24.414,-31.738,-25.391
220,-43.945,-25.879,-33.203,-22.949
221,-35.645,-24.902,-29.297,-19.043
222,-21.973,-21.973,-22.949,-17.578
223,-34.18,-23.438,-18.066,-24.414
224,-51.27,-23.926,-19.043,-27.832
225,-47.852,-24.414,-21.973,-27.344
226,-34.668,-27.344,-20.996,-30.762
227,-35.156,-27.832,-18.066,-28.32
228,-47.852,-31.25,-20.508,-20.02
229,-42.969,-32.715,-21.484,-10.742
230,-27.832,-20.996,-23.926,-8.301
231,-25.879,-20.02,-29.785,-18.066
232,-37.598,-24.902,-33.203,-28.809
233,-45.41,-20.996,-32.715,-31.25
234,-36.621,-20.508,-34.18,-28.32
235,-28.809,-19.531,-37.598,-31.25
236,-39.551,-20.996,-38.086,-33.203
237,-52.734,-25.391,-37.109,-32.715
238,-44.922,-23.438,-32.715,-31.738
