,TP9,AF7,AF8,TP10
0,-33.691,-28.809,-30.762,-34.668
1,-22.949,-30.762,-31.738,-29.297
2,-20.996,-27.832,-31.25,-24.414
3,-35.645,-25.391,-30.273,-31.738
4,-47.852,-31.738,-32.227,-39.551
5,-45.41,-35.156,-32.227,-36.133
6,-37.598,-31.738,-34.18,-35.156
7,-35.645,-26.367,-33.203,-34.18
8,-39.551,-24.414,-29.297,-34.668
9,-36.133,-25.879,-27.344,-34.668
10,-26.855,-24.902,-26.367,-28.32
11,-27.344,-23.438,-26.367,-25.391
12,-34.668,-23.438,-25.879,-25.391
13,-32.715,-23.438,-29.297,-23.926
14,-21.973,-23.926,-31.25,-23.926
15,-25.391,-21.973,-26.855,-22.461
16,-33.691,-19.531,-24.902,-25.879
17,-32.227,-20.02,-26.367,-28.809
18,-25.879,-22.949,-31.25,-18.555
19,-19.043,-26.367,-33.691,-18.555
20,-28.32,-27.832,-27.344,-28.809
21,-37.598,-29.785,-31.25,-37.109
22,-33.691,-27.832,-33.691,-40.039
23,-27.832,-23.438,-26.367,-39.062
24,-34.668,-22.949,-26.855,-41.504
25,-43.945,-24.902,-32.227,-42.969
26,-41.992,-27.344,-35.645,-42.48
27,-35.645,-27.832,-33.203,-37.598
28,-34.18,-28.32,-30.273,-32.227
29,-40.039,-28.32,-27.344,-32.227
30,-37.109,-25.879,-22.949,-32.227
31,-27.832,-29.785,-27.832,-34.18
32,-30.762,-34.18,-30.762,-36.621
33,-37.598,-35.645,-31.25,-37.109
34,-29.297,-30.762,-28.809,-28.32
35,-19.043,-27.344,-24.902,-17.09
36,-20.996,-30.762,-24.902,-10.254
37,-32.715,-34.668,-28.32,-15.625
38,-24.902,-41.504,-21.973,-2.93
39,-4.883,-29.785,-26.855,5.859
40,-17.09,-18.555,-34.18,-17.09
41,-46.387,-31.25,-24.902,-30.762
42,-47.852,-27.344,-22.949,-26.367
43,-29.297,-20.02,-30.273,-16.113
44,-21.484,-25.391,-38.086,-16.113
45,-34.668,-32.715,-34.18,-25.879
46,-45.41,-32.715,-29.785,-33.691
47,-37.109,-28.32,-30.273,-31.25
48,-34.18,-31.738,-35.156,-32.227
49,-35.645,-30.273,-32.227,-33.691
50,-42.48,-25.879,-27.832,-35.645
51,-42.48,-29.785,-29.785,-36.621
52,-25.879,-29.785,-30.273,-28.809
53,-20.02,-28.809,-32.715,-28.32
54,-31.25,-34.668,-36.621,-33.691
55,-35.156,-34.668,-37.109,-32.715
56,-29.785,-28.809,-30.762,-25.391
57,-19.043,-22.949,-25.391,-20.996
58,-20.996,-23.438,-27.344,-25.391
59,-33.203,-25.391,-30.762,-30.762
60,-37.109,-29.297,-28.809,-30.762
61,-24.414,-31.25,-27.832,-27.344
62,-18.066,-30.273,-31.25,-29.785
63,-28.32,-27.344,-29.297,-32.715
64,-30.762,-26.855,-28.32,-32.227
65,-23.926,-26.855,-34.18,-24.902
66,-21.973,-24.902,-36.133,-22.949
67,-39.551,-29.785,-32.227,-29.297
68,-45.898,-30.273,-27.344,-32.715
69,-32.715,-30.762,-27.832,-36.621
70,-26.367,-28.809,-28.32,-30.762
71,-29.297,-24.902,-25.391,-28.809
72,-29.297,-26.855,-25.391,-34.18
73,-27.344,-28.809,-29.785,-33.691
74,-22.949,-29.785,-29.785,-26.367
75,-25.391,-27.344,-28.809,-23.926
76,-28.809,-26.855,-29.785,-27.832
77,-28.809,-28.32,-33.203,-29.297
78,-24.902,-24.902,-31.25,-25.879
79,-24.902,-24.902,-30.273,-21.973
80,-30.273,-23.926,-28.32,-24.902
81,-26.855,-25.879,-28.809,-29.785
82,-21.484,-24.902,-31.738,-27.344
83,-19.531,-23.926,-31.25,-24.414
