,TP9,AF7,AF8,TP10
0,-31.738,-37.109,-36.133,-24.902
1,-17.578,-38.086,-33.203,-4.395
2,-33.203,-37.598,-33.203,-19.043
3,-47.363,-33.691,-36.621,-41.504
4,-38.086,-33.691,-38.574,-29.785
5,-24.902,-39.062,-35.156,-10.254
6,-27.832,-35.156,-30.762,-22.461
7,-44.434,-28.809,-32.715,-48.34
8,-39.062,-30.273,-38.086,-48.34
9,-26.855,-30.762,-43.457,-28.32
10,-32.227,-30.762,-40.039,-25.879
11,-48.828,-29.785,-37.598,-50.781
12,-43.457,-24.902,-32.227,-53.223
13,-18.555,-19.043,-22.949,-21.973
14,-8.301,-17.09,-24.902,-9.277
15,-33.203,-21.484,-29.297,-40.527
16,-45.41,-23.438,-31.738,-54.199
17,-31.738,-22.949,-29.785,-38.086
18,-25.391,-24.902,-26.367,-21.973
19,-29.785,-24.414,-21.484,-27.344
20,-40.527,-23.926,-21.973,-50.293
21,-31.25,-22.949,-24.414,-37.109
22,-10.254,-20.996,-26.855,-6.836
23,-16.113,-18.066,-32.227,-20.02
24,-36.621,-20.996,-31.25,-51.27
25,-35.156,-22.461,-30.273,-48.34
26,-17.09,-22.461,-33.203,-20.996
27,-14.648,-26.855,-35.645,-11.23
28,-29.785,-28.809,-37.598,-39.062
29,-37.109,-30.273,-39.062,-45.898
30,-23.926,-29.297,-36.621,-19.043
31,-18.066,-31.25,-35.645,-17.09
32,-36.133,-32.227,-36.133,-45.41
33,-43.945,-31.738,-35.156,-57.129
34,-27.832,-33.691,-34.18,-39.062
35,-16.602,-32.715,-31.738,-17.578
36,-30.762,-26.855,-29.297,-26.367
37,-41.504,-25.391,-30.762,-43.457
38,-33.691,-27.344,-34.18,-40.039
39,-16.602,-25.879,-33.691,-19.043
40,-16.113,-25.391,-28.809,-12.695
41,-33.691,-23.926,-30.762,-42.969
42,-23.926,-16.113,-37.598,-41.504
43,2.93,-17.09,-25.879,-1.465
44,-16.602,-30.273,-18.066,-10.742
45,-44.434,-33.203,-30.762,-52.734
46,-38.086,-34.18,-28.32,-48.34
47,-22.949,-35.156,-24.414,-22.949
48,-13.672,-37.598,-29.785,-10.742
49,-30.762,-38.086,-28.32,-33.691
50,-38.574,-35.156,-29.297,-48.828
51,-21.484,-39.062,-30.273,-30.273
52,-2.93,-32.715,-28.809,-7.324
53,-15.625,-31.738,-29.297,-20.02
54,-37.598,-37.109,-31.25,-46.875
55,-26.855,-34.18,-29.785,-38.086
56,-5.859,-30.762,-28.32,-9.766
57,-8.301,-31.25,-28.32,-5.859
58,-29.785,-34.668,-31.738,-39.551
59,-33.691,-39.062,-35.645,-48.34
60,-16.602,-39.551,-35.156,-24.902
61,-6.836,-36.621,-40.039,-19.043
62,-24.414,-36.133,-39.062,-41.992
63,-33.691,-33.691,-33.691,-44.434
64,-18.555,-31.738,-33.203,-27.832
65,-8.789,-30.273,-32.227,-14.648
66,-23.926,-26.367,-31.738,-25.879
67,-38.086,-26.855,-30.273,-38.086
68,-28.32,-25.879,-27.832,-20.996
69,-14.648,-22.461,-27.344,-5.371
70,-19.531,-22.949,-32.227,-16.113
71,-38.086,-26.855,-34.18,-40.527
72,-35.156,-28.809,-31.738,-37.598
73,-16.113,-28.32,-30.762,-15.137
74,-24.414,-28.32,-31.738,-20.02
75,-49.316,-28.809,-34.668,-49.316
76,-46.387,-30.273,-35.156,-45.41
77,-23.438,-30.273,-33.691,-17.09
78,-12.207,-25.879,-28.809,-1.953
79,-29.785,-23.926,-28.809,-19.043
80,-38.574,-26.367,-33.691,-33.691
81,-19.531,-25.879,-30.762,-13.184
82,1.465,-18.555,-24.902,4.883
83,-8.789,-14.16,-28.32,-16.602
84,-25.391,-20.02,-27.832,-35.645
85,-20.508,-28.32,-29.785,-24.414
86,-12.695,-31.738,-36.133,-6.348
87,-11.719,-31.25,-32.227,-7.324
88,-30.273,-25.879,-30.273,-31.738
89,-34.668,-25.879,-31.25,-33.203
90,-13.672,-26.855,-30.273,-13.672
91,-11.23,-23.926,-29.297,-10.742
92,-33.203,-26.855,-30.762,-40.039
93,-42.48,-35.645,-37.109,-53.223
94,-31.25,-36.621,-38.574,-32.715
95,-20.508,-30.273,-32.227,-15.137
96,-35.645,-29.785,-26.367,-35.156
97,-45.898,-32.715,-32.227,-53.711
98,-37.109,-35.156,-33.691,-39.062
99,-24.414,-36.621,-29.785,-11.719
100,-19.531,-29.785,-35.645,-19.043
101,-40.527,-27.832,-39.062,-56.152
102,-47.852,-30.273,-40.039,-64.453
103,-27.832,-32.715,-38.086,-35.645
104,-27.832,-29.297,-42.48,-34.18
105,-43.457,-22.949,-44.434,-60.547
106,-41.992,-24.902,-40.527,-59.57
107,-27.832,-29.297,-36.621,-37.598
108,-19.531,-23.926,-39.551,-31.25
109,-41.016,-19.043,-41.504,-57.129
110,-42.969,-15.625,-34.668,-57.129
111,-19.043,-11.23,-30.762,-31.25
112,-5.859,-11.719,-30.762,-8.301
113,-15.625,-14.648,-35.156,-20.02
114,-28.809,-17.578,-34.668,-29.785
115,-20.996,-22.461,-33.203,-12.695
116,-8.301,-22.461,-39.551,0.488
117,-17.09,-19.531,-41.992,-17.578
118,-32.715,-21.973,-36.621,-41.504
119,-28.809,-25.391,-37.109,-33.691
120,-15.137,-24.902,-42.969,-12.695
121,-11.719,-22.461,-42.48,-12.695
122,-30.762,-25.391,-41.016,-40.039
123,-35.156,-28.32,-40.039,-40.039
124,-17.578,-25.879,-33.203,-15.137
125,-15.625,-26.367,-33.691,-9.766
126,-33.691,-29.297,-35.156,-32.227
127,-37.109,-26.855,-30.762,-43.457
128,-23.926,-23.926,-30.273,-28.32
129,-15.137,-22.949,-34.18,-10.254
130,-25.879,-22.461,-35.156,-29.297
131,-35.645,-22.949,-33.203,-45.41
132,-20.996,-25.391,-32.715,-27.832
133,-4.883,-30.762,-32.715,-15.625
134,-13.672,-30.273,-29.785,-28.809
135,-24.902,-26.855,-25.879,-49.316
136,-16.602,-23.926,-28.32,-44.434
137,4.883,-21.973,-30.762,-21.973
