,TP9,AF7,AF8,TP10
0,-34.668,-33.691,-31.25,-22.949
1,-25.391,-34.668,-35.156,-20.02
2,-21.484,-34.18,-34.18,-15.137
3,-28.32,-33.691,-32.227,-15.137
4,-34.668,-29.297,-35.156,-20.02
5,-28.809,-31.738,-33.203,-22.461
6,-12.695,-36.621,-28.809,-14.16
7,-20.02,-32.715,-32.715,-16.113
8,-36.133,-31.25,-33.691,-28.32
9,-36.133,-32.227,-29.297,-33.691
10,-31.25,-33.691,-30.762,-34.668
11,-34.668,-33.691,-35.645,-34.18
12,-50.781,-27.344,-35.645,-32.715
13,-56.152,-22.461,-36.133,-38.086
14,-43.945,-23.438,-35.156,-43.457
15,-40.527,-26.855,-27.832,-37.598
16,-53.711,-22.461,-28.809,-36.621
17,-66.895,-18.066,-37.598,-46.387
18,-52.734,-20.02,-35.156,-44.434
19,-41.504,-20.996,-33.203,-39.551
20,-46.387,-21.973,-31.25,-40.039
21,-49.805,-26.855,-28.32,-38.574
22,-34.18,-27.344,-30.273,-30.273
23,-17.578,-25.879,-33.203,-24.902
24,-25.391,-26.855,-30.273,-23.926
25,-39.062,-25.879,-25.879,-20.508
26,-38.086,-25.391,-28.809,-23.438
27,-23.926,-23.926,-34.18,-29.297
28,-20.02,-20.996,-33.691,-27.344
29,-38.574,-25.879,-27.832,-28.32
30,-41.504,-32.227,-28.32,-35.156
31,-33.203,-33.203,-33.691,-44.922
32,-37.109,-34.668,-37.109,-48.34
33,-43.457,-34.18,-38.086,-39.551
34,-53.711,-39.062,-37.598,-36.621
35,-47.363,-39.062,-35.645,-34.18
36,-46.387,-33.203,-36.621,-44.922
37,-57.129,-34.18,-37.598,-50.293
38,-59.57,-36.621,-39.551,-46.875
39,-57.129,-36.133,-38.574,-44.922
40,-44.434,-38.086,-33.691,-37.598
41,-39.551,-42.969,-31.25,-26.855
42,-48.828,-45.41,-33.691,-23.438
43,-51.27,-45.41,-36.133,-27.832
44,-32.715,-48.828,-36.133,-23.438
45,-19.531,-43.945,-34.668,-13.672
46,-25.879,-42.969,-30.273,-10.742
47,-24.902,-44.922,-31.738,-11.23
48,-16.113,-41.504,-34.18,-15.625
49,-15.625,-46.875,-37.109,-19.531
50,-24.414,-51.27,-39.551,-18.555
51,-32.227,-51.758,-37.109,-15.625
52,-28.809,-50.293,-35.156,-20.508
53,-26.367,-47.363,-36.133,-30.273
54,-39.062,-47.852,-38.086,-40.039
55,-43.945,-47.363,-34.668,-38.086
56,-31.25,-45.41,-34.18,-24.414
57,-24.902,-46.875,-36.133,-27.344
58,-37.598,-52.246,-34.18,-34.18
59,-50.781,-56.152,-34.18,-31.25
60,-48.828,-48.34,-32.715,-25.391
61,-37.109,-43.945,-31.738,-24.902
62,-34.18,-42.969,-34.668,-25.391
63,-48.828,-43.457,-36.133,-26.367
64,-53.711,-44.922,-35.156,-27.344
65,-38.574,-41.992,-30.273,-20.02
66,-24.902,-43.457,-30.273,-17.09
67,-34.18,-46.875,-36.133,-23.926
68,-38.574,-45.898,-38.086,-23.438
69,-24.414,-38.086,-39.551,-21.484
70,-17.578,-35.645,-37.109,-25.391
71,-28.809,-36.133,-33.691,-27.344
72,-39.062,-33.203,-34.668,-30.273
73,-30.762,-32.715,-29.785,-26.367
74,-28.809,-39.062,-21.484,-30.273
75,-44.434,-36.133,-25.391,-43.945
76,-47.363,-28.809,-29.297,-38.086
77,-43.457,-31.738,-27.832,-35.156
78,-44.922,-37.109,-25.391,-43.457
79,-43.457,-39.062,-28.809,-36.133
80,-42.969,-34.18,-28.809,-29.785
81,-46.875,-32.227,-24.902,-31.738
82,-41.504,-35.645,-26.855,-34.668
83,-33.691,-41.016,-29.297,-36.133
84,-43.457,-40.527,-29.785,-32.227
85,-54.688,-36.621,-33.203,-33.203
86,-48.828,-35.645,-27.832,-32.715
87,-28.809,-32.715,-20.996,-21.973
88,-27.344,-27.344,-20.508,-12.695
89,-34.18,-23.926,-18.555,-12.207
90,-28.809,-26.855,-16.602,-8.789
91,-14.648,-23.926,-16.113,-4.395
92,-9.277,-22.949,-17.578,-11.23
93,-24.902,-24.902,-20.508,-21.484
94,-35.645,-25.879,-20.996,-27.832
95,-27.344,-32.227,-20.508,-25.879
96,-23.926,-33.691,-22.461,-27.344
97,-36.621,-27.344,-27.832,-32.227
98,-43.457,-23.926,-30.762,-37.598
99,-33.203,-22.949,-31.738,-38.086
100,-21.484,-20.508,-32.227,-35.156
101,-27.832,-19.531,-29.785,-33.691
102,-46.875,-21.973,-30.762,-32.715
103,-50.293,-23.926,-31.738,-39.551
104,-37.598,-23.926,-30.762,-35.645
105,-37.598,-26.855,-28.32,-35.156
106,-52.246,-26.855,-28.32,-36.133
107,-51.27,-27.832,-31.738,-30.273
108,-30.273,-26.855,-30.762,-23.438
109,-20.02,-22.461,-29.785,-19.531
110,-27.832,-19.531,-31.738,-19.043
111,-29.297,-17.578,-32.715,-23.438
112,-17.09,-22.461,-33.691,-23.438
113,-16.113,-25.879,-33.203,-25.879
114,-27.832,-22.949,-33.203,-28.809
115,-39.551,-24.414,-34.18,-31.25
116,-29.785,-29.297,-33.691,-30.273
117,-23.926,-31.25,-28.809,-20.996
118,-38.574,-36.133,-25.879,-20.02
119,-49.316,-34.18,-29.785,-25.391
120,-52.734,-33.203,-31.25,-37.598
121,-43.457,-34.18,-29.785,-40.039
122,-43.945,-25.879,-28.32,-31.738
123,-52.734,-20.508,-27.344,-31.738
124,-44.434,-19.043,-27.832,-29.785
125,-31.738,-23.438,-31.25,-28.809
126,-35.645,-27.344,-27.832,-34.668
127,-51.758,-26.367,-26.367,-35.156
128,-57.129,-22.949,-31.738,-32.227
129,-41.016,-22.949,-30.273,-27.832
130,-29.785,-22.949,-28.32,-27.344
131,-32.715,-19.043,-27.832,-27.832
132,-34.668,-17.578,-28.809,-25.879
133,-27.832,-19.531,-31.25,-26.367
134,-16.113,-16.113,-31.738,-26.367
135,-15.625,-16.113,-32.227,-24.414
136,-26.855,-19.531,-33.203,-25.391
137,-28.809,-15.137,-28.809,-25.879
138,-14.16,-13.184,-26.367,-20.508
139,-15.137,-17.578,-29.297,-19.531
140,-31.25,-20.02,-32.715,-19.531
141,-35.645,-20.996,-36.133,-20.508
142,-30.273,-22.949,-32.715,-27.344
143,-32.227,-20.508,-29.785,-28.809
144,-41.504,-18.066,-24.902,-25.391
145,-46.875,-17.09,-24.414,-27.832
146,-43.945,-18.066,-30.762,-35.156
147,-39.062,-18.066,-28.809,-37.109
148,-43.457,-18.066,-28.32,-41.016
149,-49.316,-18.066,-30.273,-42.969
150,-36.621,-17.09,-28.809,-36.133
151,-24.414,-17.09,-32.227,-30.762
152,-29.785,-19.531,-33.203,-21.973
153,-33.691,-22.461,-28.809,-20.996
154,-32.715,-24.414,-28.809,-26.367
155,-27.832,-25.391,-28.809,-26.855
156,-27.832,-25.879,-28.32,-26.855
157,-32.715,-22.461,-27.344,-25.879
158,-30.762,-20.508,-22.949,-25.391
159,-24.414,-24.414,-27.344,-30.762
160,-20.996,-25.391,-32.715,-33.203
161,-28.809,-22.461,-33.203,-33.691
162,-37.109,-19.531,-34.668,-38.574
163,-32.715,-20.02,-34.18,-38.086
164,-24.414,-20.996,-35.645,-26.855
165,-31.25,-17.578,-31.738,-24.902
166,-42.48,-19.043,-27.832,-26.855
167,-40.039,-25.879,-27.344,-29.785
168,-29.297,-25.879,-25.879,-31.25
169,-29.785,-24.414,-23.438,-28.809
170,-44.434,-23.926,-24.902,-31.25
171,-46.875,-25.391,-26.855,-34.668
172,-38.086,-25.391,-29.297,-35.156
173,-38.574,-24.414,-26.367,-33.203
174,-45.41,-24.902,-25.391,-23.926
175,-47.852,-29.785,-26.855,-14.16
176,-35.645,-28.809,-25.391,-13.672
177,-25.879,-26.367,-23.438,-16.113
178,-31.25,-26.855,-22.949,-15.137
179,-35.645,-24.414,-27.344,-16.602
180,-32.227,-26.855,-32.227,-21.484
181,-22.949,-27.832,-32.227,-23.438
182,-28.809,-26.367,-31.25,-20.996
183,-41.992,-29.297,-31.25,-19.531
184,-37.598,-28.809,-31.25,-20.02
185,-24.414,-28.32,-30.273,-15.625
186,-20.508,-26.367,-27.832,-8.789
187,-30.762,-20.996,-26.855,-6.836
188,-34.18,-20.996,-29.297,-18.555
189,-27.832,-22.461,-28.32,-27.344
190,-25.391,-23.926,-28.809,-28.809
191,-33.691,-26.855,-27.832,-31.738
192,-41.016,-26.855,-26.367,-39.551
