,TP9,AF7,AF8,TP10
0,-15.137,-32.715,-33.203,-12.695
1,-18.066,-29.785,-33.203,-14.648
2,-37.109,-30.273,-37.109,-41.992
3,-35.645,-31.25,-36.621,-41.504
4,-15.137,-23.926,-35.645,-15.137
5,-10.742,-20.508,-34.18,-5.859
6,-29.297,-24.414,-29.297,-34.668
7,-31.25,-24.902,-26.855,-41.504
8,-14.648,-22.461,-29.785,-20.508
9,-9.277,-22.949,-32.227,-11.23
10,-27.344,-23.438,-36.621,-35.156
11,-41.504,-27.344,-32.227,-51.27
12,-29.785,-33.203,-29.297,-30.273
13,-17.09,-34.18,-32.715,-11.719
14,-25.391,-31.738,-36.621,-29.785
15,-35.156,-27.344,-34.18,-51.758
16,-24.414,-29.785,-32.715,-39.062
17,-10.254,-31.25,-33.691,-13.184
18,-18.066,-32.715,-33.691,-15.625
19,-35.156,-32.227,-34.668,-39.551
20,-37.109,-30.273,-33.203,-41.504
21,-20.996,-27.832,-31.25,-20.996
22,-11.719,-25.391,-29.297,-8.789
23,-25.391,-26.855,-31.738,-33.691
24,-32.715,-26.855,-32.715,-49.805
25,-15.625,-27.832,-33.203,-25.879
26,-4.883,-28.32,-32.715,-14.648
27,-27.344,-31.25,-29.297,-41.992
28,-38.574,-32.227,-29.297,-55.176
29,-27.832,-31.25,-30.273,-36.133
30,-20.508,-28.809,-30.762,-18.555
31,-30.273,-23.438,-28.809,-27.344
32,-44.434,-28.32,-25.879,-47.852
33,-40.039,-31.738,-26.367,-45.41
34,-25.391,-33.203,-27.344,-18.555
35,-21.484,-31.738,-28.32,-13.672
36,-38.574,-25.879,-34.668,-42.969
37,-40.527,-28.32,-38.086,-45.41
38,-24.414,-32.227,-33.203,-21.484
39,-19.043,-27.832,-29.297,-13.184
40,-34.668,-23.926,-28.32,-37.598
41,-40.527,-21.484,-30.273,-51.27
42,-27.832,-23.438,-32.715,-29.785
43,-12.207,-23.926,-29.785,-7.812
44,-26.855,-24.902,-29.297,-30.273
45,-43.945,-30.762,-34.18,-54.688
46,-28.809,-31.25,-35.645,-39.551
47,-17.09,-33.691,-42.48,-17.578
48,-25.879,-34.18,-41.504,-23.926
49,-39.062,-33.203,-36.133,-49.316
50,-32.715,-31.738,-36.621,-44.434
51,-16.602,-29.297,-30.273,-17.578
52,-23.438,-29.785,-30.762,-20.02
53,-42.969,-30.273,-34.668,-47.363
54,-45.898,-32.715,-30.273,-52.246
55,-27.832,-30.273,-28.32,-27.832
56,-21.484,-32.227,-29.297,-14.648
57,-40.039,-35.156,-31.738,-35.645
58,-47.363,-30.273,-33.691,-43.945
59,-30.273,-31.738,-36.133,-30.762
60,-14.648,-36.133,-34.668,-15.625
61,-29.297,-34.668,-30.762,-32.715
62,-44.434,-33.203,-29.297,-50.293
63,-34.668,-35.156,-27.344,-31.25
64,-18.066,-35.156,-30.273,-10.254
65,-20.996,-29.297,-29.785,-17.578
66,-35.645,-25.391,-26.855,-43.457
67,-34.668,-25.391,-29.785,-36.621
68,-22.461,-31.25,-30.762,-11.23
69,-23.438,-31.25,-33.691,-14.16
70,-35.645,-29.785,-35.645,-46.387
71,-35.645,-27.832,-30.273,-56.152
72,-19.043,-26.855,-33.203,-35.645
73,-4.395,-30.273,-34.668,-17.09
74,-21.973,-28.809,-32.227,-45.41
75,-36.133,-30.273,-33.203,-62.988
76,-23.926,-33.691,-35.156,-36.621
77,-23.926,-35.156,-37.598,-11.23
78,-44.434,-35.645,-38.574,-26.855
79,-53.223,-31.25,-36.133,-50.293
80,-39.551,-32.227,-31.738,-38.574
81,-18.066,-34.668,-30.273,-16.113
82,-13.672,-29.785,-30.762,-14.648
83,-33.691,-27.344,-29.297,-39.062
84,-32.227,-25.879,-29.785,-40.039
85,-12.207,-25.879,-32.715,-15.625
86,-10.742,-26.855,-27.344,-9.277
87,-29.785,-24.414,-26.367,-31.25
88,-38.086,-26.367,-31.738,-47.363
89,-24.414,-30.273,-34.668,-38.086
90,-15.137,-29.297,-33.203,-21.484
91,-32.227,-29.785,-30.762,-39.062
92,-48.34,-33.691,-39.062,-53.223
93,-34.668,-32.227,-40.039,-37.598
94,-16.602,-29.297,-36.133,-14.16
95,-28.32,-31.738,-39.062,-23.926
96,-49.316,-34.668,-41.992,-47.363
97,-42.969,-39.551,-43.457,-39.062
98,-23.926,-38.574,-37.598,-11.23
99,-31.738,-32.227,-33.691,-16.113
100,-49.316,-35.156,-34.18,-41.504
101,-44.434,-39.062,-34.668,-39.062
102,-32.715,-42.48,-35.156,-23.438
103,-20.996,-40.039,-36.621,-10.742
104,-31.738,-33.203,-32.227,-29.785
105,-45.41,-30.762,-30.762,-39.551
106,-27.344,-29.785,-34.18,-20.996
107,-10.254,-29.297,-31.738,-7.324
108,-25.879,-30.762,-32.715,-26.367
109,-40.527,-35.156,-34.18,-47.852
110,-21.973,-34.668,-28.809,-29.785
111,-4.883,-28.32,-28.32,-8.789
112,-17.09,-29.297,-31.25,-19.531
113,-29.785,-26.855,-30.762,-42.48
114,-23.438,-25.391,-29.297,-36.133
115,-7.324,-30.273,-30.762,-8.301
116,-6.836,-32.227,-26.367,-3.418
117,-25.391,-36.621,-24.902,-30.273
118,-33.203,-41.504,-30.762,-40.039
119,-24.902,-47.363,-33.203,-21.973
