,TP9,AF7,AF8,TP10
0,-20.02,-39.062,-31.25,-19.043
1,-36.133,-39.062,-33.691,-44.922
2,-36.133,-40.039,-34.668,-47.852
3,-23.926,-40.527,-31.738,-28.809
4,-14.16,-39.062,-32.227,-10.742
5,-23.926,-36.621,-32.715,-22.949
6,-26.855,-32.715,-29.785,-34.668
7,-12.207,-32.227,-31.738,-18.555
8,-1.465,-32.715,-32.715,5.859
9,-18.555,-35.156,-35.156,-10.742
10,-33.691,-36.621,-36.133,-43.945
11,-19.531,-34.18,-30.762,-28.809
12,-6.836,-34.18,-30.762,0.0
13,-19.531,-32.227,-34.18,-8.789
14,-37.598,-28.809,-35.645,-28.809
15,-34.668,-26.855,-30.762,-21.973
16,-23.926,-28.32,-28.32,-16.113
17,-24.414,-25.879,-28.32,-1.953
18,-41.016,-28.32,-28.32,-26.855
19,-49.316,-32.715,-33.691,-69.336
20,-34.18,-34.18,-36.621,-57.129
21,-23.926,-35.156,-35.645,-34.668
22,-38.086,-32.227,-40.527,-56.152
23,-47.363,-29.785,-42.969,-71.289
24,-36.621,-28.32,-38.574,-41.016
25,-18.555,-28.809,-39.551,-8.301
26,-25.391,-32.715,-37.598,-20.508
27,-42.969,-28.809,-34.668,-44.922
28,-32.715,-22.461,-35.645,-30.762
29,-10.254,-27.344,-37.109,-1.953
30,-15.625,-30.273,-35.645,-7.324
31,-35.156,-25.879,-33.691,-32.715
32,-28.32,-24.902,-33.203,-23.438
33,-7.812,-23.926,-29.297,-3.418
34,-3.418,-22.949,-27.832,0.488
35,-21.484,-24.902,-30.273,-23.926
36,-31.738,-28.32,-29.785,-30.273
37,-21.484,-28.32,-28.32,-7.324
38,-10.742,-26.855,-26.855,11.719
39,-25.879,-20.996,-31.738,-9.766
40,-37.598,-19.531,-34.668,-32.715
41,-28.809,-24.414,-33.691,-20.996
42,-14.648,-20.996,-32.227,1.465
43,-23.438,-20.996,-31.738,-4.883
44,-43.457,-29.785,-34.668,-33.203
45,-36.133,-34.18,-35.645,-35.645
46,-18.555,-29.785,-31.738,-16.602
47,-13.672,-23.926,-29.785,-11.23
48,-34.668,-25.391,-35.156,-40.039
49,-39.062,-26.367,-34.18,-44.434
50,-20.508,-26.855,-31.738,-11.719
51,-16.602,-29.785,-36.621,-3.906
52,-32.715,-29.297,-34.18,-31.25
53,-44.434,-29.785,-29.785,-39.551
54,-28.32,-27.344,-28.809,-18.555
55,-11.719,-32.227,-30.273,-0.977
56,-29.297,-35.645,-32.715,-26.367
57,-47.852,-32.227,-32.715,-49.316
58,-42.48,-34.668,-36.621,-33.203
59,-27.344,-30.273,-38.574,-9.766
60,-34.18,-28.809,-41.016,-24.902
61,-51.758,-29.785,-39.062,-45.898
62,-44.434,-29.785,-36.621,-39.062
63,-29.297,-32.227,-36.133,-14.648
64,-29.785,-32.715,-32.715,-9.766
65,-49.805,-30.762,-35.156,-44.434
66,-47.852,-28.32,-32.227,-48.828
67,-27.344,-29.785,-29.785,-23.438
68,-19.531,-33.203,-30.762,-12.207
69,-29.785,-28.809,-30.273,-37.109
